# heliocentricLat[deg] normalizedFlux[unitless]
-7.273522436106981459e+00 1.059090727848021718e+00
-7.273474924557072008e+00 1.043838720464099312e+00
-7.273456229029079623e+00 1.024777329766378919e+00
-7.273448454230795335e+00 1.052109803335274707e+00
-7.273429203921469188e+00 1.064652266417365656e+00
-7.273111444275097703e+00 1.066164517069535522e+00
-7.273090685158851265e+00 1.053114607924676482e+00
-7.272710758551347077e+00 1.073113102975626454e+00
-7.272651002284616695e+00 9.951191018204578187e-01
-7.272650898626468852e+00 9.932656227671197158e-01
-7.272650787394431049e+00 9.921078282116975178e-01
-7.272112453854990832e+00 1.012323583463507815e+00
-7.271850714716550534e+00 1.033538518340612722e+00
-7.271849340135098316e+00 9.638532565565093302e-01
-7.271795128351568493e+00 9.787801663916634309e-01
-7.271393794106947972e+00 1.044538085524467474e+00
-7.271393792811310597e+00 1.042660067037237903e+00
-7.271341229466466771e+00 1.066139827031985066e+00
-7.271340051155837259e+00 8.978643254974503218e-01
-7.271336345672741786e+00 1.047150942788702466e+00
-7.271060851663561309e+00 1.049384074079992235e+00
-7.270596729923186174e+00 9.585069488771521540e-01
-7.270100344526980507e+00 1.137265180750372195e+00
-7.270100342804674654e+00 1.127903237040971174e+00
-7.270100249009255222e+00 1.100797121375818977e+00
-7.270100065539197409e+00 1.140258276553902883e+00
-7.269628590079464381e+00 9.972390521726288704e-01
-7.269406701510393809e+00 1.051289460243925111e+00
-7.269375851655315302e+00 1.050628345376905193e+00
-7.269195178407733771e+00 1.052972571422088111e+00
-7.269028649394594588e+00 1.075953870563386205e+00
-7.268803019920272668e+00 9.335780111159664996e-01
-7.268803018519088610e+00 9.234536546604514839e-01
-7.268802982740640850e+00 9.576678634873615481e-01
-7.268802946190080938e+00 9.609429417080292968e-01
-7.268691620074503312e+00 9.284845767718934439e-01
-7.268691585196061844e+00 9.096514640651458539e-01
-7.268691567757817218e+00 9.593809184406085766e-01
-7.268691567429869771e+00 9.588066395665831854e-01
-7.268471498362108818e+00 9.704216760618653570e-01
-7.268319756735226456e+00 1.021962749071306575e+00
-7.268081763222744129e+00 1.049371382720341916e+00
-7.268081621052607133e+00 1.059984633214075433e+00
-7.268081551267734142e+00 1.046035686246035601e+00
-7.267787598255203818e+00 9.939033323510804152e-01
-7.267787498218766018e+00 1.047722035181597455e+00
-7.267787497340514768e+00 1.026914311187544282e+00
-7.267787496484985788e+00 1.024956219015953574e+00
-7.267606536302468889e+00 1.076776472427861231e+00
-7.266912573470107439e+00 1.023742127515527178e+00
-7.266870418949326726e+00 9.994570340561175215e-01
-7.266662447009055725e+00 1.025592748127222231e+00
-7.266662393198267011e+00 1.018671951152608113e+00
-7.266662390105175007e+00 1.010202959002645784e+00
-7.266662334282743885e+00 9.980956224031236612e-01
-7.266566724594181181e+00 9.855533781337536547e-01
-7.266521721842662984e+00 1.074391213899966502e+00
-7.266481982832980968e+00 1.070217818694708223e+00
-7.266380298992485720e+00 1.067739144002773699e+00
-7.266329971059569459e+00 9.336350792482025485e-01
-7.266329968707718301e+00 9.255146446195779975e-01
-7.266329966399061036e+00 9.553671874890323767e-01
-7.266329964089754512e+00 9.561510885498542001e-01
-7.266228419896577861e+00 9.954505067770424986e-01
-7.266228418811069290e+00 9.744488467936229803e-01
-7.266122788671791177e+00 1.080863815929296257e+00
-7.266031096501841091e+00 9.612969871770294938e-01
-7.266016300879348577e+00 9.616913475947822532e-01
-7.264359297039056251e+00 1.055460459171089438e+00
-7.264294722874253374e+00 1.080489386542092811e+00
-7.263796487023208570e+00 1.039481097908433904e+00
-7.263600659695040207e+00 1.001806151778163345e+00
-7.263150955433066436e+00 8.682750608142660864e-01
-7.263150863898342635e+00 8.580416789352693918e-01
-7.263150860531634834e+00 8.576323917111797757e-01
-7.263150765640703277e+00 8.671205958812546744e-01
-7.262646753672939326e+00 1.050341357497127426e+00
-7.262528475760871238e+00 9.163591448969694575e-01
-7.262268952123831944e+00 1.054361965359913000e+00
-7.262268950835120584e+00 1.000556081764355953e+00
-7.262268947952742693e+00 1.037433878677583632e+00
-7.262268875534816814e+00 9.957447899426667970e-01
-7.261788184272576885e+00 1.002835798049429350e+00
-7.261735087093168062e+00 1.068148791403874975e+00
-7.261734453601385475e+00 9.972654844176785938e-01
-7.261720543301271924e+00 9.338549372104311130e-01
-7.261720542929837485e+00 9.485893948945716136e-01
-7.261720520871414841e+00 9.636706248044859535e-01
-7.261720499594852996e+00 9.746459148847995690e-01
-7.261716604790269258e+00 9.614879067127439782e-01
-7.261716600278483646e+00 9.644106764402055054e-01
-7.261716472003050704e+00 9.671406450312107772e-01
-7.261716217672195661e+00 9.723284298440066920e-01
-7.261333595303769428e+00 1.165470353890863953e+00
-7.261333593430270739e+00 1.157177583041258950e+00
-7.261333480073081326e+00 1.137299011240403779e+00
-7.261333372907281536e+00 1.118180317981774863e+00
-7.261150846429525352e+00 9.626711836794602517e-01
-7.260863993305192388e+00 9.369007827390268828e-01
-7.260582163964338420e+00 1.069442294054891773e+00
-7.260214209006169206e+00 1.025976454713610542e+00
-7.260213944048240720e+00 9.752235635815880155e-01
-7.260210377421491224e+00 9.724144093391108301e-01
-7.260043846167739012e+00 1.476586524027977410e+00
-7.260033624325139989e+00 9.588956090551563616e-01
-7.260028316308258844e+00 1.477618927230572421e+00
-7.259785893747887187e+00 1.003133575039349967e+00
-7.259670753461466397e+00 9.692435465957091045e-01
-7.259623608676188056e+00 1.062782371630997647e+00
-7.259614491515015366e+00 9.704487957920111540e-01
-7.258625071890257630e+00 1.382334663550574883e+00
-7.258613940222675254e+00 9.586279086773306091e-01
-7.258610881077872001e+00 9.642097681321298852e-01
-7.258479544923293503e+00 1.072393805165275271e+00
-7.258439457835175190e+00 9.736801173843639967e-01
-7.258329411544800713e+00 9.859465352232673618e-01
-7.258329409170777957e+00 9.911544844607231841e-01
-7.258329345023097900e+00 1.011277700508634858e+00
-7.258329213132220126e+00 9.808323593304177912e-01
-7.258141204788242540e+00 9.569203857682080372e-01
-7.258061601249952588e+00 9.517193101423105928e-01
-7.257890928825423416e+00 1.002408771375025154e+00
-7.257890928181160994e+00 9.575980709465509166e-01
-7.257768084205888925e+00 9.360829891996833574e-01
-7.257596819812151878e+00 9.829700471223747904e-01
-7.257596817543718437e+00 9.828999551633910148e-01
-7.256970313703323683e+00 9.690587290063974457e-01
-7.256730124535208049e+00 9.599572317172518909e-01
-7.256690688869378292e+00 1.385859765469591665e+00
-7.256652633856983670e+00 9.465955826575428445e-01
-7.256298470557202229e+00 1.071525358613604206e+00
-7.256298469090311620e+00 1.073691708666421496e+00
-7.256234170813068651e+00 1.087037708578882933e+00
-7.256124222510150545e+00 1.078386886410417134e+00
-7.256123064623397845e+00 1.026353583292721749e+00
-7.256122887868031057e+00 1.023296946655127160e+00
-7.256122886156565421e+00 1.024076116749459420e+00
-7.256122882927690476e+00 1.036046898603319999e+00
-7.255862304639964400e+00 9.732695350911457766e-01
-7.255670255931337742e+00 9.316044286780431616e-01
-7.255623125813420948e+00 9.960814463754450454e-01
-7.255623122193950003e+00 1.019669324617399786e+00
-7.255623025930523440e+00 9.737386482660945752e-01
-7.255622929658892772e+00 9.924211711267404423e-01
-7.255569187731984115e+00 9.345294289332027882e-01
-7.255468003206676286e+00 9.376134756956399086e-01
-7.255359291563712176e+00 1.012537786047352784e+00
-7.255349650433279507e+00 1.068681401298814171e+00
-7.255293902176395804e+00 9.973625122788597475e-01
-7.254866343690832942e+00 9.893951778345875248e-01
-7.254866302789500843e+00 9.768349325286977969e-01
-7.254866259471159928e+00 9.619840653381401818e-01
-7.254702722233579593e+00 9.789567810569965722e-01
-7.254462609092638736e+00 9.723668232566785585e-01
-7.254170027623655592e+00 1.342514464572489574e+00
-7.254135139910601104e+00 9.320224499341669411e-01
-7.253914254099306902e+00 1.065545460152777846e+00
-7.253874384911664919e+00 1.006797531815805558e+00
-7.253681038332170594e+00 9.968742195617015245e-01
-7.253143451618266013e+00 9.574579327147039187e-01
-7.253143427808784516e+00 9.189547284022653306e-01
-7.252937905510159489e+00 1.003304479756208956e+00
-7.252738726407262249e+00 8.821085746315171505e-01
-7.252738724137072879e+00 8.629401001306012953e-01
-7.252738682664921832e+00 8.749084266584139513e-01
-7.252738641890072557e+00 8.717853247237939973e-01
-7.251752634195209879e+00 9.302347376030435377e-01
-7.251723097391949757e+00 9.666885121063771846e-01
-7.251680136542772104e+00 9.770061857322794863e-01
-7.251639690301574959e+00 1.006755225915073604e+00
-7.251639573819381290e+00 1.009748292810486392e+00
-7.251335685987247537e+00 9.968212417344307630e-01
-7.251335685939035436e+00 9.800369153704528991e-01
-7.251335680077980683e+00 9.618511639124466273e-01
-7.251333818248784091e+00 1.023189729820589644e+00
-7.251108476505002898e+00 9.458544862182585167e-01
-7.250310104639885012e+00 1.110189625671331726e+00
-7.250310099977044231e+00 1.121053405173031203e+00
-7.250309971385147989e+00 1.106714533871074657e+00
-7.250309966459359323e+00 1.134184469426106512e+00
-7.250230777379433000e+00 1.018484281027925986e+00
-7.250114539919212397e+00 8.861376280970839625e-01
-7.250114536598213810e+00 8.865703163473751536e-01
-7.250114475852136309e+00 9.009849310039147463e-01
-7.250114416095697401e+00 8.743577292044604210e-01
-7.249704384428183879e+00 9.883211389118981005e-01
-7.249679515038454092e+00 1.081547916622764172e+00
-7.249554897216429872e+00 9.669957908359159138e-01
-7.249464366539477567e+00 9.772854420378915830e-01
-7.248747128839882592e+00 8.692681265810028313e-01
-7.248747011956209185e+00 8.674548012052186730e-01
-7.248747007895553374e+00 8.769657553960376051e-01
-7.248746882506672762e+00 8.745856563275283824e-01
-7.248702382820312984e+00 1.000577590898724445e+00
-7.248505061161529817e+00 9.414561838696555718e-01
-7.248504919843998806e+00 9.543155489176907702e-01
-7.248504914326906245e+00 9.574197358164263649e-01
-7.248504620950933841e+00 9.567993847985385436e-01
-7.247492011170164616e+00 1.299794818659429696e+00
-7.247435380808759930e+00 9.608627317557163483e-01
-7.247308381000725497e+00 9.911021074305802481e-01
-7.247308380688818552e+00 1.003344875615128196e+00
-7.247308363898238959e+00 9.978086835116024567e-01
-7.247308346862287642e+00 1.016218015225216931e+00
-7.246726200209153923e+00 1.052377780998168033e+00
-7.246725968390781425e+00 1.039596294187413061e+00
-7.246725850538084934e+00 1.073826511073161072e+00
-7.246725846172832775e+00 1.060519181032294922e+00
-7.246589929697763388e+00 9.503039148705070271e-01
-7.246589843362157168e+00 9.587659121248423011e-01
-7.246589761686290210e+00 9.490065492901089694e-01
-7.246589675504460537e+00 9.745825685848400477e-01
-7.246535623324454889e+00 9.924116807174859778e-01
-7.246463977602108919e+00 9.440941597672802832e-01
-7.246444455400205875e+00 9.416460365591465820e-01
-7.245975336439958170e+00 1.034910658043851406e+00
-7.245946922222359809e+00 9.596339448551792772e-01
-7.245943004890325945e+00 1.014848182626340689e+00
-7.245924592466961300e+00 9.593195675414769585e-01
-7.245865138299381947e+00 1.032778352066504146e+00
-7.245864022781955072e+00 9.187579672296102284e-01
-7.245852129756345406e+00 9.217145750487447664e-01
-7.245770600910740988e+00 9.693035038211930132e-01
-7.245770598596508627e+00 9.623663483560808141e-01
-7.245770597563086390e+00 9.708006795223340646e-01
-7.245770477920277841e+00 9.514160046564911211e-01
-7.245703611485540208e+00 1.021214042097348118e+00
-7.245659627828041849e+00 9.679984150359081108e-01
-7.245355467261607174e+00 9.509982182503179393e-01
-7.245280407129827793e+00 9.354645992775917351e-01
-7.245280402795938990e+00 9.633913399083895435e-01
-7.245280325601004989e+00 9.286665774711325705e-01
-7.245280158089430600e+00 9.099997313919345743e-01
-7.245262007207387889e+00 9.449947363243107468e-01
-7.245193415129044467e+00 1.045265947912869642e+00
-7.245114594440376088e+00 1.042547656522284427e+00
-7.244897427889773311e+00 1.044459267374208356e+00
-7.244882237083476006e+00 1.049105693873065626e+00
-7.244850311459346770e+00 1.037303660731595967e+00
-7.244773769846734268e+00 1.006117236616945743e+00
-7.244757173257779570e+00 1.063034696383694966e+00
-7.244757171317789179e+00 1.047707787360300014e+00
-7.244715981584757714e+00 9.870108190753307253e-01
-7.243486728896606053e+00 1.040460681308815749e+00
-7.243461731809450299e+00 1.042402336862723322e+00
-7.243255917781517006e+00 9.639331017170819083e-01
-7.243193983180097995e+00 9.761534441298731490e-01
-7.243077267702410893e+00 9.108451443620693144e-01
-7.243057874404774665e+00 9.637610092968635911e-01
-7.243050066403234233e+00 9.072434289217458092e-01
-7.242948451716385350e+00 1.093053502241841723e+00
-7.242070342051271759e+00 9.538425510999167800e-01
-7.241880489515184038e+00 1.031943357698718700e+00
-7.241880375046338081e+00 1.037549580648241099e+00
-7.241880266109022912e+00 1.051327211391024807e+00
-7.241880153579824508e+00 1.036612916423991670e+00
-7.241690491698236976e+00 1.059977485378313933e+00
-7.241556029621565749e+00 1.045916131696195128e+00
-7.241063338490898893e+00 9.991998003549746876e-01
-7.241063337812443379e+00 9.434762943277165137e-01
-7.241063265544313232e+00 9.720843870145144949e-01
-7.241063228378600947e+00 9.599050796175565559e-01
-7.241015872952028865e+00 1.047961010098177104e+00
-7.240981657792464610e+00 9.281648047274236868e-01
-7.239991118293930050e+00 9.426718796720313653e-01
-7.239947382398623787e+00 9.523260928380917756e-01
-7.239814922497431304e+00 9.598107423314788944e-01
-7.239154601310467285e+00 1.022313230259645600e+00
-7.239071273241107995e+00 1.015212107453864476e+00
-7.239032924768415533e+00 1.034913818369110228e+00
-7.238730617348090313e+00 9.934919924978397043e-01
-7.238662781758891107e+00 1.095415879737976494e+00
-7.238618259292953105e+00 9.892527072687604672e-01
-7.238246782981181404e+00 9.279977677882338405e-01
-7.238232930360200434e+00 9.520882602795949223e-01
-7.238232825622595179e+00 9.461821777684067403e-01
-7.238232623123123766e+00 9.370246975770857301e-01
-7.238145367827997667e+00 9.378158690194597913e-01
-7.238016065380717734e+00 9.207613091753558132e-01
-7.237629540285869467e+00 1.064863527498240314e+00
-7.237629511755806710e+00 1.077511012838912929e+00
-7.237629483714429490e+00 1.064985139850255225e+00
-7.237629454724320510e+00 1.021326737020485043e+00
-7.237426321344154978e+00 1.042002888910741998e+00
-7.237030408640789503e+00 1.111717920546366534e+00
-7.237030255388258837e+00 1.097024202060614018e+00
-7.237029956822834897e+00 1.066996640268964791e+00
-7.236607721489355605e+00 1.088450217831768319e+00
-7.236561367671038525e+00 1.044010259082570835e+00
-7.236561365926451828e+00 1.001103052983587149e+00
-7.236561320432469024e+00 1.026888898106366854e+00
-7.236561222468348653e+00 1.047170111320800734e+00
-7.236502693569158318e+00 1.046487454347734269e+00
-7.236502684797204488e+00 1.035681592665083972e+00
-7.236502684629216198e+00 1.044341502301866953e+00
-7.236502676169022763e+00 1.037144995829413219e+00
-7.236089862850602294e+00 1.051966183297751156e+00
-7.236084906774014058e+00 1.023624261822858372e+00
-7.236044008658657489e+00 1.058154738680163742e+00
-7.235738686632346095e+00 9.834839218603127486e-01
-7.235606357441056957e+00 1.075156237765993561e+00
-7.235578543142359820e+00 1.037054260732881428e+00
-7.235578425393131674e+00 1.027047957128238487e+00
-7.235578287351546400e+00 1.011994729379328994e+00
-7.235578154406022477e+00 1.030412274043912335e+00
-7.235499274571143502e+00 1.077120657813395166e+00
-7.235395473898414309e+00 1.065605963407097123e+00
-7.235346549981134245e+00 9.901096018886040850e-01
-7.234938350148869546e+00 9.945035372356819670e-01
-7.234938070399897114e+00 9.875221320248671608e-01
-7.234938067807352269e+00 1.029977975368025600e+00
-7.234760079981494840e+00 9.639422682729316127e-01
-7.234617476059823638e+00 9.995941081103777437e-01
-7.234614400040679350e+00 9.352737004016411504e-01
-7.234556219237358476e+00 9.615509600890848052e-01
-7.234437011251467098e+00 9.955414146967918043e-01
-7.234437008194724683e+00 9.498923765147290199e-01
-7.234436925575105093e+00 9.828042217970867078e-01
-7.234436764548745735e+00 9.513440570823363807e-01
-7.233518345199112964e+00 1.015228012088951415e+00
-7.233296206310109611e+00 1.058445656104539445e+00
-7.233296205166242387e+00 1.032886879286252002e+00
-7.233296137368443013e+00 1.035287564107247649e+00
-7.233296134906758823e+00 1.055540064452926252e+00
-7.233182897042175874e+00 1.024692454388968166e+00
-7.233182886341423590e+00 1.019863379080715449e+00
-7.233182886160796521e+00 1.021446353187863032e+00
-7.233182875874472728e+00 1.042548816266774425e+00
-7.233102942901269650e+00 1.304340553903774680e+00
-7.233102941062345970e+00 1.327664214935347919e+00
-7.233021076163549168e+00 9.397962970367301772e-01
-7.233020912476191278e+00 9.382623340476492491e-01
-7.233020740480052169e+00 9.415982951716451721e-01
-7.233020737349594498e+00 9.463434668207676426e-01
-7.232998205918046430e+00 1.056619235750629437e+00
-7.232689264107898808e+00 1.041571266511096550e+00
-7.232633801901135584e+00 1.024119946025561223e+00
-7.232600692488913907e+00 9.590767982706975836e-01
-7.232600690552297706e+00 9.903998073788645717e-01
-7.232600579314763856e+00 9.542110829522102433e-01
-7.232600525245375778e+00 9.541879649676068276e-01
-7.232596227008104783e+00 1.025932453821323254e+00
-7.232573006413848482e+00 9.326697240849897153e-01
-7.232572898351444124e+00 9.602199152509715008e-01
-7.232572790666647045e+00 9.805609337241022461e-01
-7.232572684575169220e+00 9.764363886692137839e-01
-7.232403133729476075e+00 1.002873064261407210e+00
-7.232307269359333546e+00 9.412367968182792088e-01
-7.232307268928758859e+00 9.443806994767504071e-01
-7.232248460303764226e+00 1.037792532425128922e+00
-7.232161613156086410e+00 9.203348101860990838e-01
-7.232036413486876647e+00 8.755048480829606961e-01
-7.232036274176472546e+00 8.894827274145642448e-01
-7.232036010099012202e+00 8.947497437120733865e-01
-7.231947613812423903e+00 1.022827714656749709e+00
-7.231570933414856128e+00 1.074080425222052826e+00
-7.231473570564827646e+00 9.179709634061367085e-01
-7.231304009011397582e+00 9.287257005547542299e-01
-7.231260553729277341e+00 1.039980128268174209e+00
-7.231260553333021868e+00 1.031854737760140805e+00
-7.231179395158381595e+00 9.405575460161786916e-01
-7.230988394276563369e+00 9.551599079085425492e-01
-7.230762166557135551e+00 9.998169308209885475e-01
-7.230750278070006587e+00 9.646263842243615327e-01
-7.230698539585444173e+00 8.810351430838273545e-01
-7.230222232759510703e+00 9.062988847885996568e-01
-7.229798917440954931e+00 9.934624971614538502e-01
-7.229514871351591765e+00 9.216077466935426177e-01
-7.229035757907609216e+00 9.881894140272766691e-01
-7.228978338810284399e+00 9.356171477054670005e-01
-7.228978218265766920e+00 9.767212205438189354e-01
-7.228978104061410725e+00 9.477370851855481115e-01
-7.228977976759336954e+00 9.722891321591686786e-01
-7.228562041326204834e+00 1.063879648939062506e+00
-7.228455043258359858e+00 1.052411082832964029e+00
-7.228441926339898238e+00 9.185099390971849243e-01
-7.228332909998518296e+00 1.030009515074140847e+00
-7.228200336493256550e+00 9.526552311510795290e-01
-7.227834669858239636e+00 1.049043321496206715e+00
-7.227834666842452016e+00 1.037428692226944449e+00
-7.227834492184909365e+00 1.042602974720283626e+00
-7.227834490598162631e+00 1.032961484654461026e+00
-7.227673863362108264e+00 1.059141936126926975e+00
-7.227673833047473018e+00 1.037282485567863288e+00
-7.227673772976269895e+00 1.069435032934757723e+00
-7.227673771365201283e+00 1.023790799004583585e+00
-7.227647451439140447e+00 1.005118525646657046e+00
-7.227498330720682596e+00 1.076911401472328444e+00
-7.227412684375399188e+00 9.841500806136120882e-01
-7.227412682338347771e+00 9.690723217047766402e-01
-7.227279521931547990e+00 1.320736557641063680e+00
-7.226804598720369732e+00 9.881575663081488825e-01
-7.226703729856401637e+00 1.024970761019948773e+00
-7.226583831819350046e+00 9.591446374773974215e-01
-7.226492003350769799e+00 9.408826389316654604e-01
