# heliocentricLat[deg] normalizedFlux[unitless]
-7.285469601950183005e+00 9.384809312288810990e-01
-7.285469601580710552e+00 9.358673900225219500e-01
-7.285208384213651911e+00 9.529177829125470289e-01
-7.285139234625432891e+00 8.391927523123772215e-01
-7.285139172349766490e+00 8.273150570543310600e-01
-7.285139171822197390e+00 8.391215073365226873e-01
-7.285021125066274195e+00 7.200903080190428351e-01
-7.285021071978064811e+00 6.961441689544022315e-01
-7.285021015771448560e+00 7.369263026606911460e-01
-7.285020959585016165e+00 7.598979390046162186e-01
-7.285000746020645401e+00 8.387795645737198269e-01
-7.284833425401498808e+00 1.106297686399045022e+00
-7.284824324637706461e+00 1.104091222434823605e+00
-7.284623293202715288e+00 8.502839364701373359e-01
-7.284520748633013909e+00 8.461976260799239924e-01
-7.284233283702519657e+00 8.511262786874955744e-01
-7.283964473319327837e+00 9.347610755463343635e-01
-7.283879994911187872e+00 1.089143760999601085e+00
-7.283489977998456766e+00 9.595326455378718755e-01
-7.283443126219887986e+00 9.560220451156267174e-01
-7.282785087477637198e+00 1.008906371939781499e+00
-7.282785086257448803e+00 1.014425193872468212e+00
-7.282784988578673513e+00 1.011951023319090037e+00
-7.282460011342926087e+00 1.052339809690471695e+00
-7.282460011130854838e+00 1.000078851160798310e+00
-7.282460010653879934e+00 9.999211488392015790e-01
-7.282459998004207513e+00 1.010761611023471618e+00
-7.282389807656341141e+00 1.118792053495409222e+00
-7.282347045386799778e+00 9.587508711104392178e-01
-7.282314570779780283e+00 9.640638196006537930e-01
-7.281806692079884513e+00 9.166834618837779169e-01
-7.281303869364084136e+00 1.100290645282854696e+00
-7.281303783164235099e+00 1.117086744721927705e+00
-7.281303781695461552e+00 1.112848006268106760e+00
-7.281145128172709313e+00 9.780446222480718710e-01
-7.280957498771241987e+00 8.484296838067851843e-01
-7.280831787509271180e+00 1.280658765434955271e+00
-7.280831682263348981e+00 1.270343015709184620e+00
-7.280831631092031131e+00 1.260740521291156657e+00
-7.280831630110520258e+00 1.244976327594699450e+00
-7.280278887561701495e+00 1.098713480835793233e+00
-7.280189072402616368e+00 9.404611217854016436e-01
-7.279853057678396411e+00 9.920402537052753766e-01
-7.279853050667606240e+00 9.793881222727933711e-01
-7.279853050277885096e+00 9.754211111693928959e-01
-7.279853043243788235e+00 9.860990272179931404e-01
-7.279810281485611156e+00 1.136209783205652579e+00
-7.279810072175161295e+00 1.142351388658562561e+00
-7.279427158798882580e+00 9.779642170802074208e-01
-7.279304686185818163e+00 9.835572730203000491e-01
-7.278792038603441483e+00 9.530125697383130534e-01
-7.278705865967734390e+00 9.621883472596403086e-01
-7.278250596400330785e+00 9.748612597161704363e-01
-7.278206400052307679e+00 9.623467917341804734e-01
-7.277754433045340754e+00 8.538618305727254665e-01
-7.277754380810853796e+00 8.521650515035820161e-01
-7.277754328611132806e+00 8.443848630699501978e-01
-7.277754327753122254e+00 8.537205936263206896e-01
-7.277662943440499355e+00 1.103919260475345610e+00
-7.276601192173568045e+00 1.248682413457709028e+00
-7.276601117609576619e+00 1.263784201827146347e+00
-7.276601048219673906e+00 1.267436982164250159e+00
-7.276600973649197002e+00 1.228385874566647828e+00
-7.276542449386727895e+00 9.750004474286214640e-01
-7.276498637232551303e+00 8.294693514374945620e-01
-7.276431993578051483e+00 8.385799684182689839e-01
-7.275464460080984352e+00 8.874682240308561232e-01
-7.275418129972663905e+00 8.694285971226426435e-01
-7.275243322861292050e+00 6.496034703082643746e-01
-7.275243177008329454e+00 6.575334613380833249e-01
-7.275243174131642121e+00 6.772362382302717920e-01
-7.275243099247802547e+00 6.559545318312706152e-01
-7.274968000214146358e+00 9.187166671403046436e-01
-7.274968000072721708e+00 9.298841440366676370e-01
-7.274961691332589631e+00 9.869174474437969469e-01
-7.274961664890344792e+00 9.907980238876464840e-01
-7.274961664383726934e+00 9.802186246113194779e-01
-7.274961663930665345e+00 9.944278423662834543e-01
-7.274952044552820851e+00 1.190573493233646474e+00
-7.274816820139143658e+00 9.148986937244291129e-01
-7.274699566081615387e+00 1.173531504752892030e+00
-7.274672449572119781e+00 9.836045211375807895e-01
-7.274672447906749717e+00 9.746995251859531528e-01
-7.274501759167615766e+00 9.274715868944151120e-01
-7.274394703545797647e+00 1.089718946413361866e+00
-7.274318110315595831e+00 1.172812030966732033e+00
-7.274090061057709278e+00 9.380273121608072584e-01
-7.273754702303971698e+00 8.825155603160802498e-01
-7.273515243501446292e+00 9.159685077045139900e-01
-7.273503477281835217e+00 9.265463981618652367e-01
-7.273448453030145089e+00 9.290563810650106502e-01
-7.273124078483659716e+00 9.539310021140879892e-01
-7.273111443818801369e+00 1.149823927978270266e+00
-7.272733325725095455e+00 9.010099969503120310e-01
-7.272695607271833396e+00 8.848147169141361568e-01
-7.272651004303997802e+00 1.083169928742752308e+00
-7.272650789407239635e+00 1.081740097980047777e+00
-7.272650681949719420e+00 1.093465111873153539e+00
-7.272650677916782769e+00 1.117317913205653213e+00
-7.272555100149296514e+00 9.810495275345291200e-01
-7.272538866841508742e+00 9.353204374624831674e-01
-7.272319587352742865e+00 1.202550558077803533e+00
-7.272294988509619529e+00 1.164571188996034401e+00
-7.272294987966587243e+00 1.150051167132866148e+00
-7.272185481982761601e+00 9.832267530541285439e-01
-7.271850715369145846e+00 8.883265258019024113e-01
-7.271849338429558607e+00 9.097167976453525151e-01
-7.271452819548283486e+00 9.180771334422200836e-01
-7.271414754036051420e+00 8.743223740673279343e-01
-7.271318229479290629e+00 8.901955387005641152e-01
-7.271085035863031898e+00 1.032036525172774111e+00
-7.270796773426425830e+00 9.193227683934529493e-01
-7.270761165666441705e+00 9.768368322228835332e-01
-7.270701242755817972e+00 9.637315683780394160e-01
-7.270701241279164506e+00 9.580166472256670396e-01
-7.270596730837783461e+00 1.092998919072073694e+00
-7.270100252464489543e+00 1.233631166183478012e+00
-7.270100250738195768e+00 1.247743730361177361e+00
-7.270100159006030793e+00 1.248530191508208098e+00
-7.270100070537049319e+00 1.257390286357958464e+00
-7.269662940071277113e+00 8.705709568672328480e-01
-7.269437436349046600e+00 8.861382087951763520e-01
-7.269033567191370615e+00 9.867749580763732764e-01
-7.268955623826900414e+00 1.112070071416220607e+00
-7.268803019219424399e+00 9.105067764715394363e-01
-7.268802908388399153e+00 8.619276637995718637e-01
-7.268802907687544668e+00 8.965019106234687341e-01
-7.268802906988145907e+00 8.842829376496339489e-01
-7.268691620695676647e+00 9.159070987776739559e-01
-7.268691585524086562e+00 9.173701257281378085e-01
-7.268691568379327173e+00 9.196044424530832595e-01
-7.268691568086493859e+00 9.198892765659844040e-01
-7.268655453887093110e+00 9.045987346015302855e-01
-7.268576730551226106e+00 9.015912642788751485e-01
-7.268358016403740685e+00 9.055542993306817667e-01
-7.268081765756264190e+00 8.587589525308345628e-01
-7.268081764421555846e+00 8.642298706333479963e-01
-7.268081553943806838e+00 8.700935977374923969e-01
-7.268081552606910023e+00 8.825418533875393212e-01
-7.267787645008180419e+00 9.650448015219391662e-01
-7.267787600805912795e+00 9.715850370770799938e-01
-7.267787551544034663e+00 9.687883649529706043e-01
-7.267787499096135306e+00 9.695629155430260937e-01
-7.267727972823978533e+00 9.230142345881998667e-01
-7.267606535385080946e+00 1.120472715093030924e+00
-7.266868554620089959e+00 9.039658001037508273e-01
-7.266662336308717940e+00 9.835861087413475534e-01
-7.266662279401600699e+00 1.021016212436407278e+00
-7.266662277375087520e+00 9.971883936237183610e-01
-7.266329968751120028e+00 9.123476616715288090e-01
-7.266329964133250385e+00 9.123352065481290518e-01
-7.266329964046240875e+00 9.160906584974248812e-01
-7.266293003492213742e+00 1.062633704186522809e+00
-7.266078410152583267e+00 1.153903641676619074e+00
-7.266033921720674194e+00 1.108716932628530216e+00
-7.266016302727106080e+00 9.040468695391871146e-01
-7.265372688629234688e+00 8.817430832372673555e-01
-7.265280689598792030e+00 8.751734631057345171e-01
-7.264436862626841851e+00 9.486405168319048675e-01
-7.263600658481127681e+00 9.328905835818251946e-01
-7.263587139467627907e+00 9.623273897318006531e-01
-7.263515359520748227e+00 9.653702180446923631e-01
-7.263334524258284297e+00 1.013773447793119065e+00
-7.263334522664589343e+00 1.022085761098316281e+00
-7.263150958799130308e+00 6.526190986679312189e-01
-7.263150770842448090e+00 6.621848166725130547e-01
-7.263150767228385263e+00 6.650608740219688952e-01
-7.263150674433614284e+00 6.569522409469219504e-01
-7.262844966748984277e+00 8.885920408585118446e-01
-7.262594462132049955e+00 1.076042654996545167e+00
-7.262542045683972880e+00 1.087076753661491590e+00
-7.262269105331268015e+00 1.022846355286767039e+00
-7.262269101160490514e+00 1.014219303897624824e+00
-7.262269024552944430e+00 1.023555135999379972e+00
-7.261810090566132914e+00 9.670423203735809548e-01
-7.261735088763043855e+00 9.449322636148220766e-01
-7.261734454901342062e+00 9.427984666738166153e-01
-7.261720566189724835e+00 9.012656279169128926e-01
-7.261720565774470337e+00 9.002093315083717906e-01
-7.261720543716210230e+00 9.054347074063293643e-01
-7.261720521242162718e+00 8.930222853225426860e-01
-7.261716602660946762e+00 1.079600779593203663e+00
-7.261716469619120318e+00 1.055596945150461652e+00
-7.261716349332962395e+00 1.069619194287050989e+00
-7.261716220054144522e+00 1.039969219500915365e+00
-7.261680617684295846e+00 9.102812639359654234e-01
-7.261659938174132023e+00 9.415790752228911931e-01
-7.261333484030556562e+00 1.224301268086082972e+00
-7.261333477971763983e+00 1.177990184103401283e+00
-7.261333366681252954e+00 1.193244560641847141e+00
-7.261333255253925145e+00 1.162762409994073209e+00
-7.261290044041961877e+00 1.070821143104272899e+00
-7.260877739106143203e+00 1.777871828995958303e+00
-7.260863993115551196e+00 9.879751106453161791e-01
-7.260856069501223864e+00 8.974623629355824583e-01
-7.260638531107395544e+00 1.092815727971142126e+00
-7.260214209810736286e+00 9.148046376694970450e-01
-7.260159841785376322e+00 9.253354171974935705e-01
-7.260043845804432294e+00 1.875610445156677519e+00
-7.259728273382708430e+00 9.219848527895428969e-01
-7.259682076762832281e+00 9.472944896677153448e-01
-7.259602544932246992e+00 9.342303602651119698e-01
-7.259590490762668935e+00 9.347272317591633906e-01
-7.258637261872222801e+00 1.028624612939400107e+00
-7.258591915451773069e+00 9.400468708695491893e-01
-7.258590511292930536e+00 1.037831040549500594e+00
-7.258539885206520381e+00 1.082219923716282617e+00
-7.258329343771228181e+00 9.437656950842843173e-01
-7.258329210625651839e+00 9.473226368808206344e-01
-7.257784111754000733e+00 1.032774004121381983e+00
-7.257768082000870535e+00 8.460466887119102442e-01
-7.257187338742769001e+00 9.813571685433117864e-01
-7.256943592201182902e+00 9.645907747031765567e-01
-7.256916776183297557e+00 9.674043624951158549e-01
-7.256757687655642997e+00 9.160616174722817640e-01
-7.256721736400321809e+00 1.675185349414356484e+00
-7.256652633111165152e+00 1.033183522827528122e+00
-7.256123069567549599e+00 8.703375119298742968e-01
-7.256122884450528332e+00 8.696837899412019901e-01
-7.256122793509024227e+00 8.748907652205460961e-01
-7.256021061328410404e+00 9.322386193931972986e-01
-7.255958050876325061e+00 9.748789785134772679e-01
-7.255781897991867346e+00 1.018725305711261520e+00
-7.255623223707195812e+00 1.026528941292797592e+00
-7.255623127434384756e+00 1.006194110501087202e+00
-7.255623031164744496e+00 1.005852706652224926e+00
-7.255623027735766506e+00 1.019454117651053870e+00
-7.255412862245298022e+00 1.003017848890964014e+00
-7.254866344475278339e+00 9.040625429953133008e-01
-7.254866342199023599e+00 9.135981610805896658e-01
-7.254866300518426847e+00 9.153635856274214833e-01
-7.254866261051116538e+00 9.077676715267316565e-01
-7.254497924572214096e+00 9.278355524901665818e-01
-7.254208902600193909e+00 1.563371211457948995e+00
-7.254096265315658876e+00 1.068008155550814964e+00
-7.253914252533157025e+00 1.032608628333407053e+00
-7.253777758416344312e+00 9.740190479693683345e-01
-7.253143474201500851e+00 8.812572424502994606e-01
-7.253143473405080144e+00 8.789184151055259298e-01
-7.253143450404968995e+00 8.690807009123402427e-01
-7.253143429024499156e+00 8.785740878736159054e-01
-7.252738684156904370e+00 8.224597339182331268e-01
-7.252738683449322821e+00 8.338275804231717325e-01
-7.252738641186377677e+00 8.199442881081194789e-01
-7.252133246263103850e+00 9.638949064595364602e-01
-7.251857758099955475e+00 8.240155499445904752e-01
-7.251680136019907685e+00 9.393469344758095252e-01
-7.251639930044609272e+00 9.632848549083572465e-01
-7.251639571558900599e+00 9.573268834864190335e-01
-7.251639569341870484e+00 9.683995633211833765e-01
-7.251639567354832394e+00 9.824491903579316565e-01
-7.251626558447206605e+00 9.004136934483443211e-01
-7.251335688841003879e+00 8.665906002398375829e-01
-7.251335688787072797e+00 8.559732442608944947e-01
-7.251335683036600699e+00 8.749274779001919855e-01
-7.251335680024000752e+00 8.740111872076632427e-01
-7.251263873050491249e+00 9.440563304817586321e-01
-7.251062005231689866e+00 1.039359218832276666e+00
-7.250513139849695143e+00 9.362274913954189426e-01
-7.250513137706392719e+00 9.179851113089519954e-01
-7.250310364205247105e+00 1.163080461254285325e+00
-7.250310359366737067e+00 1.149542523506607905e+00
-7.250310235373679468e+00 1.165974702277309039e+00
-7.250310228248872058e+00 1.155730030234261241e+00
-7.250114415067555385e+00 8.175453037802775658e-01
-7.250114354161908636e+00 8.464725123320528954e-01
-7.250114353125670874e+00 8.023366165131233796e-01
-7.249861706870286859e+00 9.914108512667385575e-01
-7.249770677126263330e+00 9.608094649169397483e-01
-7.249704382787117929e+00 1.056981366171284575e+00
-7.248793300176156862e+00 1.014725721515489676e+00
-7.248747243569178877e+00 6.948073104217187268e-01
-7.248747241392712759e+00 6.865425517967955749e-01
-7.248747122589221270e+00 6.945952432416729883e-01
-7.248717215826264493e+00 1.029137866798806700e+00
-7.248652431486451775e+00 1.010994295372571683e+00
-7.248602381629186020e+00 9.915887413347700408e-01
-7.248504922315846422e+00 1.026777293401707869e+00
-7.248504775508542330e+00 1.045701692253268922e+00
-7.248504773049388561e+00 1.010341401419321494e+00
-7.248304570480361697e+00 9.140323077675288621e-01
-7.248004702400804078e+00 8.333426454000343320e-01
-7.247677121724318106e+00 9.817623110455957480e-01
-7.247600135604557181e+00 9.988033866580707798e-01
-7.247523036991935008e+00 9.569383762982599517e-01
-7.247437489500254237e+00 1.443627910360266275e+00
-7.247382840591225062e+00 1.370437729259247117e+00
-7.247381118040395975e+00 1.065533793383481864e+00
-7.247308380407951667e+00 8.447662205415715775e-01
-7.247308364521186874e+00 8.699330747841149680e-01
-7.247308363618595095e+00 8.553477832799196712e-01
-7.247308347764524150e+00 8.582487853526532540e-01
-7.246726084289774050e+00 1.021619362128019626e+00
-7.246726082341213626e+00 1.038344642649156047e+00
-7.246725964254714825e+00 1.007976498000204613e+00
-7.246725962079872296e+00 1.017735532867278803e+00
-7.246589844817521886e+00 8.883179165373201736e-01
-7.246589760118286705e+00 8.852207910515150768e-01
-7.246589758492426370e+00 9.295433553593656084e-01
-7.246589673881997484e+00 9.041221770430362126e-01
-7.246440346038231617e+00 8.894042237539729889e-01
-7.246436122731280349e+00 8.918232111170196763e-01
-7.246419126358185636e+00 9.885495181186635394e-01
-7.245984389800971925e+00 1.065620670618263155e+00
-7.245975445114961389e+00 8.248907428858588409e-01
-7.245904332097835798e+00 1.101455819374380196e+00
-7.245904330265770632e+00 1.108591403169879808e+00
-7.245770662460008005e+00 9.074928108583567576e-01
-7.245770661308760019e+00 9.056209659449301341e-01
-7.245770599754165708e+00 9.120374353564779657e-01
-7.245770535989732863e+00 9.108688699221720864e-01
-7.245704198408132513e+00 9.721004425984068886e-01
-7.245696550350449350e+00 9.820877602155456687e-01
-7.245469380040420404e+00 9.729964727779757405e-01
-7.245280324245555903e+00 8.361145470562957316e-01
-7.245280241153553291e+00 8.274186899508018112e-01
-7.245280161113567097e+00 8.256677141685464516e-01
-7.245262004578771453e+00 8.764800063173635580e-01
-7.244875519568397593e+00 9.694251371441162668e-01
-7.244865718703589863e+00 8.484753989634157278e-01
-7.244856763382792053e+00 9.728440048791645589e-01
-7.244773767982778168e+00 9.866685615332111414e-01
-7.244753683484354667e+00 8.425102381877411784e-01
-7.244734196504944990e+00 8.705055587832419839e-01
-7.244312930718833421e+00 9.288078821680332275e-01
-7.244010163219951615e+00 8.231569927351338745e-01
-7.244010160449565916e+00 8.324885590473616315e-01
-7.243532501471383611e+00 9.758611130314922555e-01
-7.243507732180998637e+00 8.466770993330309247e-01
-7.243317745630990956e+00 1.062872883693243509e+00
-7.243254200017983813e+00 1.121882415761334295e+00
-7.243201322504236650e+00 2.478282215624831863e+00
-7.243032499057023621e+00 1.084606888870204289e+00
-7.243022780829057261e+00 8.405506335758911041e-01
-7.242703396400234084e+00 9.265576547436602528e-01
-7.242594940330230102e+00 9.134801704404057476e-01
-7.242226933649618559e+00 9.727315979982991134e-01
-7.242169293402787922e+00 9.660548748373497530e-01
-7.241880487445921943e+00 9.000371988006244939e-01
-7.241880485591003058e+00 8.749277559733502629e-01
-7.241880380824319730e+00 8.960020452089185738e-01
-7.241880270275695253e+00 8.910139036266584434e-01
-7.241775307168134113e+00 1.013919400019178019e+00
-7.241586617910107826e+00 9.810277649312306725e-01
-7.241583854931848308e+00 8.479406464792861309e-01
-7.241553253779423827e+00 8.383809532082945326e-01
-7.241063302684646708e+00 8.617012567530060174e-01
-7.241063301327815616e+00 8.619395450271003511e-01
-7.241063266221963168e+00 8.517377557550043221e-01
-7.241063227770343502e+00 8.620649825503392538e-01
-7.240338335797599889e+00 9.694873804248107518e-01
-7.240058840876558932e+00 9.087844426933344710e-01
-7.239973154690424018e+00 9.240776228028976247e-01
-7.239874331588212364e+00 8.061208281917595642e-01
-7.239241215572795873e+00 9.182815266449634306e-01
-7.239154603815765476e+00 9.178359263121230738e-01
-7.239151392165338983e+00 9.737237397839938469e-01
-7.239113270772684849e+00 9.613128440201215152e-01
-7.238766494344218039e+00 9.906760265411371780e-01
-7.238730620210601430e+00 9.152908307640100771e-01
-7.238654671053796896e+00 1.050246195665463400e+00
-7.238566020401380641e+00 1.035105953559074754e+00
-7.238446470022640966e+00 1.337993841209701662e+00
-7.238376107819974870e+00 1.323943583006768288e+00
-7.238348077236872236e+00 8.664965465166007963e-01
-7.238232928672677424e+00 8.835477188712803631e-01
-7.238232924908174937e+00 8.924071980845983409e-01
-7.238232823740859523e+00 8.647464401192272998e-01
-7.238232626683839044e+00 8.556383227110982981e-01
-7.238058692979422837e+00 8.419809937266494737e-01
-7.237973325688452420e+00 8.317663365384065921e-01
-7.237629512792159048e+00 1.200708243816308585e+00
-7.237629483198544378e+00 1.177551527027923983e+00
-7.237629456244733639e+00 1.181895169056423223e+00
-7.237629455243479448e+00 1.180006580084306922e+00
-7.237382397207252183e+00 2.416851666938729437e+00
-7.237338370539995402e+00 2.299079051975498000e+00
-7.237030403282560975e+00 1.144190413712652399e+00
-7.237030252556719390e+00 1.092796712264447967e+00
-7.237030102152037792e+00 1.126145069348939876e+00
-7.237029951444680975e+00 1.108927501540404315e+00
-7.236561368484851542e+00 1.153194033955842634e+00
-7.236561366799803885e+00 1.150319865969416266e+00
-7.236561269705601873e+00 1.125923633707631488e+00
-7.236561224160446670e+00 1.144619034319325879e+00
-7.236502694044998130e+00 1.189531140106687923e+00
-7.236502693731635460e+00 1.188096617198605154e+00
-7.236502685105289601e+00 1.194692327069272642e+00
-7.236502675856191225e+00 1.192828095341163408e+00
-7.236039026645674888e+00 8.444043725815748580e-01
-7.235946999085163256e+00 9.953122377479938221e-01
-7.235842886736593371e+00 9.994243177986783522e-01
-7.235597345299226824e+00 8.228566413705216132e-01
-7.235578540865853725e+00 1.000493015731182878e+00
-7.235578535769587205e+00 1.016476274054766593e+00
-7.235578289892130144e+00 9.994070420926514098e-01
-7.235578156953500262e+00 1.008999131802120974e+00
-7.235487859810547207e+00 1.036890517884282437e+00
-7.234938488717168603e+00 9.714871882916494839e-01
-7.234938347524855651e+00 9.756770728036033846e-01
-7.234938211574153399e+00 9.838449136768518954e-01
-7.234938065488376147e+00 9.741637312782530644e-01
-7.234908002859678611e+00 9.414215256382107988e-01
-7.234834094455928621e+00 9.447304443823137943e-01
-7.234663023434978690e+00 9.548629557791301625e-01
-7.234436845684528272e+00 8.979414048460950815e-01
-7.234436844314264370e+00 8.918996334922926206e-01
-7.234436767603024343e+00 9.045771326135066959e-01
-7.233611846448319227e+00 9.664494061147618220e-01
-7.233320403107792451e+00 9.928416942334138406e-01
-7.233296070737854855e+00 1.057095197578998613e+00
-7.233296068368391118e+00 1.079265267268301853e+00
-7.233296000623148814e+00 1.105937756790327242e+00
-7.233222808942942450e+00 1.107766503434852279e+00
-7.233182897428855007e+00 1.178969761193080945e+00
-7.233182896861092281e+00 1.162224859017584766e+00
-7.233182886729710326e+00 1.161094083573707136e+00
-7.233182876068037892e+00 1.127845336742045346e+00
-7.233021239459308305e+00 9.923867592230738444e-01
-7.233021078952503125e+00 1.006496297215039304e+00
-7.233021073045214244e+00 1.006177302885034264e+00
-7.233020906577000808e+00 9.930704235962031223e-01
-7.232694017821647670e+00 1.182407887106929678e+00
-7.232691691991295357e+00 1.155136376420043520e+00
-7.232600636429244112e+00 8.653277676759695280e-01
-7.232600580358649722e+00 8.433126461381260652e-01
-7.232600578379712708e+00 8.358087976163847133e-01
-7.232600523160108708e+00 8.595900462025094502e-01
-7.232591106735729802e+00 1.004902611663778922e+00
-7.232585887743577580e+00 1.027567069617827400e+00
-7.232572902335167697e+00 9.024850910203519039e-01
-7.232572900344512945e+00 8.889928553653124732e-01
-7.232572896565606868e+00 8.439237731041914214e-01
-7.232572686356085967e+00 8.699474826452835430e-01
-7.232516682364749094e+00 9.767254065107949801e-01
-7.232456754285375489e+00 8.794577062863788708e-01
-7.232305472671598068e+00 8.828928085721648999e-01
-7.232161613769963360e+00 1.009172436236449810e+00
-7.232155770097471681e+00 1.000764694421207857e+00
-7.232094086150519630e+00 1.044748235928985469e+00
-7.232036276426576649e+00 7.169507238218414402e-01
-7.232036141934594653e+00 7.311541780959145420e-01
-7.232036139681811804e+00 7.178276300497004048e-01
-7.232036005328374095e+00 7.121269602864267467e-01
-7.231910580365090269e+00 8.955825562096351167e-01
-7.231459748919442987e+00 9.879584024860763591e-01
-7.231054666740887704e+00 8.140143090349898358e-01
-7.230971643007631400e+00 9.009322768999057374e-01
-7.230860841299425523e+00 9.664341712677091412e-01
-7.230776550354891086e+00 8.408594517198664242e-01
-7.230762166033168015e+00 9.922484996314975270e-01
-7.230756745436885069e+00 8.320413718457770891e-01
-7.230364125556519639e+00 8.814125276260550423e-01
-7.230243983341954284e+00 8.651313155215604178e-01
-7.230243142300287751e+00 9.975311800464030654e-01
-7.229879773892843531e+00 9.781988620244073118e-01
-7.229798915027521033e+00 9.626151275943092278e-01
-7.229752176695183330e+00 1.146366650350467031e+00
-7.229727134119497300e+00 1.137813327067970448e+00
-7.229694820223857121e+00 1.107420359858354741e+00
-7.229594781845348983e+00 1.102851274395544312e+00
-7.229490588279610108e+00 8.849895122410331716e-01
-7.229007974943363557e+00 9.863704756837022858e-01
-7.228978345297040420e+00 8.895150378214145004e-01
-7.228978343292837394e+00 9.010461868416993481e-01
-7.228977981251226481e+00 8.942267233244526325e-01
-7.228470364868260667e+00 9.966535068889608162e-01
-7.228394022923355422e+00 9.530957777785680207e-01
-7.228361766349918227e+00 1.068035588640682043e+00
-7.228324445745315074e+00 1.221236323374186306e+00
-7.227834668407173702e+00 1.043725219830096362e+00
-7.227834665275723935e+00 1.039405725974091199e+00
-7.227834403283813103e+00 1.029839232517188119e+00
-7.227673863911766361e+00 1.099307314615051379e+00
-7.227673802177049467e+00 1.106293319069528991e+00
-7.227673772426598475e+00 1.115492314967726495e+00
-7.227614719619180228e+00 1.119615259781687522e+00
-7.227499405877115812e+00 9.090651799227164043e-01
-7.227498333310837353e+00 9.810473529736155607e-01
-7.227497412027951817e+00 1.031865565041303778e+00
-7.227435689578623368e+00 9.128289804192455392e-01
