# heliocentricLat[deg] normalizedFlux[unitless]
-7.290234815337483631e+00 8.677244343444202590e-01
-7.290234815120093970e+00 8.980592308235167964e-01
-7.290234803578139910e+00 8.828503951299228047e-01
-7.290234803361832050e+00 8.853740042947012556e-01
-7.290025331049285739e+00 1.009918088031633632e+00
-7.289730537133686461e+00 9.093007067368324980e-01
-7.288647241842819646e+00 9.959393590500054128e-01
-7.288605886079789542e+00 9.787502927282299980e-01
-7.288556114597525060e+00 1.034712309486950588e+00
-7.288556027543488192e+00 1.015994131808835910e+00
-7.288555948345314839e+00 1.025547440310266678e+00
-7.288555863141008118e+00 1.011274578883887498e+00
-7.287678410219957215e+00 1.014774000876977667e+00
-7.287678409080753816e+00 1.012593602927570391e+00
-7.287678338566826675e+00 1.011925620930484992e+00
-7.287678202738560707e+00 1.019518425683211493e+00
-7.287119799984456137e+00 9.474136775349654149e-01
-7.287028222380829590e+00 9.465460443312692096e-01
-7.287023463876966645e+00 9.430285734669205944e-01
-7.286997991159894106e+00 9.713567585728142273e-01
-7.286787352847562182e+00 9.451246546355804856e-01
-7.286550634451457675e+00 9.377489183409245532e-01
-7.286102520041692898e+00 9.451595928709207728e-01
-7.285450392127143182e+00 9.443769640069055171e-01
-7.285228885648772135e+00 9.536613518068232098e-01
-7.285197915800583068e+00 1.014459561723294989e+00
-7.285139235740932584e+00 9.334948342780760022e-01
-7.285139203754573245e+00 9.060741528804405753e-01
-7.285139142092051046e+00 8.981629641402010256e-01
-7.285139140388375623e+00 9.426289332321038383e-01
-7.285021070929681208e+00 8.244806163822960832e-01
-7.285021068967129310e+00 7.789112154604569405e-01
-7.285021014737054657e+00 8.060118047070408132e-01
-7.285020960608536100e+00 7.715453371436731267e-01
-7.284993993285645786e+00 9.279923604017575878e-01
-7.284845229446464288e+00 9.493227401986705782e-01
-7.284824324418823771e+00 1.008658301147947745e+00
-7.284572079599697325e+00 8.896606006549478973e-01
-7.284542069318922231e+00 9.491187620368060074e-01
-7.284218601247010483e+00 9.143303398604862853e-01
-7.283964473857706956e+00 9.506839025029522050e-01
-7.283879994942412672e+00 1.020882172176815761e+00
-7.282895601138144492e+00 9.419024702809365435e-01
-7.282785086867765934e+00 1.174698936729321685e+00
-7.282785054023732663e+00 1.000543918664898779e+00
-7.282785053414040810e+00 9.910458166620558229e-01
-7.282784990348603493e+00 9.963115565247978589e-01
-7.282460036155258720e+00 9.897210849664752619e-01
-7.282460024000364740e+00 9.779259146497477628e-01
-7.282460010891339763e+00 9.991588578862929948e-01
-7.282379411851071183e+00 9.483798477296844220e-01
-7.282364856190370439e+00 1.022642596252136382e+00
-7.281556461954696857e+00 9.678799118526538736e-01
-7.281499231675171657e+00 9.654685177718759226e-01
-7.281441901589860599e+00 9.669092271009644968e-01
-7.281304044535689357e+00 1.014529925543842248e+00
-7.281304041363395818e+00 1.009213575467670543e+00
-7.281303953693319286e+00 1.008061354470467741e+00
-7.281303780055435659e+00 1.014791009036323910e+00
-7.280987994805818708e+00 9.339484702391031012e-01
-7.280944498703683543e+00 9.086397633571620114e-01
-7.280831789367017137e+00 1.146876304818027270e+00
-7.280831788490263357e+00 1.141471320831219050e+00
-7.280831683245278185e+00 1.167662229134554641e+00
-7.280278887219103545e+00 1.052994945264911664e+00
-7.280267258294602861e+00 9.419121570800097487e-01
-7.280228219681450952e+00 9.388498299492232801e-01
-7.279853057813538086e+00 9.934218100868270618e-01
-7.279853043123427625e+00 9.829937708194304014e-01
-7.279853036104002584e+00 9.814551456444551292e-01
-7.279810277571585608e+00 1.026851041882467008e+00
-7.279810177750838385e+00 1.040729862493495528e+00
-7.279810070209267181e+00 1.016291056963610107e+00
-7.279728561077901006e+00 9.654456246784401952e-01
-7.278748997307276980e+00 9.356171330433026290e-01
-7.278697926079087388e+00 9.468470765005039258e-01
-7.278510820826721961e+00 9.842655015449616185e-01
-7.278162086523086494e+00 9.556076868647672695e-01
-7.277754432083646030e+00 9.747960786174776349e-01
-7.277754430263503771e+00 9.494743589222375268e-01
-7.277754381773499759e+00 9.676767055272428308e-01
-7.277754276558779267e+00 9.668060082075301542e-01
-7.277581218070349856e+00 1.029023295631153134e+00
-7.277025093639315045e+00 9.680071609052642856e-01
-7.276601188257631136e+00 1.145956083305029516e+00
-7.276601118972242155e+00 1.130371611931026754e+00
-7.276600976217590500e+00 1.147224359355791146e+00
-7.276590580857053681e+00 9.638759650436942161e-01
-7.276494210728448486e+00 9.726848080859602508e-01
-7.276365249821317605e+00 9.033709578595874312e-01
-7.275713984505577159e+00 9.401858193322910617e-01
-7.275663630034301832e+00 9.275399450388707168e-01
-7.275663628940402639e+00 9.387184417717575613e-01
-7.275464458562160175e+00 9.902496687447158719e-01
-7.275243325520973414e+00 7.507081300666658130e-01
-7.275243249090330266e+00 7.622686276374101011e-01
-7.275243247834199956e+00 7.384914724858323565e-01
-7.274994132568969540e+00 1.021358062316643833e+00
-7.274961637915879464e+00 9.949548933328511424e-01
-7.274961611457378297e+00 9.800820720945242481e-01
-7.274961610950696489e+00 9.672453098827018536e-01
-7.274961609990889144e+00 9.870793903828873894e-01
-7.274957029425197952e+00 1.004741671988840679e+00
-7.274741531149267360e+00 9.813242271235228520e-01
-7.274708494975842932e+00 1.041031600128966783e+00
-7.274684677267240218e+00 9.730657656978496384e-01
-7.274512824628444285e+00 1.015561148019691329e+00
-7.274490584454255782e+00 1.026637720206395210e+00
-7.274443441350984862e+00 9.959250060807245397e-01
-7.274394704259171895e+00 1.021922698957794529e+00
-7.274318110045755681e+00 1.000549166401520029e+00
-7.273785785074763588e+00 9.949639578893649805e-01
-7.273754702791023874e+00 9.715683670389385629e-01
-7.273507941279405031e+00 9.551981246681061632e-01
-7.273493513820016965e+00 1.033609701473479525e+00
-7.273132094281113957e+00 9.926512128735980323e-01
-7.273124077113947372e+00 9.853793339243205329e-01
-7.272755833583449459e+00 1.037665866160190964e+00
-7.272733325169659757e+00 1.031841711941422268e+00
-7.272725800574144195e+00 9.567647458119820092e-01
-7.272710758433040823e+00 9.645296358147964488e-01
-7.272651006106333860e+00 1.033479034515809802e+00
-7.272650894800152699e+00 1.016070363778052821e+00
-7.272650892772682951e+00 1.010267605320959605e+00
-7.272538867697821985e+00 1.001591816883667718e+00
-7.272522524969536661e+00 9.733647637246604090e-01
-7.272270280150416433e+00 1.019730421366803919e+00
-7.271824190793385156e+00 1.027394641789882490e+00
-7.271364896873527606e+00 1.002414251593110261e+00
-7.271340052684007738e+00 9.002751192742016739e-01
-7.271085034822132975e+00 1.001269522823053482e+00
-7.270641203017426335e+00 9.775347081301987151e-01
-7.270267935610299936e+00 1.004087695770093935e+00
-7.270235437348928187e+00 1.007628348622435110e+00
-7.270100346068248065e+00 1.170794338095131115e+00
-7.270100341083624684e+00 1.150585515937889713e+00
-7.270100068992064735e+00 1.154962142275417492e+00
-7.270100067260257148e+00 1.142068214611658972e+00
-7.269662940908099280e+00 1.023875744316942393e+00
-7.269410508088211209e+00 9.906613508529584777e-01
-7.269333414430060536e+00 9.871371268306231572e-01
-7.269258199036492840e+00 9.364571791819331636e-01
-7.269132049580981914e+00 9.691584972442384149e-01
-7.269065591825578210e+00 9.892080865909986809e-01
-7.268992185589084443e+00 1.007667919894045028e+00
-7.268802983365421078e+00 8.897374327723938103e-01
-7.268802981343245762e+00 8.953264728307752662e-01
-7.268802945563751727e+00 1.011305110755448711e+00
-7.268802909014540958e+00 9.173944929005224402e-01
-7.268691620402608855e+00 8.950097310258128269e-01
-7.268691619746855181e+00 9.098337826263120931e-01
-7.268691602964571175e+00 9.219278488630084922e-01
-7.268691602635977134e+00 9.126784004286244700e-01
-7.268576728951392951e+00 9.412523293876584596e-01
-7.268407545864214114e+00 9.758604184989958519e-01
-7.268358015456786170e+00 1.023082977745836342e+00
-7.268081695995385338e+00 9.930281720113917077e-01
-7.268081692127746685e+00 9.897133555056423226e-01
-7.268081624916586492e+00 9.815589220022404859e-01
-7.267787647559964981e+00 9.940682677326754257e-01
-7.267787645793532647e+00 9.602201801586630614e-01
-7.267787599927665099e+00 1.004418837513346263e+00
-7.267787553198900241e+00 1.005650223508105956e+00
-7.267665990962284717e+00 9.955521327712089086e-01
-7.267646947397240709e+00 1.010922930305283352e+00
-7.267603888462440764e+00 9.842890703051621060e-01
-7.266954620523089048e+00 1.016264645115428022e+00
-7.266912574495299815e+00 1.013652204954701208e+00
-7.266907251116597521e+00 9.648532242159477690e-01
-7.266907250679498276e+00 9.479690541503142942e-01
-7.266662448077222614e+00 9.859769829456305201e-01
-7.266662392242309032e+00 1.022530470005414749e+00
-7.266662333212058122e+00 1.001467457240266645e+00
-7.266662276307173762e+00 9.887283151270044312e-01
-7.266566726613103988e+00 9.890289665912391781e-01
-7.266481984296317975e+00 1.007918158278340748e+00
-7.266448074997339468e+00 9.509497118582740383e-01
-7.266329970972862817e+00 9.140004319753994855e-01
-7.266329968664186900e+00 8.844804869870681596e-01
-7.266329966355520753e+00 9.089767123467419330e-01
-7.266329966316723343e+00 9.185222187484672896e-01
-7.266166736256134406e+00 9.706706820311444828e-01
-7.266098968071747599e+00 9.815613341345573728e-01
-7.266016299226156328e+00 9.757555147844901855e-01
-7.264456061527347686e+00 9.856184122765520028e-01
-7.264407736212871392e+00 9.794583614754607259e-01
-7.264365838389689856e+00 9.566161799031323021e-01
-7.263658818901119751e+00 9.695001148133502999e-01
-7.263650501767299872e+00 1.034688238478127076e+00
-7.263382101172529914e+00 1.011836947031436562e+00
-7.263150960596887806e+00 7.641423056142281345e-01
-7.263150957025652055e+00 7.494892613484809285e-01
-7.263150862117940143e+00 7.519766906509607329e-01
-7.263150672657794793e+00 7.462952379485601195e-01
-7.262984815097654590e+00 9.909660067614106671e-01
-7.262914946135229144e+00 9.992051456601577231e-01
-7.262615357258732196e+00 9.536129832697241016e-01
-7.262594463328584382e+00 9.759159670184089919e-01
-7.262269104043862278e+00 9.974340999607124170e-01
-7.262269028722254660e+00 1.009436199241384058e+00
-7.262268874241843974e+00 9.982430463087318406e-01
-7.262268871358395828e+00 1.005648729453306522e+00
-7.261720565358507962e+00 9.023486306570135396e-01
-7.261720564987896864e+00 9.274040903855560458e-01
-7.261720521657247573e+00 9.008420198324912365e-01
-7.261720498809487445e+00 8.837704191883279936e-01
-7.261716474405131905e+00 1.015378531830700481e+00
-7.261716347204514754e+00 1.011715243140245857e+00
-7.261716344822048974e+00 1.007059639412826613e+00
-7.261716342431365767e+00 1.007857342639168152e+00
-7.261333368778994490e+00 1.183870584349612010e+00
-7.261333261324854682e+00 1.136699567202622330e+00
-7.261333259448196742e+00 1.149413045332351890e+00
-7.261290045313442576e+00 1.002233104246867734e+00
-7.261217446187425928e+00 1.010623912801785318e+00
-7.261150889811021969e+00 9.716938586281599344e-01
-7.260877738927286273e+00 1.084107930765001893e+00
-7.260871804791338313e+00 1.012605813453963499e+00
-7.260869996687278061e+00 1.138969374606338958e+00
-7.260268478594616326e+00 9.536574500928780562e-01
-7.260187442297929117e+00 9.796177575008991889e-01
-7.260183141042169552e+00 9.656860876273731797e-01
-7.259728274772318635e+00 1.033553963439777457e+00
-7.259693284373216926e+00 9.624788753164335020e-01
-7.259679004069223396e+00 9.969666409352266889e-01
-7.259039220561120054e+00 9.667457157162068215e-01
-7.258960198967112198e+00 9.729238255437960836e-01
-7.258671630217415682e+00 9.997417934396195527e-01
-7.258572847295787334e+00 9.735942871141644028e-01
-7.258539886584515877e+00 9.940398232085876362e-01
-7.258459269613005027e+00 9.698168718895738838e-01
-7.258459269583041440e+00 9.668231461858987075e-01
-7.258329410292302164e+00 9.898780137054350448e-01
-7.258329279665372447e+00 9.566902727122189587e-01
-7.258329209504561952e+00 9.591497065582196280e-01
-7.257866743195117820e+00 8.627999767749096049e-01
-7.257837735696143433e+00 1.029335214647477681e+00
-7.257837735047581340e+00 1.024748698397145663e+00
-7.257810980149733915e+00 1.023265250210465771e+00
-7.257582250493861409e+00 1.052516662720875296e+00
-7.257187340932119923e+00 9.743969384783617294e-01
-7.256943593326803388e+00 9.691704860548691070e-01
-7.256690688137322987e+00 1.022829749634891705e+00
-7.256621473659367716e+00 9.950922681719139851e-01
-7.256362657549995987e+00 1.019232558554605816e+00
-7.256123066151811685e+00 9.795024647262031703e-01
-7.256122975372119477e+00 9.940903817225433814e-01
-7.256122796925000173e+00 9.807537019091288055e-01
-7.256122795216977117e+00 9.709485504921163690e-01
-7.256083171266311638e+00 9.729156408468808692e-01
-7.255623220276500085e+00 9.940366786780127084e-01
-7.255623218471440872e+00 9.994607126821432042e-01
-7.255623029546423020e+00 1.011870007761955126e+00
-7.255622934897587584e+00 9.902323684647303947e-01
-7.255293903751078410e+00 1.079905613450011348e+00
-7.255286334379627000e+00 1.013697845455332702e+00
-7.254866385440308818e+00 9.175140789043551015e-01
-7.254866342901021170e+00 9.340915774477486222e-01
-7.254866302004657541e+00 9.299123518641421171e-01
-7.254866301221119862e+00 9.149813507536670443e-01
-7.254771759350375326e+00 9.696956981950353160e-01
-7.254135140841568408e+00 1.012182804522055335e+00
-7.254131053425414422e+00 9.628296953015798021e-01
-7.253845978007135820e+00 9.871031318052335690e-01
-7.253143496803156509e+00 9.088644299443008334e-01
-7.253143496428125836e+00 9.011647296760210146e-01
-7.253143496008889635e+00 8.957275288778776545e-01
-7.253143428228343126e+00 9.326128663468248314e-01
-7.252868656130391223e+00 1.070088250686949349e+00
-7.252738724921071523e+00 8.331376108575395678e-01
-7.252738639605095017e+00 8.376614442662164706e-01
-7.252738598925584590e+00 8.347851628009709257e-01
-7.252133248383657360e+00 9.900336776694788066e-01
-7.251797872819544466e+00 9.829645326120434179e-01
-7.251712266195579737e+00 9.722792885049965639e-01
-7.251639927796249552e+00 9.989590313216647477e-01
-7.251639923590311732e+00 9.768021181694112043e-01
-7.251639804858988292e+00 9.966379620387845195e-01
-7.251639688079010604e+00 9.831576288110913664e-01
-7.251335688889537501e+00 9.309583975961095437e-01
-7.251335682928549353e+00 9.396626973930353177e-01
-7.251335680180305943e+00 9.572286109577731184e-01
-7.251335680131841599e+00 9.370079990445148166e-01
-7.251263874225942097e+00 9.650637706451478115e-01
-7.251062006345227573e+00 1.029072652952197631e+00
-7.250584157476290592e+00 9.890162336511673091e-01
-7.250377127737855254e+00 1.101508669721676936e+00
-7.250310366413225793e+00 1.141169488614937499e+00
-7.250310233173924424e+00 1.153912063204078686e+00
-7.250310097510916485e+00 1.145426087083046829e+00
-7.250304016226587933e+00 1.067349031042952534e+00
-7.250114538890935378e+00 8.376619170158594585e-01
-7.250114478023407472e+00 8.555981527891676208e-01
-7.250114474700352751e+00 8.706430445209781821e-01
-7.250114413920805134e+00 8.396632187037753603e-01
-7.249792692134387373e+00 9.998739843337064448e-01
-7.249770675085103200e+00 9.659770019295875754e-01
-7.249615966348916807e+00 1.000859884500854280e+00
-7.248747239248618968e+00 7.764125557574391712e-01
-7.248747237333470927e+00 7.826966139723844362e-01
-7.248747126666727603e+00 7.676182236892771238e-01
-7.248746884425128378e+00 7.841844168912417423e-01
-7.248717214075990789e+00 9.942980191995050010e-01
-7.248641012999921251e+00 9.829124501719326279e-01
-7.248505069155925185e+00 1.007343133024544812e+00
-7.248505063918383229e+00 9.897454423848457417e-01
-7.248504623707092698e+00 1.005503205570013936e+00
-7.248355265543747983e+00 9.583348201420615053e-01
-7.248253758565819993e+00 9.753584961041724677e-01
-7.247895643560351431e+00 8.525080921164710501e-01
-7.247489542316380984e+00 1.010772580850858304e+00
-7.247308398094702397e+00 9.362017490596059588e-01
-7.247308397782751044e+00 9.549024033014457125e-01
-7.246726198255919904e+00 1.027483249855476677e+00
-7.246726080161565164e+00 1.055125864649495426e+00
-7.246725966440800804e+00 1.053511820669650767e+00
-7.246725848354115485e+00 1.048866195733600071e+00
-7.246640080735432754e+00 9.606709806760389547e-01
-7.246589931145262398e+00 9.385285085740693312e-01
-7.246589848062495065e+00 9.462966225060240877e-01
-7.246589757042672275e+00 9.203749072220820393e-01
-7.246589670803288641e+00 9.390005990693522930e-01
-7.246535625797093871e+00 9.551026585895894261e-01
-7.246514185265574781e+00 9.766786989083968695e-01
-7.246460421482920466e+00 1.035054938217546905e+00
-7.246440346136767907e+00 1.033793112508953671e+00
-7.246431075390426635e+00 9.576098103566870190e-01
-7.246020751087599798e+00 9.656969840841326258e-01
-7.245975445617667710e+00 9.871332497664290218e-01
-7.245943006251844842e+00 9.699533304880461060e-01
-7.245935813009614535e+00 9.668291083897572191e-01
-7.245864023065083259e+00 1.018481469025560138e+00
-7.245770539342687222e+00 9.075798485233053103e-01
-7.245770538187688459e+00 9.175329164881890209e-01
-7.245770476764870516e+00 9.096444725552506050e-01
-7.245770475605543659e+00 9.089700839529012422e-01
-7.245711735266135101e+00 1.000537847995783824e+00
-7.245688192365513203e+00 9.563384719186402982e-01
-7.245280321239500054e+00 9.052772547048070217e-01
-7.245280244029417283e+00 8.909080700841730538e-01
-7.245280239637228448e+00 8.712159772090460885e-01
-7.245114596767444404e+00 9.909156648066947959e-01
-7.244882236948340548e+00 1.001062871089534845e+00
-7.244881020305754760e+00 9.666133313705066454e-01
-7.244856762925910409e+00 9.575786109149546643e-01
-7.244838015940443299e+00 1.136780922920347159e+00
-7.244734196042964314e+00 1.013117188639057309e+00
-7.244371489414580978e+00 9.549165222743414283e-01
-7.244123025273533578e+00 8.521971926496636485e-01
-7.243897195581943116e+00 8.563397658264924051e-01
-7.243509669892755021e+00 9.891232253997427337e-01
-7.243509669844374166e+00 9.896400865721830531e-01
-7.243286899464834505e+00 9.026549009141092705e-01
-7.243224501177000896e+00 9.165164658184459245e-01
-7.242961575041301003e+00 9.900534360441862747e-01
-7.242426471043307501e+00 9.677010235412388806e-01
-7.242326769173335954e+00 9.751199060324488022e-01
-7.241971295611608461e+00 9.834865280254170283e-01
-7.241880491598490899e+00 9.953618210680603706e-01
-7.241880268198319648e+00 9.956791430728381131e-01
-7.241880157515780070e+00 1.003457407575613303e+00
-7.241880155437172562e+00 9.965806571642471523e-01
-7.241860001716240447e+00 1.133545764230271091e+00
-7.241775305140679464e+00 1.133472318012927582e+00
-7.241553255058207128e+00 9.692945286618103173e-01
-7.241063339169390822e+00 9.597008721483190063e-01
-7.241063337206563588e+00 9.567046330101479645e-01
-7.241063264866057558e+00 9.377438966358052630e-01
-7.241063229054357286e+00 9.255631602612280906e-01
-7.241049979498173528e+00 1.166081967799122987e+00
-7.240947342807959153e+00 1.018750641583587191e+00
-7.240845827446800165e+00 1.006381177210821987e+00
-7.240775912567423589e+00 1.001571656045972203e+00
-7.240403745656229795e+00 9.738767429149629562e-01
-7.240338333748223221e+00 9.840122954330909888e-01
-7.239937606877284715e+00 1.030460837616024028e+00
-7.239881193127592596e+00 9.609628121866837791e-01
-7.239849609142782860e+00 1.030228166269826717e+00
-7.239113271188410081e+00 9.850424918906212080e-01
-7.239071274660255462e+00 9.682784129137419482e-01
-7.238654673201407874e+00 1.127605060157932826e+00
-7.238594282404926084e+00 1.036474509666961863e+00
-7.238455219248180583e+00 1.029265366994204900e+00
-7.238446468359556185e+00 8.967121640681801065e-01
-7.238232829190307527e+00 3.257674112128952724e-03
-7.238232827509471612e+00 9.039206358627170923e-01
-7.238232726312704202e+00 9.092835694612012576e-01
-7.237629513276647941e+00 1.102263939421005423e+00
-7.237629512273830557e+00 1.066012632764314461e+00
-7.237470136035663693e+00 1.143320379350837968e+00
-7.237030104980792800e+00 1.124874568034535116e+00
-7.237030099317689924e+00 1.109499603516751920e+00
-7.237029954278519916e+00 1.139353518100727269e+00
-7.237029948618009634e+00 1.096510396135776277e+00
-7.236607719373714609e+00 1.033900364483942402e+00
-7.236561319618221688e+00 1.075497849163134179e+00
-7.236561271450108634e+00 1.063998621283386736e+00
-7.236561221595209759e+00 1.081971046567921313e+00
-7.236515636274940988e+00 1.035189972551188831e+00
-7.236502702507916496e+00 1.103174566835991577e+00
-7.236502693893782201e+00 1.079558006039479379e+00
-7.236502676018261582e+00 1.099561192849108693e+00
-7.236502675694079123e+00 1.099260179568691820e+00
-7.236135621247330896e+00 9.900664996839849685e-01
-7.235842884727341051e+00 1.000126015666293666e+00
-7.235718057913189227e+00 8.422298353081171252e-01
-7.235578538310823760e+00 1.021313536219183415e+00
-7.235578430232854075e+00 1.034275579487438756e+00
-7.235578294734973603e+00 1.026801381912453959e+00
-7.235578292450330018e+00 1.026741922622693037e+00
-7.235499276979085792e+00 9.720265529508117508e-01
-7.235476531826368074e+00 8.544692322723669298e-01
-7.235419695535997953e+00 9.705602371474360002e-01
-7.235346547752435242e+00 9.654123796201072860e-01
-7.234938483503801976e+00 9.864043462606342239e-01
-7.234938481174889802e+00 9.898923170356435097e-01
-7.234938342607543760e+00 9.947538447834157749e-01
-7.234938208949325933e+00 9.915620013990719128e-01
-7.234834095713065238e+00 9.741344636739097673e-01
-7.234769732803471243e+00 9.637298904362947560e-01
-7.234733621627584377e+00 9.524717149024372054e-01
-7.234664873707734145e+00 1.021265388375440564e+00
-7.234664872454420248e+00 1.016042737937454365e+00
-7.234663020855724547e+00 1.004398484393204782e+00
-7.234617478701087734e+00 9.505368739460652305e-01
-7.234501218110098719e+00 9.479840221452712212e-01
-7.234436929997265509e+00 8.987299297487874039e-01
-7.234436926939666002e+00 9.329111855937558540e-01
-7.234436847217450506e+00 9.051685717014229526e-01
-7.234436763184962871e+00 9.109249986865228799e-01
-7.233318752912422767e+00 1.062117061054058009e+00
-7.233296202680758569e+00 1.057972889013234497e+00
-7.233296001852038692e+00 1.051710619226470911e+00
-7.233295999393015485e+00 1.083072417034812274e+00
-7.233243289340155258e+00 1.028819531765008399e+00
-7.233222811160158194e+00 1.034679965997320927e+00
-7.233182897235018949e+00 1.056995127550486746e+00
-7.233182886535822753e+00 1.073638118772903161e+00
-7.233182875680330248e+00 1.056433904132457302e+00
-7.233024758749471594e+00 9.055982842585782455e-01
-7.233021242574913856e+00 9.767476364926247490e-01
-7.233020909691854072e+00 9.860219638784183394e-01
-7.233020903453681427e+00 9.782955199247130862e-01
-7.233020746387215816e+00 9.808614492749395675e-01
-7.232837387583091804e+00 1.155858525770292022e+00
-7.232728206247392322e+00 9.776106510616560108e-01
-7.232691691963100133e+00 1.069649107967718615e+00
-7.232600693568199901e+00 9.294750057192292525e-01
-7.232600637473374228e+00 9.251764372454837071e-01
-7.232600634452645672e+00 9.371596394755293824e-01
-7.232600581401936957e+00 9.276921567542161240e-01
-7.232573004420149942e+00 9.534926016102597268e-01
-7.232572796433821338e+00 9.400398165501656633e-01
-7.232572794441195718e+00 9.171399824777118903e-01
-7.232572690339844179e+00 9.573136065692589014e-01
-7.232570066734274938e+00 9.835244303180714631e-01
-7.232539292970956879e+00 9.872352642732220573e-01
-7.232516683146496206e+00 9.630496918491792124e-01
-7.232456756065968939e+00 9.850096274631449100e-01
-7.232308960936251196e+00 9.373273283416119206e-01
-7.232167349407730761e+00 9.952252069539736512e-01
-7.232036410958929018e+00 8.083997726601381828e-01
-7.232036408711933539e+00 8.086613102969039124e-01
-7.232036146990052927e+00 8.001704999707712762e-01
-7.232036012648877410e+00 7.876307012012970787e-01
-7.231997842725541581e+00 1.128959611938528784e+00
-7.231997840425792745e+00 1.151780265703511441e+00
-7.231960264588312093e+00 9.927857065473230103e-01
-7.231947613471542802e+00 9.890088732047037645e-01
-7.231901251691839505e+00 9.272679256811866555e-01
-7.231682007010337365e+00 9.750484943084377631e-01
-7.231570935911643794e+00 9.765550610819784261e-01
-7.231460198826725971e+00 9.970676749992603005e-01
-7.231242988981191999e+00 1.074787352805636864e+00
-7.230954787978278731e+00 9.253946166370681237e-01
-7.230782338368562101e+00 9.710006773477221076e-01
-7.230756746828656212e+00 9.867690275084483043e-01
-7.230667419603938662e+00 9.479725674785663969e-01
-7.229794770341612775e+00 1.049638236605952457e+00
-7.229701997318509932e+00 1.048002266695035711e+00
-7.229466202822217191e+00 9.320926848107420337e-01
-7.229230593515244330e+00 9.744247711243561039e-01
-7.229035757199487655e+00 9.746197073961176960e-01
-7.228978341052089363e+00 9.095949012421606916e-01
-7.228978224770886918e+00 9.320314325793183086e-01
-7.228978099732389140e+00 9.196560576659814634e-01
-7.228498695866353962e+00 9.841173979591747445e-01
-7.228461952836831905e+00 1.146023464386936475e+00
-7.228324743946407338e+00 9.958320439756414011e-01
-7.228263480185568746e+00 9.970381916444390757e-01
-7.227834582586966761e+00 1.047346159317890990e+00
-7.227834404867973461e+00 1.046320700235418899e+00
-7.227673862300280305e+00 1.094389798907526190e+00
-7.227673832495705497e+00 1.081761006906756695e+00
-7.227673803276780440e+00 1.049453851754527767e+00
-7.227673801664452391e+00 1.065284123658802429e+00
-7.227647452203861178e+00 1.063456530133712441e+00
-7.227467602421235426e+00 9.356312998731370900e-01
-7.227327829715887830e+00 1.056069795155472946e+00
-7.227107511057903722e+00 9.012321762786368318e-01
-7.226812800677661741e+00 9.867581413625053921e-01
-7.226749173923292524e+00 8.673481998351196820e-01
-7.226698385351416398e+00 9.906883358487289515e-01
-7.226620637528917257e+00 8.536300564129947199e-01
-7.226602498866553148e+00 9.907154545444526450e-01
