# heliocentricLat[deg] normalizedFlux[unitless] normalizedFluxUnc[unitless] avgTimeOfObservation[JD]
-5.611739606361420662e+00 9.649076859688100472e-01 1.340347043508245684e-01 2.455222795911000110e+06
-5.610748469857703036e+00 9.026814377826346547e-01 1.085103570997748845e-01 2.455301045442000031e+06
-5.607531799198592459e+00 1.014592246506603512e+00 4.057327533366932720e-02 2.459686044958000071e+06
-5.604012710513911699e+00 9.142339561171979323e-01 5.798995749034011743e-02 2.454571044222999830e+06
-5.602462588312786096e+00 1.150535375529438298e+00 8.620582189427386521e-02 2.458510545359000098e+06
-5.602462575308148729e+00 1.143859151844037303e+00 8.601026974194413144e-02 2.458511045528999995e+06
-5.600699892733214114e+00 1.002189298800835848e+00 8.467259555480788347e-02 2.458590044972000178e+06
-5.599880739122176543e+00 8.378131003239092101e-01 4.976616792581470272e-02 2.456398044532999862e+06
-5.599458796898118429e+00 1.019164339405446817e+00 7.222193181767161407e-02 2.456762545423999894e+06
-5.597896354822620602e+00 1.104565223584359712e+00 8.196613352048387480e-02 2.457129044792999979e+06
-5.597181103135159930e+00 8.526432200693643271e-01 6.612038573818576626e-02 2.458146045423999894e+06
-5.595744779331961460e+00 7.973944914155037811e-01 4.284137286965446906e-02 2.454205794635999948e+06
-5.595320748171317859e+00 1.309479429440664866e+00 7.658216229708221523e-02 2.457779545584999956e+06
-5.595023351531472677e+00 9.489234061349968163e-01 1.211121383441532140e-01 2.454936295752000064e+06
-5.594740219756029198e+00 1.029764795865793392e+00 8.188337938026921115e-02 2.457494045181999914e+06
-5.594473008148036719e+00 9.317249887397770491e-01 1.192657645022543456e-01 2.454936045775000006e+06
-5.591712856722765856e+00 9.049709597167271413e-01 1.086085940754681484e-01 2.455301545384999830e+06
-5.590213361265937486e+00 9.767745424736894444e-01 1.357145854314130429e-01 2.455223045305000152e+06
-5.588400557220587928e+00 9.036268232454206517e-01 4.525578085459399519e-02 2.457049044844999909e+06
-5.587959646790508828e+00 1.196468859121352368e+00 6.567224178839182157e-03 2.452301545746000018e+06
-5.587959634996117586e+00 1.177148920620590511e+00 6.566888331910383618e-03 2.452302045768000185e+06
-5.587958937573826113e+00 1.151855926194385038e+00 6.568866403271619685e-03 2.452302295729999896e+06
-5.587958240277571598e+00 1.189130727376406460e+00 6.567088602009647433e-03 2.452301795746999793e+06
-5.585759167173237394e+00 1.016461353264512812e+00 7.491918905294996101e-02 2.457860046027999837e+06
-5.584668495862728399e+00 9.989514121182571094e-01 7.394306310753438749e-02 2.457859588314000051e+06
-5.582481247926383006e+00 1.252190187023173307e+00 1.747004841540282863e-02 2.450918545307999942e+06
-5.582479083065689629e+00 1.268304027010856760e+00 1.746920569726380379e-02 2.450919045272000134e+06
-5.582479068904778963e+00 1.255748230343173510e+00 1.746958300117361362e-02 2.450918795289999805e+06
-5.582088629241565236e+00 8.870551806288738961e-01 4.347624583263169640e-02 2.456684045276999939e+06
-5.578224863250168752e+00 9.784591691104300715e-01 8.528819961881843603e-02 2.458225044352999888e+06
-5.577122272672890624e+00 9.938606580596421880e-01 8.585627826996775069e-02 2.458224545367000159e+06
-5.574381468936803863e+00 8.822411665238729661e-01 7.585627318727519719e-02 2.455587545636000112e+06
-5.573798602384488099e+00 9.217101703145896829e-01 7.898240955875227010e-02 2.455588043889000081e+06
-5.572439517407604903e+00 1.144520801144619515e+00 9.026034874628084681e-02 2.458876045636999886e+06
-5.571876730985765747e+00 1.106975752975864369e+00 8.882642100123464002e-02 2.458875545642000157e+06
-5.570896583141772496e+00 8.851064459393614969e-01 4.337276306052902097e-02 2.456317545665999874e+06
-5.570896569699439027e+00 8.796938148141566494e-01 4.319324784396685185e-02 2.456318044464000035e+06
-5.570560170199062355e+00 9.112593481332066370e-01 5.802076889376833746e-02 2.459606544538000133e+06
-5.569511191632139813e+00 8.303053012354018048e-01 1.055055120283284950e-02 2.452666795733000152e+06
-5.569510488879641841e+00 8.157297790108140045e-01 1.055044312569620134e-02 2.452666545746000018e+06
-5.569509083341619871e+00 8.340343593718457793e-01 1.055053422760612522e-02 2.452667045733999927e+06
-5.569509070144039953e+00 8.292640849662845648e-01 1.055047522449305795e-02 2.452667295744999778e+06
-5.566958090195773146e+00 9.363844703229221578e-01 3.795536807192665535e-02 2.459685545080999844e+06
-5.565241290070847668e+00 8.697959675693563986e-01 5.652453594874665838e-02 2.456033044550000224e+06
-5.565134332948642459e+00 7.687012634120024002e-01 1.048720181368407306e-02 2.451571293823999818e+06
-5.565133668265761280e+00 7.894492212890730221e-01 1.048716248055154600e-02 2.451570793947999831e+06
-5.565132966680846671e+00 7.881633065961818341e-01 1.048746608987496248e-02 2.451571043909000233e+06
-5.565132228009065152e+00 8.046261785047595927e-01 1.048718966553649316e-02 2.451570543879000004e+06
-5.561942792913899147e+00 8.480805892220958375e-01 5.026864371744209359e-02 2.456397544629000127e+06
-5.561261211616415068e+00 1.017058976735965459e+00 8.546516849802474058e-02 2.458590545103999786e+06
-5.561261197739686857e+00 1.040396120438243033e+00 8.669484686826028907e-02 2.458591044503999874e+06
-5.560405058939757339e+00 1.058223910205708718e+00 7.532710460506121530e-02 2.456763544245999772e+06
-5.559737787132034370e+00 1.018867942507083235e+00 1.390698126309084792e-01 2.454856504625999834e+06
-5.559179260215563190e+00 1.121973679872368956e+00 8.297551523452643962e-02 2.457128545278000180e+06
-5.556625553735318412e+00 8.868409506207018955e-01 6.715113974231119720e-02 2.458144544890999794e+06
-5.555764880357911828e+00 9.354509071725862768e-01 1.205233850955484687e-01 2.454937045785999857e+06
-5.555689936159098785e+00 1.095149481727290208e+00 2.361805891487304965e-02 2.453031295696999878e+06
-5.555689219119984479e+00 1.136875103693919087e+00 2.361826898731721192e-02 2.453031045719999820e+06
-5.555688549546161425e+00 1.144848045820585192e+00 2.361839987799081025e-02 2.453030795681999996e+06
-5.555687803219870879e+00 1.164511637787034148e+00 2.361863132707821278e-02 2.453030546651000157e+06
-5.555164116258837659e+00 1.022934716223371510e+00 8.178691051405641288e-02 2.457495045772000216e+06
-5.554696653779970461e+00 1.290838753788472237e+00 7.584555957402139281e-02 2.457780045559999999e+06
-5.554653564642774377e+00 9.390326934678414617e-01 1.210982795798396239e-01 2.454937295731000137e+06
-5.554037274926476364e+00 1.328604478214027607e+00 6.286763319824420493e-02 2.455952543147000019e+06
-5.552716262941683745e+00 1.014296920968948745e+00 2.740470439083371457e-02 2.453841295404999983e+06
-5.552714802433969865e+00 1.010739459155538311e+00 2.740604231931490983e-02 2.453840545392000116e+06
-5.552714790126235478e+00 1.002289390992890494e+00 2.740460418063508582e-02 2.453841045390999876e+06
-5.552714776324939372e+00 9.980805498607010495e-01 2.880384597003446401e-02 2.453840795392000116e+06
-5.552683023875392365e+00 9.692222128069990505e-01 5.110287104224835869e-02 2.457413545932000037e+06
-5.549366367262760669e+00 9.429107204222956229e-01 5.091536381057823468e-02 2.454491795754999854e+06
-5.548774357375701349e+00 9.595316515307426020e-01 5.091446436373110035e-02 2.454492045016000047e+06
-5.548355953510946570e+00 1.150746314274009308e+00 7.689164856771690815e-02 2.459240543209999800e+06
-5.547977886403522518e+00 9.931839789564694820e-01 1.368194445092949796e-01 2.455222293885999825e+06
-5.546656178469932641e+00 1.124715386572248565e+00 3.162867104218712588e-02 2.453396795334000140e+06
-5.546656164963725821e+00 1.068817248825676636e+00 3.162811985031617479e-02 2.453397295053000096e+06
-5.546656151588800654e+00 1.120452822215950439e+00 3.163056525889693799e-02 2.453396545760000125e+06
-5.546654043232389419e+00 1.087991497151401532e+00 3.162825414468593138e-02 2.453397045100000221e+06
-5.545983041465181174e+00 9.796033169877411684e-01 2.399915620992927601e-02 2.453476795396000147e+06
-5.545982342620727756e+00 9.828157699553105031e-01 2.399884967369057126e-02 2.453476545826000161e+06
-5.545982316687527280e+00 9.625351651551843357e-01 2.399909439899622007e-02 2.453477044954999816e+06
-5.543177328644360635e+00 9.850183090358226590e-01 5.801012968743379794e-02 2.454572295797000173e+06
-5.542951441194315265e+00 9.920235297007886643e-01 1.019879004744075543e-02 2.451651044228000101e+06
-5.542950685996454574e+00 9.942041691837188999e-01 1.019754765097356623e-02 2.451650544687000103e+06
-5.542949969463561999e+00 9.942350233769534640e-01 1.019885607130239027e-02 2.451651294220999815e+06
-5.542949929957407207e+00 1.000958230458939946e+00 9.724546921400978663e-03 2.451650794581000227e+06
-5.541595943724755280e+00 8.695254304942398038e-01 4.249242772220095110e-02 2.456682546029999852e+06
-5.539415672622689080e+00 1.075054181919149476e+00 1.831232969986309675e-02 2.453111795557000209e+06
-5.539414903496141740e+00 1.091742257433863772e+00 1.831226749243250462e-02 2.453112045621000230e+06
-5.539414160273667953e+00 1.065980535225898640e+00 1.831187285217595467e-02 2.453112295624000020e+06
-5.538595289256398324e+00 1.135270686955114794e+00 3.961287442640692297e-02 2.453760545421999879e+06
-5.538594558966368098e+00 1.138079367679716514e+00 3.961259290316138104e-02 2.453760795394999906e+06
-5.538331607242189314e+00 9.932807567095027768e-01 8.612645023528343879e-02 2.458226044561000075e+06
-5.537774626493419561e+00 9.851517756516273705e-01 8.570197395998249701e-02 2.458225544346000068e+06
-5.535784783267160947e+00 1.093391209637573747e+00 6.342154974638926357e-02 2.455667545677000191e+06
-5.535237880595825999e+00 1.066768169156927293e+00 6.207486177787752829e-02 2.455668045303000137e+06
-5.534934581949094934e+00 9.653913327827416957e-01 1.248422445781446032e-02 2.451285811997000128e+06
-5.534933852767570883e+00 9.351612630387091674e-01 1.248396090716118526e-02 2.451286045671000145e+06
-5.534933839312643933e+00 9.222252011578365716e-01 1.248391905932806460e-02 2.451286295702000149e+06
-5.534932555891960426e+00 9.637855999838709220e-01 1.248360885360181444e-02 2.451285609040000010e+06
-5.534915397630664202e+00 8.218516730316837160e-01 4.288991294290809414e-02 2.454207045781999826e+06
-5.534348114997635015e+00 8.018022974988147089e-01 4.288612826524185878e-02 2.454206794313000049e+06
-5.532971955981727419e+00 9.065597920198437132e-01 1.095997043406135990e-01 2.455301794999000151e+06
-5.532418999182861619e+00 8.873546817808546372e-01 1.073807564301837297e-01 2.455302295698999893e+06
-5.532125419786225962e+00 1.045386163821846237e+00 1.001861081812715007e-02 2.451935295313000213e+06
-5.532124725806564669e+00 1.036152436646296193e+00 1.001864978293292435e-02 2.451934795675999951e+06
-5.532123273626951665e+00 1.045384153792388693e+00 1.004413499450119637e-02 2.451934545679000206e+06
-5.531107473050450807e+00 1.048500964740527897e+00 3.414740799199188909e-02 2.454126295458000153e+06
-5.531106752254188130e+00 1.050821169817125700e+00 3.414748768258529105e-02 2.454125795692999847e+06
-5.530790574021958506e+00 7.920787354202691866e-01 1.322119363304961361e-02 2.452746045622000005e+06
-5.530789815862799053e+00 7.995452999078855871e-01 1.322106506924104925e-02 2.452745795669999905e+06
-5.530788324329317440e+00 7.900055326651481691e-01 1.322089176256427932e-02 2.452745545669000130e+06
-5.530162310027264994e+00 9.089859832646349780e-01 5.782474073437308265e-02 2.459606045295000076e+06
-5.527399646883380591e+00 9.116281104416559256e-01 5.091407453665730554e-02 2.454491545804999769e+06
-5.527364298798604025e+00 8.286637419821065720e-01 5.392578362150996646e-02 2.456032544737000018e+06
-5.525980934719314952e+00 1.034192374604615994e+00 4.124038006719640825e-02 2.459686544451999944e+06
-5.523457748874212037e+00 9.485976164569063229e-01 5.799644969794828103e-02 2.454571545663000084e+06
-5.523091416228932182e+00 8.322042736702769394e-01 4.952066876396715722e-02 2.456398543287000153e+06
-5.521864155146123387e+00 1.135727884101024987e+00 8.561353651751232863e-02 2.458510045413000043e+06
-5.521493668062793958e+00 1.083728838542381556e+00 7.731058048158245821e-02 2.456764044606999960e+06
-5.516826965155501306e+00 1.043305123041554205e+00 8.307424530339320434e-02 2.457494545930000022e+06
-5.516758762459216037e+00 8.750736209057817794e-01 6.681094351933454523e-02 2.458145044790000189e+06
-5.515019695692350510e+00 9.461820044299676935e-01 1.213044947245172089e-01 2.454936795671000145e+06
-5.514189134177453155e+00 1.331521462922095944e+00 7.747009423201632605e-02 2.457779045690000057e+06
-5.514189120787845511e+00 1.311876825851922446e+00 7.650415461646002668e-02 2.457778545762999915e+06
-5.513876119573361656e+00 7.970885140037081706e-01 4.288225206343604379e-02 2.454206544255000073e+06
-5.513452517486254756e+00 1.016866813692113070e+00 1.393997770739455189e-01 2.454857044637999963e+06
-5.511948759757146377e+00 9.745546673342178057e-01 5.145682976118715751e-02 2.457414045930999797e+06
-5.507562469507032432e+00 1.137029472897711058e+00 7.633351751771869087e-02 2.459241043045000173e+06
-5.506051054877147521e+00 1.186989180463154936e+00 6.566497153130211768e-03 2.452301295744999778e+06
-5.506050315255964556e+00 1.198631879007594714e+00 6.566869295697612581e-03 2.452300545727999881e+06
-5.506048903277283912e+00 1.205780204066836392e+00 6.566665542577929809e-03 2.452301045735000167e+06
-5.506048877715994827e+00 1.191149353785713183e+00 6.566638614428248373e-03 2.452300795723000076e+06
-5.505287568792456732e+00 9.810345701030017684e-01 1.351104995030458777e-01 2.455222044712999836e+06
-5.505287555214844808e+00 9.949304245572869743e-01 1.361841629254994523e-01 2.455221545090999920e+06
-5.503493374720531683e+00 1.252347446244868712e+00 1.747150993938152708e-02 2.450919794892000034e+06
-5.503492614117537762e+00 1.264677902334644388e+00 1.747284842963151355e-02 2.450919544947000220e+06
-5.503081580162373143e+00 9.527561903490945339e-01 5.800082774884101483e-02 2.454571795801000204e+06
-5.501946684876784843e+00 9.652486807954895331e-01 5.800546251276110510e-02 2.454572045777999796e+06
-5.498923726371339527e+00 8.671594264233997151e-01 4.243792324217093848e-02 2.456683045927000232e+06
-5.496109484017379643e+00 1.019990059747401867e+00 1.387356014876744426e-01 2.454856044997000135e+06
-5.495510071371861649e+00 1.015826896495525933e+00 1.378748476272491363e-01 2.454855544989000075e+06
-5.494785107104197763e+00 9.534139366072509336e-01 1.229505600056086667e-01 2.454937795382000040e+06
-5.494221795714946843e+00 9.598660041054877246e-01 1.233291688456393947e-01 2.454937545756000094e+06
-5.493880853518895435e+00 8.235579192966318018e-01 4.289363251667949184e-02 2.454207295661999844e+06
-5.490010083917939099e+00 1.094011852448872224e+00 8.826826237341550696e-02 2.458875045423999894e+06
-5.489570042656926496e+00 8.505931615007723545e-01 7.343369026417465029e-02 2.455586545111999847e+06
-5.486940974921401981e+00 9.175976004927189900e-01 5.955550971385869391e-02 2.456033544540000148e+06
-5.486232031582327195e+00 8.135909673860912683e-01 1.054954304403118645e-02 2.452665795781000052e+06
-5.486232018103229358e+00 8.102362670087864815e-01 1.054941269086581875e-02 2.452666045737999957e+06
-5.486231326980890444e+00 8.095047518031394107e-01 1.054940226091315679e-02 2.452666295737999957e+06
-5.486230569948786773e+00 8.279840517999761396e-01 1.054965157239304285e-02 2.452665545733999927e+06
-5.484918825776688323e+00 8.742590577348006153e-01 5.084563353994864254e-02 2.454491044716000091e+06
-5.484408189319178284e+00 7.948484373536434111e-01 4.753445177661597132e-02 2.456399043469000142e+06
-5.484372189239640427e+00 1.006406304771135796e+00 1.372348030929919083e-01 2.455221295450000092e+06
-5.484127663907171879e+00 8.059126958190480083e-01 1.048449614303444827e-02 2.451569543953999877e+06
-5.484126229915749384e+00 8.199880535433775597e-01 1.048480632343978293e-02 2.451570293961000163e+06
-5.484126216936211051e+00 8.205196542483161881e-01 1.048472988278416861e-02 2.451570043883000035e+06
-5.484126191840106301e+00 8.091896634592523618e-01 1.048452366016383412e-02 2.451569793918000069e+06
-5.482743757070744905e+00 1.117621122807653355e+00 7.989039126557569148e-02 2.456764544561000075e+06
-5.482195273369422139e+00 1.105479676328235517e+00 7.988561939143296042e-02 2.456765044600000139e+06
-5.481109448699163167e+00 1.115525797582217926e+00 8.295759944277129871e-02 2.457129544881000184e+06
-5.480936629574514107e+00 1.164079693482147793e+00 8.658836756537861834e-02 2.458509545944999903e+06
-5.480558116111454936e+00 1.113335011094779059e+00 8.301045003725324167e-02 2.457130044429999776e+06
-5.479485200454323746e+00 1.062402607621538042e+00 8.788943394802169184e-02 2.458591544544999953e+06
-5.476445473555752841e+00 9.964056850836521262e-01 8.023609236419744495e-02 2.457496045965999831e+06
-5.475907470552110468e+00 9.194873787559001421e-01 6.818804050485420543e-02 2.458143545237000100e+06
-5.473876894808034521e+00 1.002924173557904641e+00 1.369167918264460049e-01 2.454855794939000160e+06
-5.473220495888169168e+00 8.328783313547810652e-01 4.286484517469318217e-02 2.454207795721000060e+06
-5.472680479532332498e+00 1.022006034673605290e+00 5.685594503748239020e-02 2.459322045394000132e+06
-5.471734457935381712e+00 9.035388777394353088e-01 1.098039179137874216e-01 2.455303045837000012e+06
-5.471336588830964409e+00 1.272693013872595147e+00 2.361738092801357256e-02 2.453029545673000161e+06
-5.471335865607214188e+00 1.204527784475997620e+00 2.361693331545660149e-02 2.453030045710000210e+06
-5.471334380079117210e+00 1.180797184169483982e+00 2.361684650604056052e-02 2.453030295686000027e+06
-5.470191106458083929e+00 1.028830806740742565e+00 2.741360644818312611e-02 2.453841602357999887e+06
-5.470191078589603073e+00 9.717818130254887166e-01 2.741297947856545167e-02 2.453842295332999900e+06
-5.470189029125074320e+00 9.897326761304242604e-01 2.741327540992821374e-02 2.453841940657000057e+06
-5.469532240791505906e+00 1.098675701437754615e+00 7.935267896012983269e-02 2.457860545777999796e+06
-5.469389601731042383e+00 1.357061027717470392e+00 6.407017396193057102e-02 2.455951544499999844e+06
-5.466290516374232134e+00 8.756522586428701072e-01 4.369614795063320178e-02 2.457047545671999920e+06
-5.465130741777983303e+00 8.784239254536880814e-01 4.390298082581234329e-02 2.457048045258999802e+06
-5.463071086516554153e+00 9.702099787129629949e-01 2.398609305437245098e-02 2.453478044569000136e+06
-5.463071074085583234e+00 9.605538247478115910e-01 2.398595913393647763e-02 2.453477795030999929e+06
-5.463070333616601104e+00 9.421103362343169474e-01 2.398590848086524022e-02 2.453478294588999823e+06
-5.463070307242769985e+00 9.605253368693671412e-01 2.398598792600314250e-02 2.453477544983000029e+06
-5.462146340318382087e+00 1.013702211818969579e+00 1.336457163948782945e-01 2.455221045322999824e+06
-5.462047110761981017e+00 1.026642537871480743e+00 5.805068352149668487e-02 2.454573295727999881e+06
-5.462005686872164034e+00 8.169497937150266287e-01 6.701824700188162287e-02 2.454490544947999995e+06
-5.461474599088607995e+00 9.952574562038286610e-01 5.804614045356529944e-02 2.454573055910999887e+06
-5.461401135371846571e+00 1.160162787784777771e+00 3.164084152131226013e-02 2.453395793221000116e+06
-5.461400407878339358e+00 1.172074788893967767e+00 3.164093913981826794e-02 2.453395544017000124e+06
-5.461399719669187469e+00 1.138562359006890068e+00 3.164051959900119476e-02 2.453396293277999852e+06
-5.461399692204496503e+00 1.143206171073065880e+00 3.164071545563761773e-02 2.453396043192000128e+06
-5.460901915917578009e+00 9.956529460970831025e-01 5.804189509024250404e-02 2.454572795741000213e+06
-5.458230806964762039e+00 1.008619649225173998e+00 1.020133224873242400e-02 2.451651545746000018e+06
-5.458228549535281360e+00 9.826239159634981846e-01 1.020158865895934124e-02 2.451652295080000069e+06
-5.458228535783974600e+00 9.966735669175283974e-01 1.020170770748846621e-02 2.451652044987000059e+06
-5.458228522020739604e+00 9.905939840223605408e-01 9.726947855185033576e-03 2.451651795038000215e+06
-5.458120313926700717e+00 8.631912186145247468e-01 4.214044348856795658e-02 2.456682045247000176e+06
-5.456761580596285910e+00 1.031563173479809414e+00 8.797108498043859637e-02 2.458226546010000166e+06
-5.456298503587570181e+00 1.063138235837486789e+00 1.921035267337047395e-02 2.453113045675000176e+06
-5.456296988713787322e+00 1.058990488149162967e+00 1.921000376373646623e-02 2.453113295611000154e+06
-5.455749959079883915e+00 1.045665625793997577e+00 6.103343015459544024e-02 2.455668545404000208e+06
-5.454235868569043966e+00 8.808820975873455916e-01 1.249457463114404636e-02 2.451287295694000088e+06
-5.454234342281709225e+00 8.935250910218649478e-01 1.248452165758629981e-02 2.451286795760000125e+06
-5.454234328585418901e+00 9.040218228838375891e-01 1.248455209455640556e-02 2.451286545684999786e+06
-5.452667030866808595e+00 1.137375075252951673e+00 4.019169354289622853e-02 2.453759795398000162e+06
-5.452667004935951134e+00 1.120940105199008219e+00 4.019184171214462004e-02 2.453759545394999906e+06
-5.452665580823629732e+00 1.126698153520879542e+00 4.019142409605647170e-02 2.453760045394999906e+06
-5.452665540999537264e+00 1.132924834152202020e+00 4.019158516412767168e-02 2.453760295417000074e+06
-5.452132189596643030e+00 1.003558508615226774e+00 1.374433637498972127e-01 2.454856295041999780e+06
-5.452071040315962236e+00 8.907351943389235638e-01 1.079605202164813510e-01 2.455302545754999854e+06
-5.452071026415221233e+00 9.260995369629193563e-01 1.125036225659782063e-01 2.455303295758999884e+06
-5.449849859480941028e+00 1.040082545578294049e+00 1.004300055846580643e-02 2.451934045686999802e+06
-5.449849124852658377e+00 1.048243085216094883e+00 1.004308126438931484e-02 2.451934295816000085e+06
-5.449848427902763248e+00 1.050662698560214325e+00 1.004310513968304473e-02 2.451933545744000003e+06
-5.449848414453974499e+00 1.041918545766499005e+00 1.004302908897095579e-02 2.451933795712000225e+06
-5.447789979339517252e+00 9.353163829039142785e-01 6.077504694420136910e-02 2.456034044588000048e+06
-5.447736418094544675e+00 8.445802934368045189e-01 1.322982685102682028e-02 2.452747295576999895e+06
-5.447735658361260391e+00 8.385270200237315841e-01 1.322955166538241842e-02 2.452746795717999805e+06
-5.447735644263247856e+00 8.406401924231892142e-01 1.322969812685294982e-02 2.452747045681000222e+06
-5.446484505910456519e+00 8.511776614194408452e-01 7.334420024019040751e-02 2.455586045140000060e+06
-5.445882988576725481e+00 8.771622758151749188e-01 7.515475192047284259e-02 2.455585545870999806e+06
-5.445222369006690322e+00 8.688130230292501199e-01 5.537823139513574355e-02 2.459604546316999942e+06
-5.444806477493087549e+00 7.664664694368200637e-01 4.609977766113584202e-02 2.456400044623000082e+06
-5.444748722102107585e+00 1.065182036827582834e+00 3.414600896232085347e-02 2.454125295847000089e+06
-5.444748026430056953e+00 1.027001367803253906e+00 3.414571120939761950e-02 2.454124795038000215e+06
-5.444746524882440042e+00 1.012820354494281094e+00 3.414532228631983468e-02 2.454124545059999917e+06
-5.444262545710480516e+00 9.065586948551459523e-01 4.424156037929703744e-02 2.456317044606000185e+06
-5.441012965847408012e+00 1.000722740870882754e+00 1.357262500513799486e-01 2.455220545744000003e+06
-5.440793329427180858e+00 8.620124460276513689e-01 5.084380316191090821e-02 2.454490795123999938e+06
-5.440407614320820429e+00 1.015998423161246889e+00 1.336286301114932018e-01 2.455220795746000018e+06
-5.439593835178159864e+00 1.081798614661566571e+00 8.350621307579569885e-02 2.458508543775000144e+06
-5.438846651921783071e+00 1.043092765578309544e+00 8.700457535337412229e-02 2.458592044491999783e+06
-5.436780432658111728e+00 1.021084964464069600e+00 8.184867287480193654e-02 2.457495545961000025e+06
-5.432322096826539770e+00 9.113180201658057644e-01 1.113417086522588556e-01 2.455303795394000132e+06
-5.431874299600675471e+00 1.268382435288996080e+00 7.444369163900675657e-02 2.457777545897999778e+06
-5.431874285878232733e+00 1.259006055617136299e+00 7.411799923962666958e-02 2.457778045289999805e+06
-5.431756662939176472e+00 9.217403990264928515e-01 1.122577716396659930e-01 2.455303545787000097e+06
-5.431756648944766397e+00 9.605899796132054691e-01 1.170243005412047316e-01 2.455304045361999888e+06
-5.431615780272792904e+00 8.280409434095007404e-01 4.286837624492770976e-02 2.454208045793999918e+06
-5.431035232722112305e+00 8.308871241413366970e-01 4.286487665560274191e-02 2.454207545754999854e+06
-5.430917729708780506e+00 1.038872235380828846e+00 5.727283101120559522e-02 2.459322545194999781e+06
-5.429740222851047626e+00 9.536129125785401950e-01 5.016044204081347713e-02 2.457412545175000094e+06
-5.428578289517400179e+00 9.765849956226247963e-01 5.136061190032169960e-02 2.457413045884000137e+06
-5.427587848323542019e+00 1.409870231495816917e+00 6.639186181819957400e-02 2.455951049494000152e+06
-5.423595942846738183e+00 1.165791348421675755e+00 7.760929450146569764e-02 2.459240043711999897e+06
-5.422504836084479862e+00 1.181815444112740421e+00 6.568316626123190012e-03 2.452300045762000140e+06
-5.422504122025007867e+00 1.168401538562157116e+00 6.568484037198175397e-03 2.452299795744999778e+06
-5.422504108239276199e+00 1.170539194739786959e+00 6.566330018198486551e-03 2.452300295731000137e+06
-5.422503368059817141e+00 1.171113141817244907e+00 6.568619113273544557e-03 2.452299545729000121e+06
-5.420062288354737134e+00 9.919122441033639825e-01 5.803753692879849713e-02 2.454572545754999854e+06
-5.418866926244737314e+00 7.835941826699522883e-01 6.701439816293493223e-02 2.454490044999999925e+06
-5.415461519771357146e+00 1.030041684206656649e+00 6.029486023901712427e-02 2.455669045388000086e+06
-5.414526140314156244e+00 8.476710811064496198e-01 4.137570410671190940e-02 2.456681545669000130e+06
-5.413499499192013786e+00 9.678311652370122919e-01 1.255738361532251490e-01 2.454939044914999977e+06
-5.412926050874743211e+00 9.769186573523196415e-01 1.267188038955985863e-01 2.454939295818000101e+06
-5.411352074429845338e+00 9.513638698880708677e-01 1.162418561268275113e-01 2.455304294997000135e+06
-5.410672406905044696e+00 8.321488114926348656e-01 4.287205898915496388e-02 2.454208295655999798e+06
-5.409534398443518022e+00 1.008080575870083262e+00 1.364601802720539214e-01 2.454854795409000013e+06
-5.408311132307017211e+00 1.022642824553404939e+00 1.284399731185997540e-01 2.454855045386999846e+06
-5.404273057341311137e+00 7.915958561662400639e-01 4.741737105281748632e-02 2.456399545419000089e+06
-5.402448515864609391e+00 1.137550540198800419e+00 8.234376214612422473e-02 2.456765545717000030e+06
-5.402421555605619652e+00 8.960376561665849282e-01 5.696117163152102786e-02 2.459605045646999963e+06
-5.401940300217815683e+00 9.639587241065653567e-01 4.654374949278326790e-02 2.456315546047999989e+06
-5.401456090039222779e+00 8.062098098048898764e-01 1.048317841576953090e-02 2.451569293955000117e+06
-5.401455371855410803e+00 8.138871551665898263e-01 1.048302496181631287e-02 2.451568794009000063e+06
-5.401454613002466765e+00 8.222581949223359832e-01 1.048305334143356284e-02 2.451568544646999799e+06
-5.401454600674445494e+00 8.041603156131286179e-01 1.048313625719363845e-02 2.451569043821999803e+06
-5.401303956932795636e+00 8.527174560758458144e-01 1.054560460814409767e-02 2.452665045729999896e+06
-5.401302558798302123e+00 8.653516129979634819e-01 1.054572028597558324e-02 2.452664795731000137e+06
-5.401302545050732817e+00 8.919638866736737670e-01 1.054598488274932633e-02 2.452664559503000230e+06
-5.401301785911795328e+00 8.472266534197493426e-01 1.054554514889540287e-02 2.452665295731000137e+06
-5.400936020360727952e+00 1.101209250644211268e+00 8.234605783088952413e-02 2.457130545952000190e+06
-5.400663433037707684e+00 1.019801937352368570e+00 4.078116016980427860e-02 2.459688043928999919e+06
-5.400374031014091081e+00 1.112916165982364536e+00 8.266869202764233482e-02 2.457131045957999770e+06
-5.400075090073693573e+00 1.038325300131520024e+00 4.139930181405516302e-02 2.459687543972999789e+06
-5.399797985369508169e+00 1.056835238312735292e+00 5.804899132435471093e-02 2.454574295357999858e+06
-5.397838619381256642e+00 1.135935874464723216e+00 8.549316017382405097e-02 2.458509043705000076e+06
-5.397239535374912300e+00 1.058054807799715835e+00 8.784664151800178344e-02 2.458592544373999815e+06
-5.396831621463126893e+00 7.948762686693294777e-01 6.701757014433350201e-02 2.454490295026999898e+06
-5.396658862236023424e+00 1.042082611353854160e+00 8.712712331920395570e-02 2.458593044530000072e+06
-5.396596550306429485e+00 1.022642939404379447e+00 1.332542166281461271e-01 2.455219807378999889e+06
-5.395600392067523288e+00 1.044032076666982611e+00 8.392713078648415814e-02 2.457496545406000223e+06
-5.389936200928076460e+00 1.059874775577356987e+00 5.775460016869437413e-02 2.459323044929000083e+06
