# heliocentricLat[deg] normalizedFlux[unitless]
-7.266329964007463893e+00 9.088005563765475525e-01
-7.266163734659504492e+00 9.948982531424046538e-01
-7.266078409143326589e+00 1.079364229829498534e+00
-7.266016304600054987e+00 9.746417422233922823e-01
-7.265326745463185354e+00 9.301042469538254309e-01
-7.265326744362011091e+00 9.198049986637050202e-01
-7.264407735110030018e+00 1.059502793680409338e+00
-7.264365839951307358e+00 1.051580836320476164e+00
-7.263889445360904418e+00 9.644227289905487055e-01
-7.263843020622762658e+00 9.706800113725533308e-01
-7.263587137717083309e+00 9.924679100046549518e-01
-7.263550709714668763e+00 9.286187663282350346e-01
-7.263286845670767100e+00 9.975881966028592451e-01
-7.263150865703135395e+00 8.578178210931796110e-01
-7.263150769045241262e+00 8.555421994066834124e-01
-7.263150676224823243e+00 8.651370703977326881e-01
-7.263150671071886499e+00 8.551969012761732047e-01
-7.262702127280745046e+00 9.631251801091355036e-01
-7.262615359040720975e+00 9.517759319935373830e-01
-7.262269102603020166e+00 9.829769614341209438e-01
-7.262269027434621549e+00 9.891245479450067046e-01
-7.262269025992715399e+00 9.846473872504457603e-01
-7.262268872799937824e+00 9.874610834952360916e-01
-7.261720544130128907e+00 9.086720399620935584e-01
-7.261720522070562289e+00 9.131925397760692897e-01
-7.261720500010004464e+00 9.131024759173136385e-01
-7.261720499179800115e+00 9.085168936716510046e-01
-7.261716597889562586e+00 1.040624531385583085e+00
-7.261716476554429534e+00 1.027321345571126754e+00
-7.261716215290903165e+00 1.030558793572678100e+00
-7.261362533267540442e+00 9.982418579274180415e-01
-7.261333591337075788e+00 1.131761655561103197e+00
-7.261333589240732245e+00 1.119046729957172692e+00
-7.261333482166612008e+00 1.096364854259824106e+00
-7.261333257350764292e+00 1.100746320648475107e+00
-7.261150846423172212e+00 1.019384956308561296e+00
-7.260885369557477986e+00 1.629243890453704324e+00
-7.260694773983706440e+00 1.067393944026008956e+00
-7.260638529820018228e+00 1.079537455626058184e+00
-7.260217401222489819e+00 9.710160773606814066e-01
-7.260191635711961133e+00 9.694443383872486386e-01
-7.260059274935856344e+00 1.596117270805116339e+00
-7.260002366823338882e+00 1.026288227579351453e+00
-7.259682077527401134e+00 9.950350167340882290e-01
-7.259670543071140791e+00 9.333682659391063785e-01
-7.259623610455547826e+00 1.001472341675851307e+00
-7.259602545146057295e+00 9.605277483757891366e-01
-7.259568111122638001e+00 9.988156340223603991e-01
-7.258960200727283762e+00 1.040155453453616152e+00
-7.258648401055676658e+00 1.557746626838396153e+00
-7.258613940782896456e+00 1.044563074593914509e+00
-7.258591914502281917e+00 9.747018377823426505e-01
-7.258478971712972516e+00 9.597664581764600022e-01
-7.258329412794095603e+00 9.592656834768259477e-01
-7.258329346272083704e+00 9.639584898534363511e-01
-7.258329342651609117e+00 9.622775959981970662e-01
-7.258329276041687983e+00 9.603685067384303276e-01
-7.258220702572489635e+00 9.966546544554281128e-01
-7.258141206753556673e+00 9.812684341243251840e-01
-7.257917364525086512e+00 1.026078964199417465e+00
-7.257866740706633735e+00 8.924224416951517247e-01
-7.257674570686544868e+00 9.669222045465402093e-01
-7.257643753075663895e+00 9.309180402105068364e-01
-7.257518969712201340e+00 9.448576770842778139e-01
-7.257280037359121749e+00 9.745925930574176332e-01
-7.257094538301939401e+00 9.769439994476002420e-01
-7.256785143161448737e+00 9.608845680068742734e-01
-7.256683683979838762e+00 1.031570612721839364e+00
-7.256659545640090414e+00 1.553623626778786626e+00
-7.256123067858564646e+00 9.853840656300830725e-01
-7.256122978787860944e+00 9.775388192864755688e-01
-7.256122973831659273e+00 9.793473306092724817e-01
-7.256122791985173848e+00 9.723692825814701512e-01
-7.256041180878199270e+00 1.043458339884205888e+00
-7.256041179041554656e+00 1.043720790840378942e+00
-7.256021062317468129e+00 9.672551451692764646e-01
-7.255781899451722694e+00 9.844551651300145201e-01
-7.255701380077302254e+00 9.756885146338010184e-01
-7.255623222087785429e+00 9.892353143249781322e-01
-7.255623124000778468e+00 9.906131242597572273e-01
-7.255622933279274100e+00 9.992600584494377713e-01
-7.255622931466636061e+00 9.965708621127236100e-01
-7.255569190257867618e+00 9.223378702237090554e-01
-7.255228420077573404e+00 9.560451647110415063e-01
-7.254866384650782152e+00 9.322710792183531714e-01
-7.254866383948010089e+00 9.141047688879939681e-01
-7.254866260265983691e+00 9.271572385982753683e-01
-7.254866258758069897e+00 9.322562546940694750e-01
-7.254737299445607412e+00 9.799201107719497372e-01
-7.254737298129832368e+00 9.849379407849319090e-01
-7.254533130645690164e+00 9.425942780515750297e-01
-7.254173910467843100e+00 1.036470573684133312e+00
-7.254170028537383352e+00 1.530598201999211483e+00
-7.253982412875446428e+00 1.053308005644664425e+00
-7.253143473824639642e+00 9.351821325502347459e-01
-7.253143451243245110e+00 9.411643597452781229e-01
-7.253143450824320659e+00 9.399740337209693264e-01
-7.253143428648335167e+00 9.364395805377313531e-01
-7.252868657795362495e+00 9.623906993738970961e-01
-7.252799289960990770e+00 9.640227995206059886e-01
-7.252738681863406534e+00 9.087641509091816117e-01
-7.252738598139849557e+00 9.159441951926768910e-01
-7.252738597356018779e+00 9.031836559083539218e-01
-7.252220549475896227e+00 9.899208608565370771e-01
-7.252045856428565251e+00 9.885794820517620485e-01
-7.251973956032240487e+00 1.016644850070217210e+00
-7.251962757642735014e+00 9.182413285274745318e-01
-7.251931635164527989e+00 9.986875157819001814e-01
-7.251857760704205624e+00 9.153968863058509209e-01
-7.251712263947906578e+00 9.454423633912957259e-01
-7.251639925574250967e+00 9.734325597653861184e-01
-7.251639809060536734e+00 9.734925406101291312e-01
-7.251639806842950620e+00 9.701228066931939509e-01
-7.251639686095074921e+00 9.752772957778079732e-01
-7.251637071631475528e+00 9.629397271209477749e-01
-7.251459305391627197e+00 1.057847585624802411e+00
-7.251387182713576074e+00 1.058728572531740131e+00
-7.251335685885258897e+00 9.244533005746550236e-01
-7.251335685831183042e+00 9.331052381809659124e-01
-7.251335683084813688e+00 9.202752642972386043e-01
-7.251335682982626984e+00 9.298303157693768028e-01
-7.251314945310734394e+00 1.060644451797378984e+00
-7.251193833905127839e+00 9.803185855559282125e-01
-7.251015424322606151e+00 1.017916447891425769e+00
-7.250442000748296145e+00 9.878845935759936747e-01
-7.250310361825551553e+00 1.071322461986165431e+00
-7.250310230709514414e+00 1.092917411121702598e+00
-7.250309973588533019e+00 1.061752744222536959e+00
-7.250309968919776082e+00 1.087687856207914194e+00
-7.250114537740590670e+00 9.168809195092637587e-01
-7.250114477001821101e+00 9.433142678676315063e-01
-7.250114412769166350e+00 9.073313787041592526e-01
-7.250114350864664381e+00 9.058764879486627120e-01
-7.249373734547543968e+00 9.827272200777207312e-01
-7.248747124516600415e+00 8.644318997652207237e-01
-7.248747014129530264e+00 8.682922652489609705e-01
-7.248747009811810749e+00 8.743247740957875713e-01
-7.248746888748923922e+00 8.798761997660892176e-01
-7.248505066667740415e+00 1.035289500906757976e+00
-7.248504917086464161e+00 1.030174630715517736e+00
-7.248504767518134884e+00 1.036844460542216462e+00
-7.248304569775369188e+00 9.455700527620810592e-01
-7.248113631091228193e+00 9.121396346814006906e-01
-7.247600137445621371e+00 9.516606898070596454e-01
-7.247437488208772649e+00 1.450333896934625999e+00
-7.247435382108900370e+00 1.023981878089081032e+00
-7.247308397204070829e+00 9.104606890102815431e-01
-7.247308381312641323e+00 9.155573215954323496e-01
-7.247308364209265719e+00 9.224743189453551429e-01
-7.247308347452551480e+00 9.234174923736078178e-01
-7.246726196066093806e+00 1.011322194544925335e+00
-7.246726193891799284e+00 1.004901861554313935e+00
-7.246726077985650605e+00 1.002907849871579105e+00
-7.246725852486989972e+00 9.922566467078808294e-01
-7.246589934389190191e+00 9.253980152387433211e-01
-7.246589932767485642e+00 9.167236343223414963e-01
-7.246589846432097914e+00 9.350901471640319373e-01
-7.246589672257925052e+00 9.548654137814540643e-01
-7.246467431002131754e+00 9.388991009291798306e-01
-7.246463977688254232e+00 1.070320140567962319e+00
-7.246323973708996391e+00 1.037047527018650106e+00
-7.245975455294055401e+00 1.010728635415582888e+00
-7.245935812739154436e+00 1.072189077719775119e+00
-7.245875818990599626e+00 9.184209391874827988e-01
-7.245770660151126918e+00 9.350641100641859937e-01
-7.245770537025435942e+00 9.348205732652353772e-01
-7.245704198090128223e+00 9.788715510226453365e-01
-7.245695956533127813e+00 9.863441426657831856e-01
-7.245280405776285626e+00 9.101927263075959562e-01
-7.245280322760710767e+00 9.102464287977651836e-01
-7.245280159608222803e+00 9.229548033107354277e-01
-7.245168447476712181e+00 9.362650103638370247e-01
-7.245035654253318746e+00 9.934521599244925394e-01
-7.244866945365376232e+00 9.817477205963650588e-01
-7.244837904152267249e+00 1.062185146402070401e+00
-7.244831449212307817e+00 1.013540348849158113e+00
-7.244714604663976765e+00 9.452544913598361909e-01
-7.244676213988445745e+00 9.659130897012223604e-01
-7.244429933092837892e+00 9.586995221958635183e-01
-7.243484782888454099e+00 9.859905261791254150e-01
-7.243484781836777131e+00 9.930295945338791785e-01
-7.243255919263692277e+00 1.000391596167696795e+00
-7.243227813989091324e+00 1.653188374836353836e+00
-7.243227813346932997e+00 1.290410860750368593e+00
-7.243224499706649944e+00 1.472102474900731650e+00
-7.243154085933705133e+00 9.771824650223015496e-01
-7.243057872576748935e+00 9.791609848536152461e-01
-7.242948453653400342e+00 1.071025675957544498e+00
-7.242811754781470768e+00 9.688231599413864581e-01
-7.242703398954358107e+00 9.773343992125591573e-01
-7.242326771400349195e+00 1.039543606294822009e+00
-7.242070339588243755e+00 9.833849785822634804e-01
-7.241880378979931976e+00 9.832473197273535748e-01
-7.241880376899723082e+00 9.876481626865418750e-01
-7.241880264255115662e+00 9.820507794014172731e-01
-7.241880159595718069e+00 9.800094956460629891e-01
-7.241617093548801343e+00 9.755716865737829036e-01
-7.241586617678478888e+00 9.740383480029498608e-01
-7.241522553783982019e+00 9.842245983312386537e-01
-7.241063302006423896e+00 9.263512238344170369e-01
-7.241063300722098361e+00 9.174270089474881873e-01
-7.241063229732520590e+00 9.108934808607690448e-01
-7.240810921001272327e+00 9.248988948974474766e-01
-7.240810920164956421e+00 9.280178219944531515e-01
-7.240272813078552971e+00 9.879721374883543294e-01
-7.240144417562320633e+00 9.678462644261534020e-01
-7.240058839327846663e+00 9.574799763399634012e-01
-7.239881192060165560e+00 9.565593718684231028e-01
-7.239874328699547057e+00 9.195805330310944381e-01
-7.239849607120402375e+00 1.076603165131978290e+00
-7.239761473439432216e+00 1.067623253540993966e+00
-7.239757421824184469e+00 9.178915588738409959e-01
-7.239109511427160193e+00 9.878204950970734810e-01
-7.239075051146969031e+00 9.795957243450157392e-01
-7.239067882447247193e+00 9.828830148254283916e-01
-7.238842866766777462e+00 9.680712452213527941e-01
-7.238743233645664077e+00 9.682639669016277484e-01
-7.238662784104146652e+00 1.039934433672761172e+00
-7.238524806784331744e+00 9.979701040886034269e-01
-7.238232926791890343e+00 9.134880354602405994e-01
-7.238232724335860624e+00 9.104241716540160123e-01
-7.238232621243729348e+00 9.165082132566042539e-01
-7.238016064357494450e+00 9.149552970750891578e-01
-7.237629541807304889e+00 1.084799963244347465e+00
-7.237629541325081739e+00 1.083288729939549722e+00
-7.237629540804546124e+00 1.085404127130134677e+00
-7.237629484716197048e+00 1.085221217215320832e+00
-7.237030406112721970e+00 1.026076393696518041e+00
-7.237030400444711020e+00 1.036804656470145636e+00
-7.237030257916329035e+00 1.043944531385215146e+00
-7.237030107508554799e+00 1.058378311171828345e+00
-7.236699684717923020e+00 1.077104948493170733e+00
-7.236561318743507165e+00 1.049277266984597778e+00
-7.236561317868139831e+00 1.048751646664587422e+00
-7.236561272265183753e+00 1.069427244144420586e+00
-7.236561270579067617e+00 1.039900476807076091e+00
-7.236502702983411695e+00 1.080998675224743133e+00
-7.236502702832093625e+00 1.089142588452528981e+00
-7.236502702670391862e+00 1.076654597808638147e+00
-7.236502684959846832e+00 1.088212450382814334e+00
-7.236089863448928128e+00 9.756807746292169847e-01
-7.235993032920041479e+00 9.884042391776788339e-01
-7.235597348266051831e+00 9.169300113991879497e-01
-7.235578427953812231e+00 1.012099680157856563e+00
-7.235578422852248615e+00 1.007464527236457075e+00
-7.235578159229410389e+00 1.002738558125767510e+00
-7.235578151862272378e+00 9.998590419173332133e-01
-7.235395471684705093e+00 9.677564674925052124e-01
-7.235392137037938376e+00 1.043035691175367319e+00
-7.235302957299441395e+00 9.720050964438045060e-01
-7.235273308104098966e+00 9.803111774031840753e-01
-7.234938486090633170e+00 9.728609741963123447e-01
-7.234938344929073395e+00 9.700471866449431602e-01
-7.234938206357067081e+00 9.773859186820910150e-01
-7.234938204038398268e+00 9.709028553108450810e-01
-7.234715234895547020e+00 9.262215678432699217e-01
-7.234437009724490331e+00 9.233619869843807670e-01
-7.234437006822635574e+00 9.236529098196851750e-01
-7.234436928473191308e+00 9.335713665543468043e-01
-7.234436848747364479e+00 9.402831076877044003e-01
-7.233705234198814615e+00 9.703350453957533261e-01
-7.233296203950746239e+00 1.019098586379307170e+00
-7.233296138512478102e+00 1.027597452645185649e+00
-7.233296067141199437e+00 1.037142794245245581e+00
-7.233296002979763273e+00 1.020959793634543145e+00
-7.233243291190296631e+00 9.838271656428896339e-01
-7.233182908119530907e+00 1.084375473001359724e+00
-7.233182907925801430e+00 1.086144815918357320e+00
-7.233182907551930718e+00 1.089774272741721672e+00
-7.233182875498401998e+00 1.078046019773352127e+00
-7.233126724377099137e+00 1.082330571451451950e+00
-7.233021245360198748e+00 1.043522929548515998e+00
-7.233021236342935367e+00 1.038052030147076588e+00
-7.233021069927652036e+00 1.038913708407675163e+00
-7.233020743602105895e+00 1.034458674389979294e+00
-7.232944706073335617e+00 1.605303228460407405e+00
-7.232891099867237550e+00 1.519105355809243108e+00
-7.232633804597471183e+00 9.849253026299640279e-01
-7.232600691484562638e+00 8.911493260894708390e-01
-7.232600635385447951e+00 9.031649910897929789e-01
-7.232600524202361214e+00 8.984169650698329290e-01
-7.232591106891820054e+00 1.048457877529096249e+00
-7.232573008486024690e+00 9.270729907420898197e-01
-7.232573002640212856e+00 9.108262686405775854e-01
-7.232572792450030263e+00 9.326572923444763630e-01
-7.232572688348708922e+00 9.381804948603515992e-01
-7.232510274312346610e+00 9.953693759537740604e-01
-7.232463179032738054e+00 9.857565934470341462e-01
-7.232258347869460202e+00 1.019326644427571482e+00
-7.232238471869022689e+00 1.028119365615042247e+00
-7.232036416031546011e+00 8.819173114102577538e-01
-7.232036278941952112e+00 8.808942203455109032e-01
-7.232036144441650549e+00 8.813673880533606786e-01
-7.232036007581161385e+00 8.788333936646381961e-01
-7.231919801852559893e+00 9.516068608772093596e-01
-7.231910580612877837e+00 9.549782830478265039e-01
-7.231486841212765526e+00 1.000126730915043893e+00
-7.231473571360868213e+00 9.936780995181243581e-01
-7.231278007331114921e+00 1.003995174527889889e+00
-7.231179392098129988e+00 9.162366757895799019e-01
-7.230971642942601640e+00 9.517017754588464884e-01
-7.230814836626846542e+00 9.410235690139969744e-01
-7.230750280734527635e+00 9.919706807226578160e-01
-7.230741892482619448e+00 1.033149647231156321e+00
-7.230667422618820339e+00 9.253737226933532733e-01
-7.230639602848007996e+00 9.919732072014295632e-01
-7.230558180337742336e+00 9.353444155193725296e-01
-7.230484173861374764e+00 9.718473781104060016e-01
-7.230364122740875032e+00 9.700903878387622248e-01
-7.230263945213486920e+00 9.928861697331482494e-01
-7.230243141322254985e+00 9.883909777407395847e-01
-7.229727134700143942e+00 1.001637006050257295e+00
-7.229717964989255563e+00 9.890637585449154612e-01
-7.229694817920377048e+00 1.071947279344202864e+00
-7.229490588397384343e+00 9.529794204853603290e-01
-7.229312234678409332e+00 9.641878167126797239e-01
-7.229230594957669176e+00 9.634289672398290705e-01
-7.229063436094647521e+00 1.030091051753512676e+00
-7.228978222764337325e+00 9.175750265774885728e-01
-7.228978097490001531e+00 9.197769617096785977e-01
-7.228977983258284112e+00 9.176993450955711618e-01
-7.228977979009347798e+00 9.161061096734627318e-01
-7.228461955229507296e+00 9.905749211101170237e-01
-7.228394021957358362e+00 9.705062135060452677e-01
-7.228385889143297049e+00 9.868559977191380117e-01
-7.228324741913023210e+00 9.764891348721828068e-01
-7.228324447260992436e+00 1.137369681985601400e+00
-7.227834581106647782e+00 1.024282788771168073e+00
-7.227834577937946925e+00 1.019642956872616191e+00
-7.227834495285725858e+00 1.026073991629157023e+00
-7.227834407931589489e+00 1.024097871876760157e+00
-7.227680077819580440e+00 9.763681068036961230e-01
-7.227673862812312500e+00 1.072637777744330112e+00
-7.227673833597335395e+00 1.072338416741675848e+00
-7.227673831981844543e+00 1.059516296129348722e+00
-7.227673771877101139e+00 1.062247316400104058e+00
-7.227467602721795004e+00 9.456616300817051179e-01
-7.227383159444316085e+00 1.035011354376897730e+00
-7.227193601573064008e+00 1.445651873289402811e+00
