# heliocentricLat[deg] normalizedFlux[unitless]
-4.424759183329150858e+00 9.153651180192649006e-01
-4.424758280374106789e+00 9.170919601441488433e-01
-4.423816452328006577e+00 9.766269333182546752e-01
-4.422358050590200484e+00 1.066640954615238446e+00
-4.421482070210370097e+00 9.869128614277167255e-01
-4.419690168802239860e+00 1.010105834708418415e+00
-4.418773306790595434e+00 9.946610931457415816e-01
-4.418773290393652076e+00 9.922045336106546376e-01
-4.418772434488241529e+00 9.923629642102703707e-01
-4.417580993055002736e+00 1.015769209884206825e+00
-4.416401224267011649e+00 1.026088523956441678e+00
-4.411289916641404574e+00 1.090101832698963324e+00
-4.411289011300842944e+00 1.106406438964915528e+00
-4.411288091643881693e+00 1.092010896073402515e+00
-4.411287189183461521e+00 1.093105706835641122e+00
-4.409096488806871328e+00 1.054709779213176546e+00
-4.409096472140650036e+00 1.058435621627260792e+00
-4.407521209275073737e+00 9.831179727540237945e-01
-4.406795573185944725e+00 9.935683723724580974e-01
-4.405144563961568949e+00 1.106892886401368736e+00
-4.403874775084137383e+00 9.979444476357103300e-01
-4.403874728423727625e+00 1.026009546020792529e+00
-4.403873825670960862e+00 1.017300737122645904e+00
-4.402744667699668213e+00 1.126556357078628112e+00
-4.402516608047406521e+00 1.050659878132359504e+00
-4.401296290539230327e+00 9.511774537127030138e-01
-4.401296273809607307e+00 9.592099313746853539e-01
-4.401295408234235040e+00 9.573131997836031859e-01
-4.401293610602011519e+00 9.470822973089709773e-01
-4.398916796699420928e+00 9.719279026604265015e-01
-4.398302908662560462e+00 8.903598527485145908e-01
-4.396748991255909900e+00 1.053927299751905799e+00
-4.394716361243546032e+00 1.093385853260358198e+00
-4.393556748213659269e+00 1.022228504102196567e+00
-4.392455884099742747e+00 1.078653251109218614e+00
-4.391898033429736614e+00 1.106163671117406100e+00
-4.391216875979234935e+00 1.106194914382964578e+00
-4.391212045521030838e+00 9.548602756651514145e-01
-4.388549094612581136e+00 1.122739980377031932e+00
-4.388548228561690578e+00 1.098246118072932820e+00
-4.388548212589578945e+00 1.121811486942561720e+00
-4.388547346916760183e+00 1.128946028947538371e+00
-4.388141172249494737e+00 9.982506547639995453e-01
-4.387475713212940498e+00 1.021143336234468624e+00
-4.387395348616684565e+00 1.053185505743833961e+00
-4.387394479624688870e+00 1.062685925806910348e+00
-4.387393562313768314e+00 1.054873336269260387e+00
-4.385800852109940529e+00 8.847640874984005199e-01
-4.381612651448302920e+00 9.352004486819124329e-01
-4.379725458949933703e+00 1.107327636314096253e+00
-4.379725442401058544e+00 1.111242852385594837e+00
-4.378141760588432518e+00 1.080198164097416758e+00
-4.376537359513586800e+00 9.807977820129885060e-01
-4.376529666779982009e+00 9.804475038281232901e-01
-4.376528783817088986e+00 9.910988051959330747e-01
-4.376527907699362174e+00 9.868632688585853296e-01
-4.376527042144648050e+00 9.781723784793769916e-01
-4.375821456795855546e+00 1.001322720094439900e+00
-4.375270667562348947e+00 1.044864794388286500e+00
-4.374619133978209895e+00 9.635869598411636039e-01
-4.373804624750088799e+00 9.715005778055778585e-01
-4.373424226441311902e+00 1.069705645439442687e+00
-4.373424209600539569e+00 1.058742386746039710e+00
-4.369884730656645289e+00 1.016136106915911164e+00
-4.369176086514537261e+00 9.785056555067763728e-01
-4.368517878519577735e+00 8.254828594855663226e-01
-4.368517862327888857e+00 8.323371376863306637e-01
-4.368516027705298121e+00 8.498894202036261225e-01
-4.368515135115874415e+00 8.574905880080485598e-01
-4.368288233953673938e+00 1.105747525634358519e+00
-4.368286420494370326e+00 1.107832345480818104e+00
-4.368286371310453831e+00 1.116643736930682085e+00
-4.368158769343038372e+00 9.630940915858867690e-01
-4.367055509731097906e+00 1.007363677617924003e+00
-4.367042021251724471e+00 1.122851180519592207e+00
-4.367041139175394271e+00 1.124069406277030891e+00
-4.367041124326511259e+00 1.123069633389907507e+00
-4.367040242151888130e+00 1.140845973233333810e+00
-4.360394559473316889e+00 1.080085763663782172e+00
-4.359715378844619238e+00 1.067527739579434920e+00
-4.358999243789093647e+00 1.054327389166422879e+00
-4.358291071475373535e+00 1.061215127128877223e+00
-4.356210860610421953e+00 9.619268696274289043e-01
-4.356209939140955889e+00 9.550084534721756668e-01
-4.356209922407193957e+00 9.712155716276723583e-01
-4.355109518538606395e+00 9.875704333941209834e-01
-4.353648566639120254e+00 9.994992645409315202e-01
-4.350885102163236873e+00 1.127077336603955260e+00
-4.348043224774881921e+00 1.089241153059946843e+00
-4.345447153742304280e+00 9.833864322447406492e-01
-4.345445350420896524e+00 9.688748236180452222e-01
-4.344482719087340961e+00 1.032405842637581950e+00
-4.343814479759558367e+00 1.033415952225051671e+00
-4.343470411679295040e+00 1.099028911032267741e+00
-4.342605150993239960e+00 9.794598124924575044e-01
-4.342604250196639981e+00 9.759388976066344368e-01
-4.342604235259672762e+00 9.705852504120812130e-01
-4.340500576508280695e+00 9.496976419375593448e-01
-4.340261601511406830e+00 9.401199348951985169e-01
-4.337286773062195344e+00 1.119938902894745736e+00
-4.337285901434666080e+00 1.049497233866545587e+00
-4.337284161688151229e+00 1.052175187002557299e+00
-4.336996410526162471e+00 1.060877009737774435e+00
-4.336996394047972103e+00 1.063245090193291276e+00
-4.336167071383981053e+00 1.054599082110208474e+00
-4.336167037548605663e+00 1.050676361510384238e+00
-4.336165230900017598e+00 1.059201209001279675e+00
-4.336164319629938646e+00 1.064235277225719312e+00
-4.331216253004567918e+00 9.440359294665369161e-01
-4.330570501065943212e+00 1.130750990325455119e+00
-4.329966998813958412e+00 1.088222477287958734e+00
-4.329276721270114869e+00 1.069928061066737657e+00
-4.328586613810087691e+00 1.072309036329201382e+00
-4.328038788907127454e+00 9.960874149384087994e-01
-4.327911708820900927e+00 1.131988341355846028e+00
-4.325146739968052323e+00 9.456783158840286196e-01
-4.324895309227642315e+00 1.067117451248080551e+00
-4.324762275930357447e+00 9.447803214409005168e-01
-4.324761328062797006e+00 9.478305218530885812e-01
-4.324744236166981004e+00 1.038039816781149316e+00
-4.324209837429413561e+00 1.075050083615937346e+00
-4.318780001075102959e+00 1.017795076940780197e+00
-4.315588208576206952e+00 1.006646410521431889e+00
-4.315319505413598655e+00 9.781806342561820689e-01
-4.315318541162423749e+00 9.769066657723314284e-01
-4.315317658816073099e+00 9.470230754161718112e-01
-4.315317642229238970e+00 9.920100502605834203e-01
-4.311359361476090335e+00 1.117596349610971318e+00
-4.311358478190620680e+00 1.097861589121960746e+00
-4.311357529591789195e+00 1.104068551102368234e+00
-4.311357512396345015e+00 1.110249967613834654e+00
-4.311331242085902460e+00 1.018134141067996490e+00
-4.311331224972901666e+00 1.094590295314473938e+00
-4.306391760852669393e+00 1.039316773694021201e+00
-4.306390846847528486e+00 1.055402666275958801e+00
-4.306389932846604651e+00 1.054647041864960721e+00
-4.306389019141916741e+00 1.027232907979520826e+00
-4.301513306668724113e+00 1.131049482839806775e+00
-4.300778772878461886e+00 1.131626692392379452e+00
-4.300392258786892796e+00 1.103379155392403499e+00
-4.300120947044818287e+00 1.139204084463276256e+00
-4.297903118865689542e+00 9.961534720744832372e-01
-4.296978078498444376e+00 9.850949941419699929e-01
-4.296978061536139926e+00 9.840243211340831131e-01
-4.296977184183451648e+00 9.721504118239605585e-01
-4.296977135433119876e+00 9.866857118089028544e-01
-4.296734415196805656e+00 8.929203720908828190e-01
-4.293197263775708095e+00 1.073794151529592567e+00
-4.292507558569658599e+00 1.087749303342625540e+00
-4.291867413009217813e+00 1.058256271303750218e+00
-4.291148284240701827e+00 1.068449345339469891e+00
-4.291012781041469104e+00 1.044731611839865071e+00
-4.288150837259546933e+00 1.001165877043497909e+00
-4.287662725608694103e+00 1.113978924033925288e+00
-4.287662694264149366e+00 1.093299819891873970e+00
-4.287661800749505758e+00 1.123467552489811672e+00
-4.287660031018193152e+00 1.082631336430860625e+00
-4.287414071815757843e+00 1.014249368459273049e+00
-4.286230528153311070e+00 1.050978788308647660e+00
-4.284835503661555300e+00 8.578518998565675124e-01
-4.282382098337929044e+00 1.086282190522555924e+00
-4.282381216011396319e+00 1.126051036963736207e+00
-4.282379371835530080e+00 1.096469710142939480e+00
-4.280483629786872690e+00 9.548300653870912535e-01
-4.280138194140366004e+00 1.060439730361450783e+00
-4.280137009937853954e+00 1.108827615586362558e+00
-4.279444336826499828e+00 1.048522247414038322e+00
-4.279444320051532635e+00 1.046544591090573517e+00
-4.275096767589118940e+00 9.745447545073188111e-01
-4.275096750576333982e+00 9.761566578233711322e-01
-4.274719111955900708e+00 1.061452022875662093e+00
-4.274686019959238692e+00 9.261052725569069999e-01
-4.274685124137962866e+00 9.722481672058331803e-01
-4.274685093984012418e+00 9.517117484104252734e-01
-4.274683332929446244e+00 9.291184267000406338e-01
-4.272012678894572701e+00 9.980698465066961678e-01
-4.271286867598259818e+00 1.018070665350528037e+00
-4.269748224604156484e+00 9.644504886815222777e-01
-4.269178425056727733e+00 8.893647387128198467e-01
-4.269177505330003619e+00 8.764894269192365917e-01
-4.269176600277386768e+00 8.824191340498444003e-01
-4.269175631943567417e+00 8.819548630846292259e-01
-4.268819216519644577e+00 1.014747854140420458e+00
-4.268174582487083590e+00 1.140712778366985702e+00
-4.268173667732895638e+00 1.131359566297733155e+00
-4.268172753269056763e+00 1.134111301150398488e+00
-4.268171823411245569e+00 1.120073679635098962e+00
-4.266221041812634951e+00 9.721308109438883127e-01
-4.266221024949651941e+00 9.843513880576573172e-01
-4.264742423379565217e+00 1.143181959304856887e+00
-4.264741529346578908e+00 1.130489033956097567e+00
-4.264739757919028484e+00 1.142363265476850964e+00
-4.261466050424179031e+00 9.674246141704698765e-01
-4.255547176269824483e+00 9.591255422861435509e-01
-4.255547142222356527e+00 9.584087281731159536e-01
-4.255544424022208894e+00 9.657970022196153970e-01
-4.255544407042957999e+00 9.681382252288717183e-01
-4.254896204758025213e+00 1.070143007917846667e+00
-4.251413953118707845e+00 1.001708274190694858e+00
-4.251114414887081416e+00 1.092591345509401846e+00
-4.249871200126158932e+00 1.065640280352937008e+00
-4.247756419730152722e+00 9.753698535032986339e-01
-4.247725008209488173e+00 1.117649304174199942e+00
-4.246988159361196224e+00 1.002565712150351285e+00
-4.246311812062395497e+00 9.760699218791852871e-01
-4.246090036833137127e+00 1.126481608232121401e+00
-4.244406804948849476e+00 9.913196311991975263e-01
-4.244406787914263290e+00 9.723330587206433506e-01
-4.244404948948804268e+00 9.734610809250268115e-01
-4.244404077736430914e+00 9.791272253241242174e-01
-4.243692771472092673e+00 1.032559814676270227e+00
-4.243382403889785159e+00 1.057046840432059431e+00
-4.242688312446103893e+00 1.109785903239341120e+00
-4.241464890348761507e+00 9.891647798433694794e-01
-4.241463884764667291e+00 9.417555754298042592e-01
-4.241462891347165254e+00 9.452783785108138659e-01
-4.241119787165781752e+00 9.670223370064174873e-01
-4.241117080396855421e+00 9.709032272166814304e-01
-4.237270345108566261e+00 8.455863088828016183e-01
-4.235907270275437675e+00 8.415277453824473453e-01
-4.235140728202627436e+00 1.076440414323369454e+00
-4.234905452932269831e+00 1.066030211314976439e+00
-4.234904530472039852e+00 1.043094600037835384e+00
-4.234903592343560064e+00 1.039105235045113096e+00
-4.234903575196849346e+00 1.049963516382271589e+00
-4.233661478779475296e+00 9.929229526513360105e-01
-4.233661461756481614e+00 9.659222906151484489e-01
-4.233659579498145753e+00 9.691404506024215992e-01
-4.233659562653484976e+00 9.773599289364413023e-01
-4.233659530761175738e+00 1.023116747218586697e+00
-4.233658681062242302e+00 1.036571006892383018e+00
-4.230116082809102451e+00 1.054826697462925678e+00
-4.229418202180572628e+00 9.371777246182754206e-01
-4.228706537495401818e+00 9.499180742016888335e-01
-4.226912903182554970e+00 9.223213961559175722e-01
-4.226226609581040350e+00 9.111514708098984450e-01
-4.223569386074944809e+00 1.062984824048661237e+00
-4.223569370923833333e+00 1.066959804929409783e+00
-4.223544778802327038e+00 9.858725079176269279e-01
-4.223544744342818902e+00 9.757619373359054382e-01
-4.223544077361975013e+00 9.890729411156421458e-01
-4.223543135237960655e+00 9.758853579902748709e-01
-4.222663811953701440e+00 1.061962495954814178e+00
-4.221950148439350237e+00 1.035718960861954807e+00
-4.221072933857284326e+00 1.114992679840530299e+00
-4.219575374097013665e+00 1.008228271616512961e+00
-4.217556724113117994e+00 9.549789432098665376e-01
-4.212281922938067247e+00 1.082517624798796207e+00
-4.212174051027521848e+00 1.003371686167067622e+00
-4.211337176556255280e+00 1.043507273347170194e+00
-4.211335371812831241e+00 1.046003007796873385e+00
-4.210515411716245104e+00 9.618610066775297174e-01
-4.210514452350947678e+00 9.582982820551717573e-01
-4.210514435463752925e+00 6.709611190165263306e-01
-4.210512598570855580e+00 9.356909452882762324e-01
-4.210202024384583908e+00 1.128564467963651285e+00
-4.210201991326961490e+00 1.100968057234851027e+00
-4.210199239998236642e+00 1.129371147644088413e+00
-4.210199189530426267e+00 1.137176348632747969e+00
-4.208200689644646886e+00 9.996657741831322941e-01
-4.207680906783862085e+00 1.066269396335013164e+00
-4.207679962998358114e+00 1.074042151860510108e+00
-4.203750758721894520e+00 1.084780039421783249e+00
-4.203307511110564221e+00 1.007480642082895672e+00
-4.202912898592046531e+00 1.117956015181347240e+00
-4.202912881380491683e+00 1.123704676895519450e+00
-4.201376816284676075e+00 1.053348858857207526e+00
-4.199973031265456846e+00 1.059340905068805627e+00
-4.194050669266837339e+00 1.047510149110098654e+00
-4.193900604859642556e+00 1.146761459081349077e+00
-4.193594529781552893e+00 1.125282036256651574e+00
-4.191375661935293984e+00 9.836659943042994625e-01
-4.191374805136170778e+00 9.881362325624928333e-01
-4.191373881965736459e+00 9.746308161265311298e-01
-4.185420017071648680e+00 1.061355382336106823e+00
-4.185419114546256480e+00 1.068634727325891820e+00
-4.185418226105872996e+00 1.072571487206475993e+00
-4.185417320592308421e+00 1.058449954106216673e+00
-4.183729512921117610e+00 1.075865073005499939e+00
-4.183013422254695080e+00 1.096472412950222575e+00
-4.179458722893397926e+00 1.018700843155448288e+00
-4.178392533758885641e+00 1.064708707281353472e+00
-4.178248781553930868e+00 1.045006617098487967e+00
-4.177344248354908807e+00 8.987597889629855841e-01
-4.176042367095153196e+00 1.120159608874350177e+00
-4.176041458219465596e+00 1.081801127014319297e+00
-4.176041423958281484e+00 1.059955949782958040e+00
-4.176041408746436367e+00 1.088320910133901975e+00
-4.174923546758011028e+00 1.054871436630133497e+00
-4.171446563080513315e+00 8.936757180474044215e-01
-4.171446531881715991e+00 8.816021850588852127e-01
-4.171444760908546989e+00 8.918595679145201460e-01
-4.171444744919360126e+00 9.279264975985388464e-01
-4.171117343908550268e+00 1.028945839227022097e+00
-4.170399001332901534e+00 1.061304238991986892e+00
-4.168618005673311977e+00 8.971958746833296194e-01
-4.168617973515804209e+00 8.839039258023543288e-01
-4.168617956791631940e+00 9.006354073726867693e-01
-4.168615197292757202e+00 8.794991616531255829e-01
-4.168184495436973336e+00 9.837675273594582714e-01
-4.167983873292807395e+00 1.002571926982729789e+00
-4.167523890272473608e+00 1.011693121425946362e+00
-4.167521702660298644e+00 1.116078809740413735e+00
-4.167279451202539065e+00 1.012696652617682602e+00
-4.167189899537258491e+00 9.731112872979018613e-01
-4.166937417034718649e+00 1.162624423096578319e+00
-4.166936507457138283e+00 1.131810242287840884e+00
-4.166936474512766608e+00 1.161513476431079717e+00
-4.162999985959618066e+00 1.086656193945876980e+00
-4.162901663796966467e+00 9.468836624206332653e-01
-4.161190129039599839e+00 1.161265533487023660e+00
-4.161189255564064382e+00 1.149972336266428918e+00
-4.161188332761249775e+00 1.157689242155800269e+00
-4.157465478079420684e+00 9.363850846005211670e-01
-4.157465461090490422e+00 9.211763812683999575e-01
-4.155230267008627187e+00 1.002640729649450169e+00
-4.154360725689513423e+00 1.038629510420555846e+00
-4.153733397335673594e+00 1.004266578339052085e+00
-4.153565857969190311e+00 9.952381893328392515e-01
-4.150506624541760559e+00 1.045564397796153511e+00
-4.149807915127016855e+00 1.051674544800479838e+00
-4.149021305864359910e+00 9.972358287235325580e-01
-4.145483856640037601e+00 1.030636604499227227e+00
-4.142218824245708753e+00 9.921055130507436814e-01
-4.142217910514145451e+00 9.786758708532694584e-01
-4.142217893272029272e+00 9.799695702201773884e-01
-4.142216979307028701e+00 9.878025392688988271e-01
-4.141373686856660186e+00 1.137868665834277593e+00
-4.141283087647305905e+00 9.275365736295957397e-01
-4.141245625284875942e+00 9.779231171080193796e-01
-4.141198887822506336e+00 9.886659931453184447e-01
-4.141198871579729435e+00 1.007161429949283482e+00
-4.141198835158825808e+00 1.017046388939566892e+00
-4.141196876025506235e+00 9.956582925023855779e-01
-4.138362341873125239e+00 9.640859288226736323e-01
-4.138360557870392142e+00 9.589491323593298810e-01
-4.138359631577097630e+00 9.743327864846349495e-01
-4.138359599091214314e+00 9.517824896753364072e-01
-4.135679134269734547e+00 1.067210751632902133e+00
-4.132762858721481081e+00 1.004358420366336047e+00
-4.132473699266415501e+00 1.036956204138524962e+00
-4.132472766270743669e+00 1.018979910881692819e+00
-4.132470849329124896e+00 1.033286819690191427e+00
-4.132068420929851271e+00 9.951433395487165878e-01
-4.131374183892701168e+00 1.008371788208602293e+00
-4.128786836210205813e+00 9.690287641505856975e-01
-4.128785065671217502e+00 9.736105961398084929e-01
-4.128784138588854624e+00 9.428754701477199962e-01
-4.128784106263437614e+00 9.325391245226923864e-01
-4.128173312592687161e+00 8.943236928281064202e-01
-4.127803964807496229e+00 1.024324178067812507e+00
-4.127803947173612542e+00 1.051703693843496268e+00
-4.126408767271177780e+00 1.009028246947831331e+00
-4.125582586856388012e+00 9.354910076780154071e-01
-4.121136864365503527e+00 1.003439178968714707e+00
-4.121135964132176532e+00 1.031113621899992117e+00
-4.121135946738712086e+00 1.028536969983021132e+00
-4.121135028252876253e+00 1.001603741343484177e+00
-4.114975006862327866e+00 9.635770742931151212e-01
-4.114223349129677132e+00 9.785687238698236312e-01
-4.112894430423259529e+00 1.128769678388599429e+00
-4.112728069736670378e+00 1.110971067932840173e+00
-4.110733731393681367e+00 9.111023183918766088e-01
-4.107854036102930984e+00 1.170625116548762445e+00
-4.107852147454034153e+00 1.191804430233704082e+00
-4.107851193450382077e+00 1.154649751912861788e+00
-4.107851175858558079e+00 1.174265205309670490e+00
-4.107772711552374112e+00 1.052608922658456292e+00
-4.107772679639044355e+00 1.050126447025317322e+00
-4.107771868752366551e+00 1.059617229344827605e+00
-4.105736485163286709e+00 9.111101021401072364e-01
-4.105381231218839133e+00 1.023019198059871071e+00
-4.105381181302678151e+00 1.026424571783458140e+00
-4.105380282737705500e+00 1.041255493702751833e+00
-4.105378489370981931e+00 1.042136060175731016e+00
-4.104336808204967824e+00 1.113618992592422474e+00
-4.102871129109786352e+00 1.041147878178782182e+00
-4.102871111680955529e+00 1.042893224683746567e+00
-4.100927838682107307e+00 1.125144411780281795e+00
-4.100082763536122776e+00 1.034542081169891325e+00
-4.099681016296627512e+00 1.026831824116275049e+00
-4.099617910840576585e+00 1.026511291800461301e+00
-4.098999184556600284e+00 1.083942296726813970e+00
-4.098267094913557784e+00 1.073334944247929412e+00
-4.095192011685286460e+00 9.892700601806480032e-01
-4.095190168232373473e+00 9.605387683444194247e-01
-4.095190152790245008e+00 9.783450160885660551e-01
-4.092126062669460218e+00 1.028420610495353493e+00
-4.091419665921359972e+00 1.051394306276166590e+00
-4.090152446712293610e+00 9.477607814789023033e-01
-4.090151507332904224e+00 9.614501108566703147e-01
-4.090150568133768871e+00 9.662587688693431431e-01
-4.090150533987420900e+00 9.542534976211809461e-01
-4.089811592512115901e+00 9.229272111030408787e-01
-4.088047486768641825e+00 8.548938131387144868e-01
-4.087872604851302327e+00 9.806604455677400134e-01
-4.087353804350137843e+00 8.660506406076157182e-01
-4.086272807372963278e+00 1.144397127099557210e+00
-4.085833041681886435e+00 1.120491074351994465e+00
-4.084513139400780979e+00 9.984852768349096186e-01
-4.084512254459245817e+00 1.015995022039466678e+00
-4.084512237268736357e+00 1.000936345602222444e+00
-4.081949185210757669e+00 1.063051349638407750e+00
-4.081845734489319533e+00 1.096774883404034284e+00
-4.081844769299618925e+00 1.080619632554409515e+00
-4.081843870873307800e+00 1.061292995441834641e+00
-4.081842972112863954e+00 1.059841166046092686e+00
-4.076669979101207097e+00 1.041851245720784469e+00
-4.074069691508659830e+00 1.052454293493524151e+00
-4.074069674116103101e+00 1.057882771219093909e+00
-4.073536077184282789e+00 9.429447434828147623e-01
-4.071523941635547317e+00 1.011094569617033478e+00
-4.068413253727710455e+00 1.037211499492040723e+00
-4.068411461653364647e+00 1.058892966399089142e+00
-4.068410535615684331e+00 1.064214294217894707e+00
-4.068410516793441900e+00 1.020029195626309448e+00
-4.066865303301744561e+00 9.335411891534429740e-01
-4.066864346680010733e+00 9.371900243414033049e-01
-4.066843976505168712e+00 8.934136957090991205e-01
-4.066843960514432865e+00 8.875882989320978966e-01
-4.066843048071770106e+00 8.897665599865638431e-01
-4.066842105758785131e+00 8.920317249334407395e-01
-4.065955937310197221e+00 9.906749558166376701e-01
-4.065243388873289732e+00 9.768335569876023250e-01
-4.064898600009706264e+00 9.536998329481760628e-01
-4.064614770394213039e+00 1.146491877788133884e+00
-4.064612899831913317e+00 1.138792634369389489e+00
-4.064611948338346714e+00 1.157898258586257167e+00
-4.064611930849285848e+00 1.106628686499959935e+00
-4.064179202651305722e+00 9.513635862791688380e-01
-4.061457826269105453e+00 1.083042427528897012e+00
-4.060182731644572662e+00 1.011162391891753165e+00
-4.059447161110419700e+00 1.129836092952309468e+00
-4.059437472833517191e+00 1.013731654899025836e+00
-4.058232101461320518e+00 9.439839512406102973e-01
-4.056417691565270545e+00 1.128303104306805249e+00
-4.056415907229384388e+00 1.150589504773791072e+00
-4.056415889970845789e+00 1.156106704858296697e+00
-4.056414990021445455e+00 1.143500790763067654e+00
-4.052245628383652765e+00 9.023157675394016808e-01
-4.051505011817079449e+00 9.635205050114876713e-01
-4.051504073007363260e+00 9.647234753077111868e-01
-4.051504055406224936e+00 9.687680901755549856e-01
-4.051502212916312295e+00 9.690369911066701869e-01
-4.049996161422170893e+00 1.119444222740377581e+00
-4.046850335854381697e+00 1.062064386373948954e+00
-4.045439303538503673e+00 1.054321517784689410e+00
-4.045439285930972240e+00 1.040725450429037302e+00
-4.045376689657092406e+00 1.057182728637766633e+00
-4.039735705793630061e+00 1.011673281122315471e+00
-4.039733946514509455e+00 1.021669794915189833e+00
-4.039733909664474432e+00 1.015012521527439482e+00
-4.039733018451414637e+00 1.021037396975953193e+00
-4.038920724721811517e+00 9.814848722898283917e-01
-4.038918892062530297e+00 9.855558777122102043e-01
-4.038917935030065465e+00 9.855334871714375167e-01
-4.038917918245560124e+00 9.873117662467381095e-01
-4.038045698538258677e+00 9.197447531974060064e-01
-4.037314538091129279e+00 9.489249808166816402e-01
-4.037258167675070730e+00 8.838315383921715451e-01
-4.034331532404570986e+00 1.013432808729112677e+00
-4.034331482122103019e+00 1.015992617917210961e+00
-4.034330561534000381e+00 9.744211656037552460e-01
-4.032986581649860902e+00 1.133169865501859830e+00
-4.032663943555226282e+00 9.765007642345256977e-01
-4.028896587436810783e+00 1.008265440672379665e+00
-4.028895643509970093e+00 1.063793372386440783e+00
-4.028895627885179742e+00 1.030634041379797639e+00
-4.028894649642786874e+00 1.034564900620480898e+00
-4.028336810653922129e+00 1.094191191219064052e+00
-4.027607695986740843e+00 1.104636817255919334e+00
-4.026872643715657674e+00 8.958110916388379863e-01
-4.026169834820911397e+00 9.101854665631369246e-01
-4.023963016956397354e+00 1.042591451523573243e+00
-4.022723697578614477e+00 9.247373121337337798e-01
-4.022720966315801228e+00 9.197804100172414232e-01
-4.022720933609554628e+00 9.218805310171832579e-01
-4.021900693166114316e+00 9.561386083318398343e-01
-4.021171283962557297e+00 9.592919393918214466e-01
-4.017816511188697426e+00 9.973226837253392763e-01
-4.017570861750964006e+00 1.037371078804003366e+00
-4.017570844185829770e+00 1.022614742216293449e+00
-4.017569895569673477e+00 1.069598763465335223e+00
-4.017568985301758211e+00 1.031124965743368094e+00
-4.014498162889900357e+00 1.021775720061286030e+00
-4.013766445448045062e+00 1.003486048425486166e+00
-4.013347967847085584e+00 1.242768422538303552e+00
-4.012973939208090535e+00 9.513891260248950044e-01
-4.012250675238287378e+00 9.450722858673147320e-01
-4.011306320487609156e+00 1.101403342475808955e+00
-4.006695402866360389e+00 1.032065988332413253e+00
-4.006694457307049539e+00 1.064299038098256434e+00
-4.006694425075096433e+00 1.059821116856305645e+00
-4.006372640267433560e+00 1.022923770332301308e+00
-4.005692538546390402e+00 1.113147589937609760e+00
-4.005400807658222817e+00 9.208237943819964633e-01
-4.005400790332831029e+00 9.055822464434037933e-01
-4.004352510778747209e+00 1.166405115401110804e+00
-4.004352477076436045e+00 1.139024954059993266e+00
-4.004352459304099554e+00 1.145408715714634651e+00
-4.003993664170385713e+00 1.107543190718925485e+00
-4.002085279122024275e+00 9.931610271886989194e-01
-4.000683698687466539e+00 9.502864117138860589e-01
-4.000513020404842024e+00 1.043603845525081564e+00
-4.000513002887881697e+00 1.028497713601083996e+00
-3.999988171680413540e+00 9.692572270541507384e-01
-3.999798237193665784e+00 1.044295908278630058e+00
-3.998450115617623091e+00 9.038942110317260692e-01
-3.998203391003881002e+00 1.033404995448312436e+00
-3.998203356096730943e+00 1.053716744545694306e+00
-3.998201519272384097e+00 1.047279567701015379e+00
-3.997342451401462604e+00 1.086367076814445332e+00
-3.997044266541715185e+00 1.025089570151916485e+00
-3.991368760228950929e+00 1.004033788521908610e+00
-3.990606940393155000e+00 9.926436539750286281e-01
-3.990284457889718972e+00 9.619179309796528354e-01
-3.990282624826587021e+00 9.369335871383572822e-01
-3.990281718165063385e+00 9.479655441465448806e-01
-3.990281685060476757e+00 9.695813470215552954e-01
-3.988387707728268339e+00 1.008220998954872938e+00
-3.986920801394346014e+00 9.215036575161615895e-01
-3.986920785564445957e+00 9.339273563476622186e-01
-3.986919730996610234e+00 9.153888402614794861e-01
-3.986918797497421174e+00 9.203996661015477754e-01
-3.979543246063056650e+00 1.149611750534604182e+00
-3.978649069041577668e+00 9.975658127935927988e-01
-3.978030901056856194e+00 1.168325425346633084e+00
-3.977437857300604396e+00 9.964831227399931768e-01
-3.977123024982528676e+00 9.791974568082904007e-01
-3.976991524061324057e+00 1.067767962261143566e+00
-3.976989720368146575e+00 1.071682937181733131e+00
-3.976989686641071664e+00 1.046749138627137921e+00
-3.976989670948096300e+00 1.055863688658954302e+00
-3.976430800702381418e+00 1.038208721942349477e+00
-3.976429854722246748e+00 1.023327427942226420e+00
-3.976429839130067201e+00 1.037525235115831279e+00
-3.976138917690811958e+00 9.202865633107683019e-01
-3.976027489187786035e+00 1.000000000000000000e+00
-3.974762632670990392e+00 1.028419740602793508e+00
-3.974216016716422661e+00 1.094538196444919231e+00
-3.974046196970486999e+00 1.006587160549411442e+00
-3.972960005194893451e+00 1.065345082593685655e+00
-3.972899801673245967e+00 1.019418588189191066e+00
-3.972233989983954050e+00 1.079099437022951857e+00
-3.963953351300717021e+00 1.024028029937133821e+00
-3.963951430979810731e+00 1.000130752148530311e+00
-3.963950513586450786e+00 1.019094967838195975e+00
-3.963950479479724454e+00 9.703391290801992586e-01
-3.963792104860092813e+00 1.022545892216922825e+00
-3.963028945870521902e+00 1.009700699673113711e+00
-3.962979348436297400e+00 1.238146342177896431e+00
-3.962380947020606392e+00 9.879060909469691287e-01
-3.961233871603122125e+00 1.130931988461245652e+00
-3.961231946289013983e+00 1.139525127936649396e+00
-3.961231928350241738e+00 1.117938153810559720e+00
-3.961230982110904630e+00 1.139003183820320064e+00
-3.960908824257530547e+00 9.184006511963812569e-01
-3.960908807921500685e+00 9.010494474250962949e-01
-3.960908791802250750e+00 9.049794423073941330e-01
