# heliocentricLat[deg] normalizedFlux[unitless] normalizedFluxUnc[unitless] avgTimeOfObservation[JD]
-6.792105518514663487e+00 1.008536350178928620e+00 8.565620442750503105e-02 2.450858805583999958e+06
-6.792003980021918963e+00 1.087986737117616842e+00 6.867776516402719633e-02 2.456742554893000051e+06
-6.791979129385704361e+00 9.703046985057035556e-01 6.960253728672007034e-02 2.453821554603000171e+06
-6.791978719795661590e+00 9.692709826557807107e-01 6.960755345617311574e-02 2.453821804568999913e+06
-6.791978280535759360e+00 9.731085082745558612e-01 7.004885355547782466e-02 2.453822304609000217e+06
-6.791977870985012267e+00 9.647351432931482451e-01 6.936361982405203630e-02 2.453822054581000004e+06
-6.789364137366026064e+00 9.898777004334523566e-01 5.649907291815323140e-02 2.458530055203000084e+06
-6.788844292727574725e+00 1.064424976097217534e+00 8.121497134043535737e-02 2.454188054905999918e+06
-6.788230620947772742e+00 9.569345360535598255e-01 4.780642183333153744e-02 2.455971553782999981e+06
-6.787871494694985408e+00 9.784239937388785613e-01 5.688331495815414363e-02 2.456012554645999800e+06
-6.787571102167638593e+00 9.835710721621748753e-01 5.731090735130867087e-02 2.456013054638999980e+06
-6.786987083049930369e+00 9.757235745028316476e-01 6.167950022679820343e-02 2.458936555162000004e+06
-6.786920042518648444e+00 1.089828350333544860e+00 8.385960059591847371e-02 2.454552553652999923e+06
-6.786683659405603031e+00 9.825972515916168160e-01 4.852777904864466474e-02 2.456337054254999850e+06
-6.786376409605213489e+00 9.886428082914352489e-01 4.876224438466805755e-02 2.456336554035999812e+06
-6.786202452512749339e+00 9.677166349395152078e-01 5.891251734046241278e-02 2.458205554814000148e+06
-6.785635518198620986e+00 9.261364043175817073e-01 1.209013081393884442e-01 2.454145053989999928e+06
-6.785299349516999534e+00 9.242002595400070630e-01 1.209824781731861643e-01 2.454145304070000071e+06
-6.785299342009450285e+00 9.300320642911737989e-01 1.210741276216992096e-01 2.454144804099000059e+06
-6.784831225788666487e+00 1.020537229558398540e+00 9.168227864693717644e-02 2.454918054394999985e+06
-6.784825083244025556e+00 1.249818932189304288e+00 1.000039461401225210e-01 2.451995554649000056e+06
-6.784824635918685232e+00 1.249974195727847848e+00 1.002392450054879619e-01 2.451995804603000171e+06
-6.784824234976341906e+00 1.265644690106396686e+00 1.017225311645809926e-01 2.451996054988999851e+06
-6.784824227894625359e+00 1.328272473126995479e+00 1.069929227562732149e-01 2.451996304630000144e+06
-6.784191986536196595e+00 9.663343555594711143e-01 5.563452070543050548e-02 2.458895055368000176e+06
-6.784190427839026150e+00 1.018671446013970749e+00 9.101205135044936056e-02 2.454917554475999903e+06
-6.783395492321268705e+00 1.024767896322378524e+00 5.362072676668785259e-02 2.455647554477999918e+06
-6.783332650532117647e+00 1.024334363608118581e+00 6.574806656610161781e-02 2.459625053896000143e+06
-6.783156243674677732e+00 9.536204614537294733e-01 5.621977065034712562e-02 2.459259553975000046e+06
-6.781470892155971875e+00 1.095283772027091596e+00 7.251051911386101334e-02 2.455241304136000108e+06
-6.781113689422562096e+00 9.608658132869080104e-01 6.230563891739474003e-02 2.459302055039000232e+06
-6.780391777144401111e+00 9.612070948005766446e-01 1.107130361029709242e-01 2.454510304733000230e+06
-6.778056414367954474e+00 9.104296872919555028e-01 7.032134437287602957e-02 2.451266054498000070e+06
-6.778056014489150627e+00 8.990437051388697753e-01 6.958078513425419720e-02 2.451266304494999815e+06
-6.778055999515064656e+00 9.207025020267047832e-01 7.083291649361182774e-02 2.451265555250000209e+06
-6.778055185345613687e+00 9.099563031696681348e-01 7.014922876891641068e-02 2.451265811273000203e+06
-6.776384737781111056e+00 9.795485998075476042e-01 5.206382852350215085e-02 2.457067554006999824e+06
-6.776231881665712997e+00 8.630687469394988653e-01 4.737932352781664552e-02 2.456377555364999920e+06
-6.775517943038628310e+00 9.954658489133757504e-01 6.860747604656211585e-02 2.457475055190999992e+06
-6.775185933370783786e+00 1.092179733527845809e+00 8.424251515821733205e-02 2.454552803241999820e+06
-6.774513285201854806e+00 9.984824622044480291e-01 1.607649129490849871e-01 2.450493804366999771e+06
-6.774512922222075240e+00 1.000567420434537613e+00 1.603074300551116937e-01 2.450493554363000207e+06
-6.774512553142518989e+00 9.919730374618729307e-01 1.605054225310555138e-01 2.450494054378999863e+06
-6.774512171164849050e+00 9.932914045956255933e-01 1.615094743202608873e-01 2.450494304365999997e+06
-6.773664076561989766e+00 1.106397640237584135e+00 6.668723518731886624e-02 2.451223805494000204e+06
-6.773663706424656539e+00 1.100898378321201410e+00 6.632207458768986374e-02 2.451223555424000137e+06
-6.773315538821001347e+00 1.037490777521443253e+00 1.094853178494996637e-01 2.452726804831000045e+06
-6.773315089109604337e+00 1.048579969388704125e+00 1.109726433640899762e-01 2.452727054700999986e+06
-6.773314662442864176e+00 1.024318641543492614e+00 1.077865070647890944e-01 2.452726555174999870e+06
-6.773314654295515602e+00 1.066981063347167025e+00 1.132424231914338081e-01 2.452727304088000208e+06
-6.772125494780291355e+00 1.030586060274330862e+00 5.728445914844668835e-02 2.457434052941999864e+06
-6.771979309071070041e+00 1.055513517420404668e+00 6.927442886721653370e-02 2.457109054231999908e+06
-6.771914430518168437e+00 1.025623225685559303e+00 5.639291631133765831e-02 2.457799055290000048e+06
-6.771848856979061360e+00 1.042225602762312242e+00 9.892596354911373235e-02 2.455283054066999815e+06
-6.771686034761632556e+00 1.056289967178325240e+00 6.914222064584017724e-02 2.457108554254999850e+06
-6.771530230962363284e+00 1.043226912546303620e+00 9.877246644942329346e-02 2.455282804827000014e+06
-6.771310429376262263e+00 1.099050717874639815e+00 6.975313686981673977e-02 2.456743554781000130e+06
-6.766784707175955482e+00 1.000566141391063146e+00 5.703212270430556979e-02 2.458529555350999814e+06
-6.765721612185454426e+00 9.492942239247210701e-01 4.736453548464370639e-02 2.455971053803999908e+06
-6.765645734174108306e+00 9.661879361535148369e-01 6.078877004572263987e-02 2.458571555395999923e+06
-6.765400740922850709e+00 9.440881254223851826e-01 4.704568898336668886e-02 2.455970553656999953e+06
-6.765400364517656584e+00 1.057902851415444490e+00 8.055791597316511177e-02 2.454187804992000107e+06
-6.765066678841574088e+00 1.060426778876368825e+00 8.107372760536098177e-02 2.454188304905000143e+06
-6.764738067133532873e+00 9.986950975756725413e-01 5.484977876339643815e-02 2.450535304636000190e+06
-6.764738052879670782e+00 9.997242357801766621e-01 5.490375310026891081e-02 2.450534804636000190e+06
-6.764736850299753357e+00 9.971200677432363602e-01 5.476199132169350808e-02 2.450535054659999907e+06
-6.764736843481028217e+00 9.909726297467046363e-01 5.442495210201492989e-02 2.450534554624999873e+06
-6.764194825755740936e+00 9.672131614057231097e-01 6.121625416600300074e-02 2.458937054769999813e+06
-6.761845549713537906e+00 1.027319152156006332e+00 5.347596108035773677e-02 2.451590050656000152e+06
-6.761845529681378864e+00 1.022104444831061443e+00 5.318236522365947516e-02 2.451589551227000076e+06
-6.761844797143756303e+00 1.014361026415219191e+00 5.281458846110875099e-02 2.451590304907000158e+06
-6.761304908948283732e+00 9.810468485800266647e-01 5.640302131816843367e-02 2.458894555389000103e+06
-6.761248677832057297e+00 1.021541843186494880e+00 5.354773462203170353e-02 2.455648054380000103e+06
-6.760753539759868147e+00 9.593166815341876985e-01 1.116732896229633426e-01 2.453778554762999993e+06
-6.760752729599379229e+00 9.464196349673508202e-01 1.111534375543097308e-01 2.453779304758999962e+06
-6.760752721846343682e+00 9.490584549247836899e-01 1.111349038796449334e-01 2.453779054775999859e+06
-6.760576691743110267e+00 1.093015114202300353e+00 6.647722424538791974e-02 2.451631563198000193e+06
-6.760576263562465549e+00 1.088205761623413981e+00 6.627613270338014728e-02 2.451631804765999783e+06
-6.760575826977957448e+00 1.078976945780507846e+00 6.580845319830015694e-02 2.451632054734999780e+06
-6.760515126605546321e+00 1.100877464332922662e+00 1.142214520153359003e-01 2.453415054155000020e+06
-6.760515111325730686e+00 1.105988541784365342e+00 1.150792302726494493e-01 2.453415304113999940e+06
-6.760514714299470818e+00 1.094657565446925718e+00 1.129296849035624911e-01 2.453414554039999843e+06
-6.760514301903616463e+00 1.098046994441386204e+00 1.136031139204291551e-01 2.453414804064999800e+06
-6.760319726692642028e+00 1.049129600871637980e+00 9.983134488575214072e-02 2.455283303677999880e+06
-6.759772991912070594e+00 9.398894382080998922e-01 5.548420661042299112e-02 2.459260054184999783e+06
-6.759504676924449562e+00 9.681916588768272325e-01 4.994917537501745303e-02 2.456702054959000088e+06
-6.759209611074527224e+00 1.019819535522185738e+00 6.538884406592308796e-02 2.459624553966000210e+06
-6.758115473251541161e+00 9.765301685342454574e-01 6.344906320359827712e-02 2.459303054376000073e+06
-6.758029414517812583e+00 9.612281345751999551e-01 1.383280172094743798e-01 2.452363055209999904e+06
-6.758029398873672378e+00 9.614269263390524678e-01 1.379977356821647239e-01 2.452362805209000129e+06
-6.758028968795938063e+00 9.607595718346317870e-01 1.375437335361723024e-01 2.452362555209000129e+06
-6.758028530586503102e+00 9.492224366749072439e-01 1.369553783729275109e-01 2.452363305279000197e+06
-6.757917728640584265e+00 1.083820815311353103e+00 7.126554814789168302e-02 2.455239552620000206e+06
-6.757719780127794174e+00 1.083437446494599943e+00 1.027985047133185004e-01 2.453049305126999971e+06
-6.757719772611641140e+00 1.087418118219119156e+00 1.028519232782438703e-01 2.453049055102000013e+06
-6.757719379937896065e+00 1.076386225018344911e+00 1.011713721172289027e-01 2.453048555124000181e+06
-6.757718957994198306e+00 1.079998151926409244e+00 1.018299573383573409e-01 2.453048805093999952e+06
-6.757582105280200757e+00 1.105711421970501984e+00 7.284182840313446761e-02 2.455240051826000214e+06
-6.757582097560137946e+00 1.111078448138388186e+00 7.325796886678645481e-02 2.455240305157999974e+06
-6.755221176000723915e+00 1.016144982790513795e+00 5.617331264804633489e-02 2.458164054626000114e+06
-6.754958185602917276e+00 1.014386949871207921e+00 6.941100016766831027e-02 2.452683805203999858e+06
-6.754957754293005934e+00 9.970294433985619209e-01 6.839376698728065473e-02 2.452684305166000035e+06
-6.754957746857207290e+00 1.033774999165430142e+00 7.065194602603133700e-02 2.452683555174000096e+06
-6.754957380707064196e+00 9.983179032672442332e-01 6.840238163765434420e-02 2.452684073456000071e+06
-6.754882925186567633e+00 8.810377706954628518e-01 6.821463034042940521e-02 2.451953805178000126e+06
-6.754882918784085533e+00 8.803212317825876987e-01 6.821558350030436368e-02 2.451954055114999879e+06
-6.754882549245610157e+00 8.883620716470669310e-01 6.872438599183883223e-02 2.451953555279000197e+06
-6.754882173097814579e+00 8.779499772024839110e-01 6.808825977681534636e-02 2.451954305133999791e+06
-6.754706990322642213e+00 9.973723587542050462e-01 6.855638948321934878e-02 2.457474555393000133e+06
-6.753973919899924461e+00 9.964236628741407475e-01 8.855049970797500281e-02 2.452320054845000152e+06
-6.753973905939264277e+00 9.923406371987485430e-01 8.771240363496561609e-02 2.452319554816999938e+06
-6.753973537864300880e+00 9.976796702056847099e-01 8.890267582698493931e-02 2.452320304479999933e+06
-6.753973127247235198e+00 1.000599675508722974e+00 8.868119882132421972e-02 2.452319804839000106e+06
-6.753905949565669253e+00 9.706806025451081288e-01 5.171141581575471047e-02 2.457068053462999873e+06
-6.753662379527523463e+00 1.056789753363934992e+00 8.031554789380684900e-02 2.454187555021000095e+06
-6.751676073951808021e+00 1.094327746050691941e+00 8.461233094224472617e-02 2.454553053232000209e+06
-6.750620862578572634e+00 1.044208584277393159e+00 5.775553511305857313e-02 2.457433053433000110e+06
-6.750292735997871496e+00 1.009688390015930581e+00 1.450358415439988724e-01 2.450900090663999785e+06
-6.750292384238669285e+00 9.929787782812896646e-01 1.436078661351420094e-01 2.450900304936000146e+06
-6.750291967103167146e+00 1.013111647959643591e+00 1.437966782394515253e-01 2.450899685339999851e+06
-6.750291958925785707e+00 1.004332762092840836e+00 1.431927911275839294e-01 2.450899842271999922e+06
-6.750007885353895176e+00 1.053800800951461447e+00 5.814299460361204569e-02 2.457432554252999835e+06
-6.749710430455055921e+00 1.017240311060974234e+00 5.587426666796872082e-02 2.457798555346000008e+06
-6.749549199518694920e+00 1.076329990686093474e+00 6.849747083407468906e-02 2.456744054659000132e+06
-6.749248436905146420e+00 9.878258000051687304e-01 8.358478423821730230e-02 2.450858305590999778e+06
-6.749248062052656039e+00 9.861204483540325638e-01 8.328414830542196778e-02 2.450858055697000120e+06
-6.749247290550076883e+00 9.835196996848466489e-01 8.275303576603515454e-02 2.450857555664000101e+06
-6.748017474096485557e+00 1.041223097378962459e+00 9.833508207930900802e-02 2.455282555199999828e+06
-6.747125928131591621e+00 1.058297632843642200e+00 7.440356700561287506e-02 2.459668054938999936e+06
-6.747125919920996751e+00 1.145806612944982872e+00 8.044724309840912968e-02 2.459667555068999995e+06
-6.746416345930401626e+00 1.051007033268884561e+00 6.935700908780872975e-02 2.457110087879000232e+06
-6.743775641173062496e+00 9.656723676091636399e-01 6.960057754782141004e-02 2.453822554589000065e+06
-6.743775198723022335e+00 9.665759632098398502e-01 6.984555773075984408e-02 2.453823054591000080e+06
-6.743774756213355204e+00 9.627487769215427038e-01 6.966284075873119264e-02 2.453823304597000126e+06
-6.743774329216435603e+00 9.623486849811550004e-01 6.944986352537192709e-02 2.453822804583999794e+06
-6.743457891156981354e+00 9.668222486790051251e-01 6.089743703747015069e-02 2.458572054647000041e+06
-6.743351152449878150e+00 9.776736533086901604e-01 5.709622114021329492e-02 2.456013555236999877e+06
-6.741586878859119558e+00 9.726271808995889945e-01 5.934471615778059983e-02 2.458206553979999851e+06
-6.741055034365466270e+00 9.816763405029169665e-01 4.835591309936705662e-02 2.456336055176000111e+06
-6.741014143162541217e+00 9.744794442248058131e-01 1.104409483019493932e-01 2.454508513394000009e+06
-6.740889456607037644e+00 9.752396729059192859e-01 6.185319110629194234e-02 2.458938054490000010e+06
-6.739001225400112816e+00 1.300428125145347336e+00 1.056968241713885648e-01 2.451997304630000144e+06
-6.739001201595240964e+00 1.331771867230619799e+00 1.079998305868789393e-01 2.451997054636999965e+06
-6.739000776198388998e+00 1.263905511098431855e+00 1.022676927356230420e-01 2.451996804628000129e+06
-6.738999884290456599e+00 1.265772300477489676e+00 1.021890001429888173e-01 2.451996554665000178e+06
-6.738310061094143322e+00 1.024128133007505159e+00 5.387865223541617871e-02 2.455649054558999836e+06
-6.738055390660310451e+00 1.039726400919680493e+00 6.325348769441091479e-02 2.457840554572999943e+06
-6.737434914169456945e+00 1.022325816481553629e+00 6.228153638049668123e-02 2.457841054781999905e+06
-6.736903226100714015e+00 9.979247376524473800e-01 5.137474988877350351e-02 2.456701555073999800e+06
-6.733947983023409023e+00 9.878731514157477189e-01 6.410829637395572267e-02 2.459302554411999881e+06
-6.733905588825845889e+00 9.009251889213290010e-01 7.000792626130930563e-02 2.451266811166000087e+06
-6.733905566095607753e+00 8.973185285100691022e-01 7.000252726851584339e-02 2.451267304380000103e+06
-6.733904712103724322e+00 8.943883079008346781e-01 6.963523711558562701e-02 2.451267054409999866e+06
-6.733904290436321105e+00 9.036217884213978424e-01 7.007397192697409349e-02 2.451266554500000086e+06
-6.733887838749780919e+00 9.971208822544561645e-01 5.465008295900370544e-02 2.457797553239000030e+06
-6.732509276371421159e+00 1.006427397125730483e+00 6.954736977581399415e-02 2.457475555120000150e+06
-6.732429071557045397e+00 8.708818470557943003e-01 4.793199889316072243e-02 2.456378554274000227e+06
-6.732132670239126426e+00 1.006907270805563082e+00 5.327347640730546730e-02 2.457066554831000045e+06
-6.732118271052396352e+00 8.747144525750460975e-01 4.820524533271354495e-02 2.456379054241000209e+06
-6.731998955739611823e+00 1.015080498601977244e+00 5.605115698349663611e-02 2.458163554717000108e+06
-6.730723889828586159e+00 9.914487029470677726e-01 1.565378479913073217e-01 2.450492816134000197e+06
-6.730723882810554670e+00 9.914708286378250968e-01 1.581962105242134264e-01 2.450493345674000215e+06
-6.729350151739825314e+00 1.130996256686476631e+00 6.809711712683085005e-02 2.451223305559999775e+06
-6.729350145143054185e+00 1.049998328642757439e+00 6.314153280074309704e-02 2.451222555395000149e+06
-6.729349367693437500e+00 1.085644649019680497e+00 6.530983611982416059e-02 2.451222805534999818e+06
-6.729348992368624494e+00 1.077330965000829144e+00 6.484131401637770187e-02 2.451223055377000012e+06
-6.728797056197635129e+00 1.047887588290652872e+00 8.078564440999404239e-02 2.454189304556999821e+06
-6.727606339853442030e+00 1.075062555608791159e+00 6.878961226139332363e-02 2.456745054316000082e+06
-6.726983962752121293e+00 1.050444463199821987e+00 5.762122529119517028e-02 2.457798198113000020e+06
-6.726638010456515993e+00 1.047775894573075517e+00 6.898234699587989238e-02 2.457109645938999951e+06
-6.725286755173224940e+00 1.009152071975754295e+00 9.192073539839124008e-02 2.454919304428000003e+06
-6.725265611280251576e+00 1.078258426152148397e+00 1.150965003661961750e-01 2.452727804818000179e+06
-6.725265166368978420e+00 1.098913948093529713e+00 1.176361504020282389e-01 2.452728054878999945e+06
-6.724949166295122183e+00 1.016907213928625930e+00 9.237105353649523176e-02 2.454919054816000164e+06
-6.722400972421148424e+00 1.069929031877736358e+00 7.544345201891142216e-02 2.459668554620999843e+06
-6.721378482205166094e+00 1.001800980549301556e+00 5.502535319288992532e-02 2.450535804626999889e+06
-6.721377902515738079e+00 1.003207459642420307e+00 5.509910817434870295e-02 2.450535554678999819e+06
-6.721377491569088036e+00 9.880579619994549478e-01 5.428377009235492434e-02 2.450536386243999936e+06
-6.721065251108931271e+00 1.087377218411552882e+00 7.137649305052060078e-02 2.455239053700999822e+06
-6.720846904724416149e+00 9.981263955387820186e-01 5.842119838232109202e-02 2.456014054609999992e+06
-6.720711536461896785e+00 1.001750230036374756e+00 5.703127450957190536e-02 2.458529054595999885e+06
-6.720711529058407407e+00 9.992320098244473758e-01 5.682300857207417399e-02 2.458528554518000223e+06
-6.718995020911679106e+00 9.791894718561570121e-01 5.980276156819930994e-02 2.458207053735000081e+06
-6.718781107475749970e+00 9.406605439451214412e-01 4.675955732577267293e-02 2.455969554481999949e+06
-6.717587070628081136e+00 1.001361748410918739e+00 4.926011814297567154e-02 2.456335555436000228e+06
-6.717072994838353850e+00 9.785305147868923470e-01 6.199047572460269356e-02 2.458937554719999898e+06
-6.716344638081993779e+00 1.063420473808693645e+00 8.146831039286696330e-02 2.454188554909999948e+06
-6.716154384208551598e+00 1.038993839732838875e+00 5.402146290112909421e-02 2.451588553065999877e+06
-6.716154004782723064e+00 1.036650864909230085e+00 5.390856972108618722e-02 2.451588803113000002e+06
-6.716153997597993808e+00 1.028690226530148299e+00 5.351423500251886733e-02 2.451589301473999862e+06
-6.716153990400226981e+00 1.024885945654114172e+00 5.330678789693451408e-02 2.451589052360000089e+06
-6.715476327303423254e+00 1.047473286099663614e+00 6.386874722933444382e-02 2.457841554810000118e+06
-6.714984449571089975e+00 1.101654255842508201e+00 8.601481184916381917e-02 2.454554053156000096e+06
-6.714716218987086371e+00 1.104164587342849169e+00 6.782888456841831837e-02 2.451633303811000194e+06
-6.714716202733972850e+00 1.094921966115533607e+00 6.697532775076381339e-02 2.451632563719999976e+06
-6.714714905684352253e+00 1.096612884068891347e+00 6.726832652791323031e-02 2.451633054177999962e+06
-6.714714881927190682e+00 1.098737586965465418e+00 6.730178384570811856e-02 2.451632804806999862e+06
-6.714639538307025646e+00 1.103280477575688145e+00 8.592990903428576743e-02 2.454553803133999929e+06
-6.714095497417401859e+00 9.979232313763235496e-01 5.116233942460501199e-02 2.456700555497999769e+06
-6.713988152772877527e+00 9.728706654972461010e-01 5.587357637905192298e-02 2.458894052687999792e+06
-6.713652409716959646e+00 9.852137946178441963e-01 5.650594617963781291e-02 2.458893553878000006e+06
-6.713445462635706740e+00 9.935341048550870857e-01 5.104256970627251561e-02 2.456701055056000128e+06
-6.712731271304969383e+00 1.009589590689074834e+00 9.145419621172234947e-02 2.454918804651000071e+06
-6.712312412114407323e+00 1.040900356928838866e+00 9.929831789173512724e-02 2.455283553342000116e+06
-6.711444345366650133e+00 9.472485897708730063e-01 5.578548327143006968e-02 2.459259054651999846e+06
-6.711101523461341145e+00 9.689479026870266853e-01 5.698140528827454199e-02 2.459258555403000209e+06
-6.710436592552369461e+00 1.014488157690613512e+00 7.029064055014071222e-02 2.457476054719999898e+06
-6.710384458163369814e+00 1.039618308921646861e+00 6.650456220935480056e-02 2.459623554789999966e+06
-6.710298410823242854e+00 1.102577715627063526e+00 1.134219300270766090e-01 2.453414304111999925e+06
-6.710297994686007073e+00 1.091032891417319961e+00 1.115952472295975717e-01 2.453413804119999986e+06
-6.710297579480439367e+00 1.098287760217958375e+00 1.126584379412770426e-01 2.453414054095000029e+06
-6.710297564483551191e+00 1.082770387129413647e+00 1.104343153434624164e-01 2.453413554074000102e+06
-6.710158119345428496e+00 9.615888120148902152e-01 1.106174640971666068e-01 2.453777554771000054e+06
-6.710157280463198148e+00 9.524582097721665530e-01 1.098939962967317718e-01 2.453777804775000084e+06
-6.710156852968840013e+00 9.569813464137467696e-01 1.107436040929427046e-01 2.453778054765999783e+06
-6.710156844860742709e+00 9.634000089623574459e-01 1.118167831273504248e-01 2.453778304800999817e+06
-6.710035799824209946e+00 1.023595662920084859e+00 6.555707016237846685e-02 2.459624054612000007e+06
-6.709937538414822988e+00 9.771669940641389829e-01 6.355960504594640459e-02 2.459303555333000142e+06
-6.709818742462754670e+00 8.780524363877740823e-01 4.845194999025501797e-02 2.456379554281000048e+06
-6.709595793088046989e+00 9.654007825210989546e-01 6.287103747330816117e-02 2.459304054762000218e+06
-6.709542404411400263e+00 1.033666456491604713e+00 5.693037151621004044e-02 2.458162555000000168e+06
-6.708899636599221949e+00 9.896942550194669508e-01 5.248263975030952044e-02 2.457067054647999816e+06
-6.708805183116576032e+00 9.351751465335823577e-01 1.207340031396591101e-01 2.454144054117000196e+06
-6.708805159715268474e+00 9.395166448379269619e-01 1.209564374337070564e-01 2.454143804415999912e+06
-6.708804752006608751e+00 9.466367257813130820e-01 1.215320972823418361e-01 2.454143554444000125e+06
-6.708804313123847507e+00 9.312440542736426519e-01 1.205619368223152105e-01 2.454144303944999818e+06
-6.708156101125787529e+00 1.082284545398443987e+00 7.111022829450604210e-02 2.455239302608000115e+06
-6.707874549787248952e+00 1.070370775365593774e+00 9.966422337878640125e-02 2.453047805128000211e+06
-6.707873727981941592e+00 1.076659572672922671e+00 1.008798966871150699e-01 2.453048305114000104e+06
-6.707873309272904372e+00 1.068934973039657343e+00 9.984294464762366594e-02 2.453048055093000177e+06
-6.707873301407920152e+00 1.082550116663362205e+00 1.004828902110466576e-01 2.453047555474999826e+06
-6.707787541889915772e+00 1.026761708744135193e+00 7.916025703219391196e-02 2.451952555143999867e+06
-6.707787147680092765e+00 9.618377132353356229e-01 7.434253744685156984e-02 2.451953305157999974e+06
-6.707787140124220393e+00 9.657802064824729804e-01 7.458526324306762045e-02 2.451953055250000209e+06
-6.707787132616422454e+00 9.707413915447360431e-01 7.490601372210138609e-02 2.451952805149999913e+06
-6.705845447069933130e+00 1.014552457971776844e+00 6.917962020125820177e-02 2.452683055192000233e+06
-6.705845026616350957e+00 1.020188618096996791e+00 6.941475005077775429e-02 2.452682555184000172e+06
-6.705844627836881067e+00 1.014329353718884441e+00 6.924314758455496488e-02 2.452683305190999992e+06
-6.705844206550235498e+00 1.018827360559573680e+00 6.939396102250888765e-02 2.452682805184999947e+06
-6.705751893141008502e+00 9.795918808940046185e-01 1.467760993267621106e-01 2.450901304355000146e+06
-6.705751449054491609e+00 1.000029076820602825e+00 1.484719390772222813e-01 2.450901060562999919e+06
-6.705751012153849722e+00 1.008067476632459547e+00 1.482974699377144212e-01 2.450900807031000033e+06
-6.705751003501508656e+00 1.016975128871149492e+00 1.483372874838822797e-01 2.450900561772000045e+06
-6.705725472333781134e+00 9.735248625691346192e-01 8.513347553940005252e-02 2.452318555300000124e+06
-6.705725456947549290e+00 9.757037609006288248e-01 8.578027417550350420e-02 2.452319054868999869e+06
-6.705724249592815767e+00 9.826643150900394863e-01 8.662410450737174916e-02 2.452319304924000055e+06
-6.705724241897811133e+00 1.016584204424254123e+00 8.913461570709918513e-02 2.452318804794999771e+06
-6.704874238666121755e+00 1.067387940104431499e+00 6.811329996610247794e-02 2.456744554159000050e+06
-6.704348329262505679e+00 9.993948183753743608e-01 8.361381727466640768e-02 2.450856805556999985e+06
-6.704348321518846632e+00 9.901096158379755208e-01 8.299400336116317944e-02 2.450857055528999772e+06
-6.704347908248637466e+00 9.910317547854042841e-01 8.275877231064925066e-02 2.450856555550000165e+06
-6.704118185702268029e+00 1.044515378181511522e+00 8.035617833035316182e-02 2.454189054932999890e+06
-6.703767135077340455e+00 1.054036927359680353e+00 8.091783269414168367e-02 2.454188804901000112e+06
-6.702763374790605688e+00 9.641525034848165143e-01 1.100152515752166743e-01 2.454509263137000147e+06
-6.702505885585961387e+00 1.099320512015057982e+00 8.604671736366134582e-02 2.454554305009999778e+06
-6.701808932770281224e+00 1.100207588713616680e+00 8.548137565667397741e-02 2.454553553187000100e+06
-6.700846237342615197e+00 1.036468216077403692e+00 9.912493446772036032e-02 2.455283803330999799e+06
-6.700735343070257422e+00 1.017867488157405909e+00 9.194928203584756821e-02 2.454918555050000083e+06
-6.700507343589668707e+00 1.026969314620638452e+00 9.846453185174823541e-02 2.455284053263000213e+06
-6.700507335393231401e+00 1.019742775683776248e+00 9.801826183083703348e-02 2.455284303234999999e+06
-6.697849189597304687e+00 1.079292086777844384e+00 7.603161392398698204e-02 2.459669054702000227e+06
-6.697555898321095214e+00 9.939979941124783558e-01 5.844394098038937363e-02 2.456015053844999988e+06
-6.696915801401073232e+00 1.001336885600904836e+00 5.680796361652010185e-02 2.458527554870000109e+06
-6.696581799850389594e+00 9.909550137729415953e-01 5.629332784817921848e-02 2.458528055002000183e+06
-6.696306166561041273e+00 9.739772888516559091e-01 6.141158135979636612e-02 2.458572553975999821e+06
-6.695971651342886410e+00 9.700884858278570055e-01 6.123997015467440297e-02 2.458573054227000102e+06
-6.693994034649675129e+00 9.411886777099410795e-01 4.684314060110503913e-02 2.455970054045999888e+06
-6.693542747732675657e+00 9.767795422784488757e-01 7.107927508084846413e-02 2.453824304576000199e+06
-6.693542440806250049e+00 9.703067380116461305e-01 7.040408237287736071e-02 2.453823804593000095e+06
-6.693542424751403708e+00 9.696089153935739668e-01 7.038281500665820312e-02 2.453823877472000197e+06
-6.693541819453764141e+00 9.747843499068882256e-01 7.086460936229586893e-02 2.453824137901000213e+06
-6.693541810952003068e+00 9.703580923247512313e-01 7.030889588704553050e-02 2.453823554616000038e+06
-6.692747696319842454e+00 9.780339474034358549e-01 6.216473636343688297e-02 2.458939053859999869e+06
-6.692077691175930987e+00 1.014384220064908915e+00 6.194948181292223022e-02 2.457842054843999911e+06
-6.691419406024720296e+00 1.048933594104508149e+00 8.103947299104469204e-02 2.454189554663000163e+06
-6.691128458214432584e+00 1.285607059662150942e+00 1.052040782047622969e-01 2.451998054607000202e+06
-6.691128015625115388e+00 1.318146723877851256e+00 1.073787009057588920e-01 2.451997554630999919e+06
-6.691127547335435466e+00 1.270357267004261326e+00 1.037213219246403278e-01 2.451997804620999843e+06
-6.690658445297666290e+00 1.046391897362467516e+00 5.515049933571924967e-02 2.455649555240000132e+06
-6.689200044212928908e+00 1.109138876398007234e+00 8.746359680630055866e-02 2.454555054341999814e+06
-6.688624042306260620e+00 1.007029105829720717e+00 9.249097683709082973e-02 2.454920054010000080e+06
-6.688276285989518399e+00 1.005564016340232403e+00 9.184777844147608283e-02 2.454919554407999851e+06
-6.688246032889959558e+00 1.000288516123941651e+00 9.711958064004397317e-02 2.455285303216000088e+06
-6.687752834603373664e+00 9.072225971452428928e-01 7.134232158672401680e-02 2.451268304907000158e+06
