# t_obs[JD] solar_distance[m] wavelength[angstrom] unnorm_flux[DN/s] unnorm_flux_unc[DN/s]
2458205.041473 147870587030.000000 171.000000 68744319.545745 97430.194879
2458205.045581 147870825891.000000 284.000000 1431318.516183 97178.278458
2458205.050898 147870825891.000000 195.000000 29267677.445626 97895.014172
2458205.054961 147871066772.000000 304.000000 11049990.881335 98041.710136
2458205.541356 147887820925.000000 171.000000 68368757.896021 97385.536401
2458205.545457 147888052317.000000 284.000000 1479076.661619 97289.145739
2458205.550762 147888052317.000000 195.000000 29724979.478997 97907.860001
2458205.554814 147888301725.000000 304.000000 10908486.777347 97927.303183
2458206.041096 147905038083.000000 171.000000 68587641.859936 97436.320404
2458206.045211 147905277639.000000 284.000000 1522520.829617 97148.500236
2458206.050508 147905277639.000000 195.000000 30064321.002099 98011.893099
2458206.540540 147922258044.000000 171.000000 69694524.737378 97370.201479
2458206.544629 147922505732.000000 284.000000 1588546.738393 97434.158300
2458206.549929 147922505732.000000 195.000000 30909237.649413 97995.585006
2458206.553980 147922739696.000000 304.000000 10959637.902730 98555.989723
2458207.044203 147939707696.000000 284.000000 1575187.822766 97396.920286
2458207.049682 147939707696.000000 195.000000 31016476.496972 97880.153706
2458207.053735 147939949514.000000 304.000000 11031468.096397 98317.409701
2458207.544553 147956901030.000000 284.000000 1603691.491433 97282.957084
2458207.549879 147956901030.000000 195.000000 31646783.411708 97896.529746
2458207.553930 147957150682.000000 304.000000 10942241.561156 98268.432954
2458208.039475 147973864246.000000 171.000000 68011406.025565 97240.474794
2458208.043564 147974103490.000000 284.000000 1603348.522732 97140.421918
2458208.048862 147974103490.000000 195.000000 30725562.386185 97989.920625
2458208.052916 147974344861.000000 304.000000 11011787.913901 98134.972005
2458208.540171 147991052394.000000 171.000000 67038787.372409 97207.281190
2458208.544253 147991283050.000000 284.000000 1588334.204030 97027.503773
2458208.549553 147991283050.000000 195.000000 30940777.374821 97888.560801
2458208.553604 147991531601.000000 304.000000 10964032.821844 97973.848216
2458209.040124 148008233769.000000 171.000000 66814587.922387 97164.343557
2458209.044275 148008471247.000000 284.000000 1621277.993129 97013.136979
2458209.049356 148008471247.000000 195.000000 30904023.818693 97874.079164
2458209.053413 148008711210.000000 304.000000 11124750.101342 97755.432787
2458209.539863 148025390780.000000 171.000000 66601354.128245 97015.166507
2458209.543954 148025635419.000000 284.000000 1615103.520002 96986.644100
2458209.549244 148025635419.000000 195.000000 30932632.183964 97686.829593
2458209.553299 148025881811.000000 304.000000 11057167.023754 97719.375506
2458210.039279 148042568928.000000 171.000000 66946574.306215 96926.192974
2458210.043383 148042804271.000000 284.000000 1567694.487156 96708.263059
2458210.048682 148042804271.000000 195.000000 30966651.053735 97677.197730
2458210.052747 148043041350.000000 304.000000 11167364.020849 97692.838260
2458210.543128 148059959567.000000 284.000000 1581786.529263 96672.128560
2458210.548419 148059959567.000000 195.000000 31379073.690678 97682.132023
2458210.552474 148060203025.000000 304.000000 11015270.414121 97468.033268
2458211.039005 148076865566.000000 171.000000 67873362.692725 96724.007244
2458211.043267 148077112848.000000 284.000000 1576805.221275 96647.332354
2458211.048566 148077112848.000000 195.000000 31033797.862500 97475.671735
2458211.052640 148077346618.000000 304.000000 11159989.441430 97382.114882
2458211.541740 148094022759.000000 171.000000 66206963.070476 96665.987802
2458211.545834 148094259924.000000 284.000000 1554362.503494 96577.096023
2458211.551128 148094259924.000000 195.000000 31489423.707773 97349.106580
2458211.555180 148094499655.000000 304.000000 11064483.770314 97363.149038
2458212.041894 148111152739.000000 171.000000 65716310.794231 96570.044758
2458212.045991 148111395394.000000 284.000000 1554234.730858 96543.041825
2458212.051334 148111395394.000000 195.000000 31156653.384139 97153.744107
2458212.055398 148111640173.000000 304.000000 11088914.000364 97131.936157
2458212.541625 148128296932.000000 171.000000 65588160.437453 96528.886810
2458212.545720 148128528577.000000 284.000000 1558782.040734 96464.753860
2458212.551022 148128528577.000000 195.000000 31625856.326755 97067.663683
2458212.555075 148128762346.000000 304.000000 11120917.737547 97119.646971
2458213.041090 148145415685.000000 171.000000 65384608.424156 96522.722794
2458213.045185 148145652825.000000 284.000000 1539264.646559 96393.504941
2458213.050404 148145652825.000000 195.000000 31466165.502762 96963.230736
2458213.054460 148145891107.000000 304.000000 11095331.881181 97113.776805
2458213.545460 148162789660.000000 284.000000 1522371.533732 96339.059449
2458213.550379 148162789660.000000 195.000000 31176248.527566 96931.774870
2458213.554431 148163032422.000000 304.000000 10984670.074727 96973.731456
2458214.040410 148179671012.000000 171.000000 65736532.502261 96397.818747
2458214.044505 148179900683.000000 284.000000 1529865.122747 96201.670985
2458214.049807 148179900683.000000 195.000000 31629105.758895 96908.825454
2458214.053859 148180147918.000000 304.000000 11082162.280133 96975.638921
2458214.541881 148196775682.000000 171.000000 66049929.095934 96367.174416
2458214.545975 148197024195.000000 284.000000 1543833.614260 96169.720492
2458214.551303 148197024195.000000 195.000000 32733567.251710 96880.630247
2458214.555354 148197259428.000000 304.000000 11128176.368973 96967.236578
2458215.041756 148213897222.000000 171.000000 66363417.121645 96358.187791
2458215.045851 148214133740.000000 284.000000 1572834.404764 96151.189920
2458215.051143 148214133740.000000 195.000000 32191377.714458 96778.344758
2458215.055200 148214372380.000000 304.000000 11201662.726404 96912.353472
2458215.541704 148230994022.000000 171.000000 64470819.611785 96292.467769
2458215.545806 148231232789.000000 284.000000 1530088.165661 96050.343423
2458215.551105 148231232789.000000 195.000000 31690377.741993 96762.961752
2458216.041779 148248100472.000000 171.000000 65716191.789391 96310.730078
2458216.045873 148248342617.000000 284.000000 1526759.811932 96006.897779
2458216.051175 148248342617.000000 195.000000 31584504.678219 96737.271278
2458216.055227 148248570417.000000 304.000000 11135935.903773 96782.128284
2458216.541614 148265188761.000000 171.000000 66547161.936982 96309.482516
2458216.545714 148265433103.000000 284.000000 1543718.350732 95973.876074
2458216.551018 148265433103.000000 195.000000 31956668.334734 96713.667247
2458216.555070 148265663108.000000 304.000000 11160999.623505 96581.809904
2458217.041217 148282292561.000000 171.000000 66467369.726517 96258.653755
2458217.045490 148282522641.000000 284.000000 1541213.922607 96035.897420
2458217.050782 148282522641.000000 195.000000 32630754.186506 96628.752316
2458217.054840 148282770045.000000 304.000000 11235533.173842 96567.016586
2458217.540968 148299381236.000000 171.000000 67253659.491523 96238.910610
2458217.545066 148299613527.000000 284.000000 1547522.916912 96071.475925
2458217.550350 148299613527.000000 195.000000 31728198.722573 96603.841968
2458217.554404 148299861817.000000 304.000000 11238844.110605 96571.124589
2458218.040836 148316471426.000000 171.000000 68186839.835224 96336.512291
2458218.050244 148316704651.000000 195.000000 31821601.477448 96599.483609
2458218.054298 148316938683.000000 304.000000 11347638.773525 96557.517672
2458218.540805 148333537644.000000 171.000000 68151552.122964 96258.454723
2458218.544901 148333786866.000000 284.000000 1551768.588574 96091.302025
2458218.550200 148333786866.000000 195.000000 32081092.814523 96540.314559
2458218.554252 148334021795.000000 304.000000 11343780.197958 96559.505447
2458219.040467 148350630753.000000 171.000000 67844705.811540 96327.086263
2458219.044738 148350864471.000000 284.000000 1550975.514647 96138.217483
2458219.050038 148350864471.000000 195.000000 31859896.096799 96552.977744
2458219.054112 148351098931.000000 304.000000 11295404.426689 96560.320606
2458219.541717 148367707036.000000 171.000000 66088461.406039 96490.629553
2458219.545817 148367940290.000000 284.000000 1546699.828517 96138.924145
2458219.551101 148367940290.000000 195.000000 31964569.580436 96544.720499
2458219.555181 148368174255.000000 304.000000 11309568.407336 96585.400765
2458220.041868 148384781088.000000 171.000000 66791103.711438 96500.304345
2458220.045973 148385012433.000000 284.000000 1537582.408229 96170.508089
2458220.051274 148385012433.000000 195.000000 31747579.723543 96561.089732
2458220.055328 148385260821.000000 304.000000 11286370.817784 96580.003441
2458220.541623 148401862240.000000 171.000000 67052200.105599 96576.244220
2458220.545718 148402093103.000000 284.000000 1810428.195299 96304.958651
2458220.550999 148402093103.000000 195.000000 31721173.609291 96566.590243
2458220.555052 148402324611.000000 304.000000 11185779.367522 96644.223756
2458221.041465 148418933451.000000 171.000000 67618206.787991 96580.113852
2458221.045562 148419162366.000000 284.000000 1561369.621264 96252.426926
2458221.050861 148419162366.000000 195.000000 32185858.741308 96627.338651
2458221.054915 148419406717.000000 304.000000 11320052.818504 96676.289183
2458221.541343 148436003701.000000 171.000000 68484729.590752 96651.505445
2458221.545656 148436245439.000000 284.000000 1588870.351525 96305.073123
2458221.550953 148436245439.000000 195.000000 32179286.539417 96640.270485
2458221.555006 148436472987.000000 304.000000 11179818.506342 96673.781457
2458222.041577 148453070846.000000 171.000000 69083224.118248 96727.657131
2458222.045677 148453309036.000000 284.000000 1551965.041172 96389.729485
2458222.050974 148453309036.000000 195.000000 31574623.506269 96690.658153
2458222.541577 148470140474.000000 171.000000 69915256.642834 96765.879678
2458222.550980 148470389758.000000 195.000000 31720632.609923 96746.653212
2458222.555033 148470626496.000000 304.000000 11264090.633329 96770.313783
2458223.041495 148487221820.000000 171.000000 69629454.779683 96861.014633
2458223.045593 148487452877.000000 284.000000 1553592.284180 96583.478824
2458223.050891 148487452877.000000 195.000000 31329535.717986 96817.147106
2458223.541349 148504294137.000000 171.000000 69414428.365527 96864.906717
2458223.550727 148504519995.000000 195.000000 31490164.575547 96988.890834
2458223.554794 148504764182.000000 304.000000 11299456.396387 96773.153630
2458224.041332 148521361854.000000 171.000000 70514956.725305 96976.422718
2458224.045397 148521598686.000000 284.000000 1586728.480169 96712.726923
2458224.050691 148521598686.000000 195.000000 32262452.244616 97091.437444
2458224.054974 148521837634.000000 304.000000 11462930.387662 96868.830844
2458224.541267 148538431718.000000 171.000000 71987801.170902 97163.789074
2458224.545367 148538670539.000000 284.000000 1605749.343302 96838.326786
2458224.550670 148538670539.000000 195.000000 32064270.757034 97241.948990
2458224.554741 148538911474.000000 304.000000 11308739.850151 96885.380821
2458225.040274 148555509595.000000 171.000000 71395321.670132 97167.925058
2458225.044353 148555743190.000000 284.000000 1580654.861805 96968.670647
2458225.053746 148555984329.000000 304.000000 11288886.532885 96914.968999
2458225.540231 148572586143.000000 171.000000 71024172.588214 97158.535220
2458225.544346 148572819939.000000 284.000000 1591254.176384 97115.252292
2458225.549633 148572819939.000000 195.000000 31769980.992120 97368.068994
2458225.553687 148573063004.000000 304.000000 11263513.739031 97002.022854
2458226.040465 148589663810.000000 171.000000 70887803.257177 97277.000304
2458226.044561 148589895944.000000 284.000000 1604170.427451 97135.540417
2458226.049868 148589895944.000000 195.000000 31583579.604049 97395.918544
2458226.053919 148590140953.000000 304.000000 11113631.093175 97156.005345
2458226.541913 148606744025.000000 171.000000 72261016.695051 97346.614427
2458226.546010 148606978113.000000 284.000000 1665775.052839 97299.469897
2458226.551038 148606978113.000000 195.000000 32038698.144423 97591.821142
2458226.555089 148607214314.000000 304.000000 11191496.487087 97363.070630
2458227.041836 148623827655.000000 171.000000 73232005.168262 97378.019759
2458227.051249 148624060000.000000 195.000000 32396265.533598 97598.799151
2458227.055301 148624301520.000000 304.000000 11177458.947064 97357.977741
2458227.541716 148640906915.000000 171.000000 73489734.863185 97443.240322
2458227.545814 148641148329.000000 284.000000 1810573.007463 97545.629784
2458227.551114 148641148329.000000 195.000000 33095189.901813 97577.137538
2458227.555173 148641381007.000000 304.000000 11251895.762151 97781.827596
2458228.041473 148657991913.000000 171.000000 72330441.200194 97485.122364
2458228.045574 148658231561.000000 284.000000 1777946.711548 97762.874431
2458228.050872 148658231561.000000 195.000000 32986718.340512 97660.193786
2458228.054937 148658469441.000000 304.000000 11099242.477000 97804.447951
2458228.541587 148675087606.000000 171.000000 73312441.643709 97427.781096
2458228.545684 148675321554.000000 284.000000 1820868.210824 97773.555899
2458228.550983 148675321554.000000 195.000000 33293797.599291 97682.901769
2458228.555037 148675561554.000000 304.000000 11164955.250081 97959.499220
2458229.041508 148692181000.000000 171.000000 73984010.289696 97667.172169
2458229.045605 148692416090.000000 284.000000 1805207.401803 97816.588324
2458229.050915 148692416090.000000 195.000000 33417288.480362 97655.541309
2458229.545984 148709504421.000000 284.000000 1909963.053063 97817.545281
2458229.550722 148709504421.000000 195.000000 34399693.450197 97642.480570
2458229.554801 148709743849.000000 304.000000 11283171.392917 97965.024269
2458230.041519 148726372225.000000 171.000000 77301918.106946 97655.794569
2458230.045638 148726606471.000000 284.000000 1898568.510288 97977.974625
2458230.050936 148726606471.000000 195.000000 34461821.460800 97579.865528
2458230.541456 148743467523.000000 171.000000 75312736.147634 97693.654127
2458230.545555 148743700017.000000 284.000000 1871439.252510 97961.703399
2458230.550866 148743700017.000000 195.000000 33952143.416198 97584.314870
2458231.041503 148760565550.000000 171.000000 76383374.786406 97646.988497
2458231.045602 148760798965.000000 284.000000 1859750.580376 97990.810549
2458231.050907 148760798965.000000 195.000000 34605516.305572 97634.071071
2458231.540596 148777669810.000000 171.000000 75944391.030672 97613.056523
2458231.544683 148777908393.000000 284.000000 1825477.911718 97964.441659
2458231.550005 148777908393.000000 195.000000 34379385.496471 97594.097770
2458231.554060 148778144793.000000 304.000000 11279734.322684 98131.993855
2458232.040322 148794769447.000000 171.000000 76935894.184356 97552.443204
2458232.044426 148795011302.000000 284.000000 1814538.693999 97829.030135
2458232.049740 148795011302.000000 195.000000 33690524.979198 97612.634614
2458232.053768 148795248551.000000 304.000000 10327947.406418 98263.782566
2458232.541923 148811879671.000000 171.000000 75053396.806939 97505.534777
2458232.546021 148812115659.000000 284.000000 1774430.710165 97833.409327
2458232.551338 148812115659.000000 195.000000 33614519.201522 97685.528611
2458232.555393 148812353756.000000 304.000000 11170784.602666 98281.368919
2458233.041953 148828985721.000000 171.000000 74707457.627568 97451.579595
2458233.046052 148829224752.000000 284.000000 1766470.598315 97700.933764
2458233.051356 148829224752.000000 195.000000 33126529.946914 97614.703963
2458233.055409 148829459250.000000 304.000000 11249864.785489 98174.522347
2458233.541820 148846096546.000000 171.000000 73069960.790091 97499.365329
2458233.545922 148846331869.000000 284.000000 1693363.806730 97661.566636
2458233.551221 148846331869.000000 195.000000 32366688.056204 97665.724776
2458233.555273 148846573817.000000 304.000000 11017116.226506 98158.073612
2458234.046050 148863447211.000000 284.000000 1717092.710600 97614.454510
2458234.051353 148863447211.000000 195.000000 32326002.421007 97673.931412
2458234.055425 148863685457.000000 304.000000 11012824.649404 98180.564737
2458234.541290 148880323498.000000 171.000000 71568983.431068 97374.995555
2458234.545372 148880555909.000000 284.000000 1676620.853992 97606.815506
2458234.550686 148880555909.000000 195.000000 32718408.434814 97615.368911
2458234.554738 148880796947.000000 304.000000 10939441.912557 98303.662405
2458235.041464 148897433235.000000 171.000000 70512183.254421 97451.441206
2458235.045562 148897668393.000000 284.000000 1671812.552133 97454.717246
2458235.050876 148897668393.000000 195.000000 32123032.194161 97661.678594
2458235.541419 148914552594.000000 171.000000 68445668.343710 97645.967618
2458235.545515 148914790438.000000 284.000000 1717346.353343 97376.879023
2458235.550825 148914790438.000000 195.000000 31675376.309057 97536.323649
2458235.554879 148915030386.000000 304.000000 10877508.125916 98150.570976
2458236.050968 148931906515.000000 195.000000 32021152.732218 97580.357171
2458236.055021 148932142707.000000 304.000000 10970381.833288 98153.172626
2458236.541865 148948785770.000000 171.000000 69298017.966564 97623.918533
2458236.545957 148949022523.000000 284.000000 1739669.465207 97307.910339
2458236.551253 148949022523.000000 195.000000 32111869.466618 97613.025220
2458236.555612 148949256525.000000 304.000000 10980562.813750 98196.255237
2458237.042585 148965902640.000000 171.000000 69134713.963806 97618.396846
2458237.046680 148966143471.000000 284.000000 1812010.109025 97299.546322
2458237.056030 148966380086.000000 304.000000 11048787.055463 98197.125755
2458237.542679 148983017496.000000 171.000000 69431235.167592 97600.915495
2458237.546774 148983260923.000000 284.000000 1783987.968962 97235.199589
2458237.552076 148983495213.000000 195.000000 32942086.382922 97598.855975
2458237.556149 148983495213.000000 304.000000 11173630.432493 98196.457977
2458238.042505 149000138515.000000 171.000000 69060129.787960 97597.419431
2458238.046602 149000379566.000000 284.000000 1793255.853145 97223.320120
2458238.055960 149000616486.000000 304.000000 11123630.755063 98077.706308
2458238.542768 149017261929.000000 171.000000 68875063.219155 97575.527708
2458238.546859 149017494376.000000 284.000000 1762153.818942 97079.819192
2458238.552157 149017735113.000000 195.000000 32668321.245918 97639.584916
2458238.556215 149017735113.000000 304.000000 10969491.618321 98019.495961
2458239.043199 149034378119.000000 171.000000 69314943.389090 97439.917578
2458239.047300 149034614323.000000 284.000000 1770420.918744 97072.485673
2458239.052602 149034852627.000000 195.000000 32329789.367563 97636.130867
2458239.056658 149034852627.000000 304.000000 11023790.173010 97845.436296
2458239.541700 149051492978.000000 171.000000 69143452.904058 97427.646550
2458239.545828 149051732857.000000 284.000000 1754372.796241 97027.672857
2458239.551130 149051732857.000000 195.000000 32563084.953335 97623.148083
2458240.041182 149068607312.000000 171.000000 68675142.276434 97443.459755
2458240.045280 149068844745.000000 284.000000 1712713.208206 97018.679257
2458240.054651 149069085109.000000 304.000000 10804017.810649 97798.049486
2458240.540351 149085724438.000000 171.000000 68462568.053981 97210.888559
2458240.544446 149085960212.000000 284.000000 1697447.160903 96834.505405
2458240.549745 149085960212.000000 195.000000 32489801.482440 97495.019450
2458240.553822 149086198084.000000 304.000000 10699825.808223 97608.329510
2458241.039338 149102832015.000000 171.000000 68639296.456556 97049.752370
2458241.043442 149103071336.000000 284.000000 1650685.728881 96793.904836
2458241.048741 149103071336.000000 195.000000 32161284.096370 97419.475782
2458241.539117 149119937898.000000 171.000000 67887031.830962 97010.229528
2458241.543217 149120175390.000000 284.000000 1603383.423726 96687.735685
2458241.548526 149120175390.000000 195.000000 31775998.659121 97468.475265
2458241.552579 149120414978.000000 304.000000 10833822.663002 97553.323783
2458242.038956 149137044462.000000 171.000000 67233140.021084 96962.112825
2458242.043081 149137280046.000000 284.000000 1513339.985955 96679.134820
2458242.048376 149137280046.000000 195.000000 31328440.909859 97407.935451
2458242.052430 149137517282.000000 304.000000 10717989.320807 97563.585518
2458255.041794 149577344347.000000 171.000000 71941578.358811 95352.246749
2458255.045900 149577577778.000000 284.000000 1872332.444415 94519.901433
2458255.051569 149577577778.000000 195.000000 34792725.610482 95359.959733
2458255.055658 149577813287.000000 304.000000 12028005.476253 94965.364314
2458255.541055 149593976369.000000 171.000000 72313953.773545 95350.709849
2458255.545163 149594208563.000000 284.000000 1833702.590760 94540.446531
2458255.550472 149594208563.000000 195.000000 34773494.591701 95356.591867
2458256.041095 149610571651.000000 171.000000 72997728.406284 95364.697147
2458256.050495 149610798034.000000 195.000000 34334176.529150 95352.348455
2458256.054548 149611026494.000000 304.000000 11786082.024590 95009.457368
2458256.545229 149627351305.000000 284.000000 1833223.390511 94548.352206
2458256.550547 149627351305.000000 195.000000 34106328.145817 95345.428637
2458256.554601 149627585015.000000 304.000000 11932481.835577 95016.365365
2458257.040065 149643635587.000000 171.000000 72062006.888963 95419.718696
2458257.044164 149643865705.000000 284.000000 1764161.631535 94553.419175
2458257.049465 149643865705.000000 195.000000 33916153.823322 95385.186090
2458257.053527 149644093585.000000 304.000000 11819123.839541 95008.339951
2458257.541854 149660109621.000000 171.000000 71185130.899889 95543.428451
2458257.545953 149660338144.000000 284.000000 1723919.419022 94598.161138
2458257.550714 149660338144.000000 195.000000 32992156.182286 95404.709495
2458257.554768 149660564484.000000 304.000000 11738564.257638 95032.308651
2458258.041426 149676544229.000000 171.000000 70960897.148994 95542.373521
2458258.045530 149676771097.000000 284.000000 1747309.198393 94552.890500
2458258.050831 149676771097.000000 195.000000 33037522.997207 95405.276741
2458258.054890 149677000038.000000 304.000000 11709002.273425 95030.500802
2458258.541512 149692929828.000000 171.000000 71825484.074790 95572.428198
2458258.545627 149693155003.000000 284.000000 1755681.266135 94580.104941
2458258.550926 149693155003.000000 195.000000 32683255.492299 95531.680683
2458258.554984 149693382251.000000 304.000000 11811886.646399 95111.280897
2458259.045603 149709499969.000000 284.000000 1766981.544013 94679.434074
2458259.050906 149709499969.000000 195.000000 32703465.227511 95524.599314
2458259.054968 149709725509.000000 304.000000 11705679.830232 95112.410241
2458259.541547 149725562110.000000 171.000000 69453040.668916 95636.731974
2458259.545647 149725787901.000000 284.000000 1742750.355027 94680.455583
2458259.550951 149725787901.000000 195.000000 32759731.527450 95535.324494
2458259.555005 149726015763.000000 304.000000 11620020.976634 95116.289199
2458260.041428 149741803337.000000 171.000000 71315861.442758 95708.960146
2458260.045532 149742031362.000000 284.000000 1746556.355385 94679.892655
2458260.050833 149742031362.000000 195.000000 33167989.989508 95533.122498
2458260.054892 149742250542.000000 304.000000 11569938.361006 95113.859640
2458260.541550 149757990157.000000 171.000000 71122948.552665 95726.058435
2458260.545667 149758220346.000000 284.000000 1757138.435631 94676.574584
2458260.550968 149758220346.000000 195.000000 33024345.733207 95530.720954
2458260.555024 149758441717.000000 304.000000 11534483.152464 95125.424984
2458261.041048 149774126665.000000 171.000000 72040279.936466 95751.029835
2458261.045160 149774351957.000000 284.000000 1864514.579814 94676.776224
2458261.050462 149774351957.000000 195.000000 33539922.794523 95537.914105
2458261.054534 149774575470.000000 304.000000 11962647.400629 95128.501414
2458261.541462 149790212234.000000 171.000000 72309807.936189 94947.925842
2458261.545580 149790432538.000000 284.000000 1941195.169002 94345.303259
2458261.550881 149790432538.000000 195.000000 33997346.423921 94986.748337
2458261.554937 149790658167.000000 304.000000 11674826.188350 95259.821470
2458262.045234 149806453711.000000 284.000000 2024067.866903 94344.832943
2458262.050543 149806453711.000000 195.000000 34182276.068349 94985.036428
2458262.054598 149806678101.000000 304.000000 11752366.984027 95251.119048
2458262.540673 149822192691.000000 171.000000 72498050.354660 95045.077599
2458262.544778 149822420719.000000 284.000000 2029230.861746 94344.133301
2458262.550080 149822420719.000000 195.000000 34523061.908224 94983.937238
2458262.554136 149822640034.000000 304.000000 11750044.554908 95145.247480
2458263.044909 149838319661.000000 284.000000 2133300.083467 94361.105898
2458263.050018 149838319661.000000 195.000000 34917876.234428 94978.949939
2458263.054084 149838533877.000000 304.000000 11803029.141946 95124.706065
2458263.540808 149853934404.000000 171.000000 72874516.184813 95084.897492
2458263.544910 149854153945.000000 284.000000 2125359.337087 94298.602095
2458263.550213 149854153945.000000 195.000000 34831237.120900 94981.979802
2458263.554276 149854375550.000000 304.000000 11819835.288279 95045.583304
2458264.039812 149869708293.000000 171.000000 71992145.034018 95091.014095
2458264.044133 149869918977.000000 284.000000 2216006.817406 94303.022480
2458264.049439 149869918977.000000 195.000000 35006766.422621 94958.631154
2458264.053499 149870146124.000000 304.000000 11781599.938231 95023.793458
2458264.541798 149885414776.000000 171.000000 73919543.106223 95106.355988
2458264.545897 149885629209.000000 284.000000 2278870.362832 94325.859070
2458264.551202 149885629209.000000 195.000000 36375639.858604 94969.682547
2458265.041471 149901040443.000000 171.000000 73962705.902927 95097.749532
2458265.045574 149901262048.000000 284.000000 2265540.946489 94323.274796
2458265.050875 149901262048.000000 195.000000 36389774.995282 94970.852390
2458265.054933 149901485716.000000 304.000000 11769376.498514 94928.575730
2458265.541465 149916616433.000000 171.000000 73063252.176857 95089.181976
2458265.545568 149916830598.000000 284.000000 2237303.427814 94318.183221
2458265.550875 149916830598.000000 195.000000 36537516.478530 94964.570285
2458265.554930 149917046824.000000 304.000000 11824668.990149 94937.967839
2458266.041101 149932103737.000000 171.000000 73712373.153233 95090.693774
2458266.045209 149932310326.000000 284.000000 2223225.734220 94315.722166
2458266.050520 149932310326.000000 195.000000 36648577.244566 94963.202399
2458266.054578 149932531982.000000 304.000000 11762867.480270 94932.675582
2458266.540707 149947515674.000000 171.000000 75220582.793579 95100.896052
2458266.544809 149947729258.000000 284.000000 2243358.033708 94311.554165
2458266.550116 149947729258.000000 195.000000 37090756.239617 94971.111915
2458267.040738 149962855138.000000 171.000000 74924325.547466 95094.808854
2458267.044850 149963061000.000000 284.000000 2210866.734206 94305.667059
2458267.050164 149963061000.000000 195.000000 36605179.401891 94958.700822
2458267.054237 149963268921.000000 304.000000 11806928.616197 94925.892423
2458267.540692 149978103161.000000 171.000000 75968806.122883 95194.996471
2458267.544791 149978317548.000000 284.000000 2260112.911778 94239.864639
2458267.554154 149978533994.000000 304.000000 11835520.464872 94920.644610
2458268.040545 149993275760.000000 171.000000 75178316.509902 95182.649108
2458268.044685 149993483831.000000 284.000000 2162621.644373 99103.391342
2458268.049958 149993483831.000000 195.000000 36811280.621674 94953.057885
2458268.054013 149993693960.000000 304.000000 11665738.083517 94915.221679
2458268.541818 150008371840.000000 171.000000 74323768.324429 95175.804936
2458268.545919 150008574976.000000 284.000000 2033656.794162 94232.798393
2458268.551220 150008574976.000000 195.000000 36392139.716126 94940.919843
2458268.555275 150008793590.000000 304.000000 11578230.300024 94911.579380
2458269.041506 150023373088.000000 171.000000 74492716.711196 95222.304609
2458269.045606 150023584665.000000 284.000000 2021205.182159 94222.130550
2458269.054994 150023783361.000000 304.000000 11867161.788831 94911.920272
2458269.541048 150038290245.000000 171.000000 76087532.173752 95158.093100
2458269.545149 150038498140.000000 284.000000 2109690.040878 94229.850805
2458269.550456 150038498140.000000 195.000000 36561018.897765 94960.312103
2458269.554510 150038691702.000000 304.000000 11777936.064991 94815.077095
2458270.044505 150053308903.000000 284.000000 2107895.423920 94228.292249
2458270.049834 150053308903.000000 195.000000 36301661.893577 94953.480341
2458270.053892 150053512281.000000 304.000000 11649246.153829 94812.378130
2458270.541797 150067831523.000000 171.000000 76347937.118350 95156.032193
2458270.545901 150068044036.000000 284.000000 2112369.222636 94225.253181
2458270.551223 150068044036.000000 195.000000 37045409.830661 94955.766093
2458270.555277 150068243526.000000 304.000000 11837471.987778 94810.476738
2458271.041456 150082458345.000000 171.000000 76048071.726042 95176.398527
2458271.045575 150082666913.000000 284.000000 2233481.344356 94248.893428
2458271.050876 150082666913.000000 195.000000 37372358.783169 94959.917553
2458271.541211 150096998502.000000 171.000000 75602171.663020 95172.828188
2458271.550621 150097203044.000000 195.000000 37413669.845600 94957.939075
2458271.554678 150097394473.000000 304.000000 11817865.147724 94813.670630
2458272.040613 150111428745.000000 171.000000 74090553.251452 95153.323386
2458272.044717 150111629202.000000 284.000000 2283386.723221 94252.315811
2458272.050035 150111629202.000000 195.000000 37825145.037309 94964.020349
2458272.539648 150125755437.000000 171.000000 76015791.398033 95169.729151
2458272.543750 150125954196.000000 284.000000 2208295.183672 94250.923653
2458272.549066 150125954196.000000 195.000000 38402644.489737 94964.590627
2458272.553123 150126153794.000000 304.000000 11820493.029589 94815.864935
2458273.043766 150140183667.000000 284.000000 2279803.157303 94250.867721
2458273.049074 150140183667.000000 195.000000 38778062.527316 94966.770969
2458273.538937 150154100533.000000 171.000000 74626919.779807 95156.193073
2458273.543037 150154293191.000000 284.000000 2201981.379853 94251.913587
2458273.548340 150154293191.000000 195.000000 38109460.614298 94959.577967
2458273.552396 150154486751.000000 304.000000 11934132.193290 94817.341685
2458274.038537 150168097419.000000 171.000000 74977752.079841 95161.571018
2458274.042658 150168288077.000000 284.000000 2211872.465675 94249.940676
2458274.047965 150168288077.000000 195.000000 37929320.456889 94959.140095
2458274.052023 150168480783.000000 304.000000 11772498.160302 94813.121450
2458274.541926 150181985453.000000 171.000000 76156010.739264 95167.778629
2458274.546031 150182189434.000000 284.000000 2166966.828852 94249.323040
2458274.551348 150182189434.000000 195.000000 38342597.039804 94960.606952
2458274.555409 150182380059.000000 304.000000 11872325.881467 94815.372183
2458275.041926 150195768445.000000 171.000000 75377569.141641 95165.060467
2458275.046047 150195954885.000000 284.000000 2143556.973659 94248.964070
2458275.051359 150195954885.000000 195.000000 38155907.502211 94959.565365
2458275.541706 150209417543.000000 171.000000 74060027.454925 95205.637752
2458275.545817 150209618300.000000 284.000000 2101852.037234 94256.540727
