# t_obs[JD] solar_distance[m] wavelength[angstrom] unnorm_flux[DN/s] unnorm_flux_unc[DN/s]
2459302.545051 147719843149.000000 284.000000 2064356.203826 98550.587987
2459302.554412 147720108396.000000 304.000000 10412418.729938 99581.498629
2459303.040890 147738457369.000000 171.000000 77324185.612261 100775.636504
2459303.045001 147738714409.000000 284.000000 2006605.454172 98523.071240
2459303.050311 147738714409.000000 195.000000 37955731.179532 101071.115500
2459303.054376 147738989420.000000 304.000000 10290538.525033 99539.090176
2459303.541872 147757425674.000000 171.000000 75911419.618177 100717.648715
2459303.545975 147757692161.000000 284.000000 1960673.379413 98444.318140
2459303.551275 147757692161.000000 195.000000 37003323.218675 101013.694073
2459303.555333 147757944687.000000 304.000000 10294918.828619 99509.351056
2459304.041294 147776482619.000000 171.000000 77148269.400948 100709.399764
2459304.045397 147776742074.000000 284.000000 1926928.937037 98357.343190
2459304.054762 147777003683.000000 304.000000 10168650.354904 99505.696463
2459304.541152 147795608788.000000 171.000000 76572050.994015 100582.346131
2459304.545256 147795876929.000000 284.000000 1949856.415559 98187.680431
2459304.550558 147795876929.000000 195.000000 36685199.210595 100794.940279
2459304.554614 147796147222.000000 304.000000 10207307.163642 99301.490521
2459305.041050 147814848215.000000 171.000000 75754252.025854 100513.862308
2459305.045176 147815108888.000000 284.000000 1892347.542716 98073.328810
2459305.050477 147815108888.000000 195.000000 36130039.575213 100757.279779
2459305.054535 147815372084.000000 304.000000 9981035.745801 99216.539893
2459305.540517 147834163836.000000 171.000000 77083516.558996 100507.515429
2459305.544773 147834433107.000000 284.000000 1902333.040705 98050.862403
2459305.550079 147834433107.000000 195.000000 36313029.657139 100687.894648
2459305.554135 147834688445.000000 304.000000 10125902.218790 99149.443963
2459306.040443 147853550721.000000 171.000000 76083205.792565 100443.922029
2459306.044568 147853827767.000000 284.000000 1866673.585656 97980.915729
2459306.053932 147854106560.000000 304.000000 10059801.318545 99099.364821
2459306.540078 147873049277.000000 171.000000 75423938.145776 100182.470293
2459306.544189 147873317973.000000 284.000000 1857493.937551 97895.024852
2459306.549492 147873317973.000000 195.000000 35880257.177489 100441.054327
2459306.553566 147873588398.000000 304.000000 10133913.689918 98889.165541
2459307.040033 147892620609.000000 171.000000 75048032.275360 100093.013372
2459307.044135 147892896113.000000 284.000000 1828384.273889 97832.343814
2459307.049438 147892896113.000000 195.000000 35462260.406546 100321.601626
2459307.053493 147893158593.000000 304.000000 9909997.443070 98876.120992
2459307.541877 147912271908.000000 171.000000 76299330.201967 100039.071175
2459307.546356 147912538554.000000 284.000000 1827274.332934 97761.051428
2459307.551672 147912538554.000000 195.000000 35389305.494057 100214.990539
2459307.555727 147912822929.000000 304.000000 10225889.006068 98783.016085
2459308.041358 147932009831.000000 171.000000 74819482.520970 99974.715135
2459308.050779 147932283638.000000 195.000000 35269844.820596 100186.617757
2459308.054842 147932558649.000000 304.000000 9860666.778494 98768.540591
2459308.541504 147951825051.000000 171.000000 74246482.873238 99840.693481
2459308.550893 147952104056.000000 195.000000 35265185.524991 99737.290388
2459308.554958 147952386185.000000 304.000000 9989917.133367 98641.956385
2459309.041198 147971736433.000000 171.000000 75170842.067433 99795.097946
2459309.045311 147972006044.000000 284.000000 1771345.739709 97595.764322
2459309.050612 147972006044.000000 195.000000 35777830.675051 99715.128402
2459309.054670 147972293282.000000 304.000000 9990549.516350 98594.808696
2459309.540500 147991719377.000000 171.000000 74492465.217394 99761.719378
2459309.544750 147991994034.000000 284.000000 1741102.772537 97375.103014
2459309.550067 147991994034.000000 195.000000 35151203.804197 99665.966866
2459309.554142 147992270837.000000 304.000000 9940015.298963 98592.502222
2459310.040842 148011774379.000000 171.000000 75735756.910216 99741.571014
2459310.044950 148012054005.000000 284.000000 1719595.851918 97356.184484
2459310.050267 148012054005.000000 195.000000 34992696.032876 99641.136952
2459310.054322 148012335774.000000 304.000000 9911452.704011 98679.173864
2459322.041305 148513944345.000000 171.000000 76207717.239527 97421.996251
2459322.045394 148514241349.000000 284.000000 2267696.438764 98111.334787
2459322.054787 148514540477.000000 304.000000 11019759.343220 98823.394683
2459322.541092 148535563616.000000 171.000000 75458135.646595 97563.125100
2459322.545195 148535866623.000000 284.000000 2304700.485892 98217.888700
2459322.550516 148535866623.000000 195.000000 40054639.725322 97572.951413
2459322.554584 148536164687.000000 304.000000 11298367.843149 98889.139987
2459323.040823 148557227415.000000 171.000000 75548879.596894 97551.747929
2459323.044929 148557529262.000000 284.000000 2350865.094151 98234.504112
2459323.050239 148557529262.000000 195.000000 39907546.074188 97645.219794
2459323.054303 148557826200.000000 304.000000 11124089.301731 98852.635252
2459323.540648 148578920092.000000 171.000000 75646434.955185 97552.860291
2459323.544752 148579227736.000000 284.000000 2363277.251744 98303.992880
2459323.550074 148579227736.000000 195.000000 40006393.069952 97646.793581
2459323.554138 148579530501.000000 304.000000 11134818.869441 98960.556382
2459324.040393 148600654542.000000 171.000000 76425159.510016 97629.471724
2459324.044496 148600960931.000000 284.000000 2466693.206417 98372.913190
2459324.053867 148601258538.000000 304.000000 11259988.001441 98973.145222
2459324.541656 148622420311.000000 171.000000 77191347.582842 97662.033900
2459324.545761 148622732378.000000 284.000000 2572199.947593 98458.881613
2459324.551074 148622732378.000000 195.000000 41170650.185924 97757.153379
2459324.555166 148623035637.000000 304.000000 11391311.569399 99011.163869
2459325.041963 148644224746.000000 171.000000 76917889.888168 97813.555353
2459325.046066 148644524599.000000 284.000000 2573493.948843 98543.417050
2459325.051375 148644524599.000000 195.000000 40487116.372533 97757.951467
2459325.055438 148644829409.000000 304.000000 11352508.222504 98994.752213
2459325.545975 148666353914.000000 284.000000 2451804.368938 98612.111660
2459325.551283 148666353914.000000 195.000000 39787374.013479 97894.029570
2459325.555359 148666657390.000000 304.000000 11220800.033024 98931.838128
2459326.041451 148687902737.000000 171.000000 75085681.515860 97777.157972
2459326.045596 148688212310.000000 284.000000 2386569.874513 98618.249541
2459326.050909 148688212310.000000 195.000000 39579544.467170 97886.094128
2459326.054971 148688512999.000000 304.000000 10972339.422746 98983.179882
2459326.541175 148709781418.000000 171.000000 75679378.097499 97762.127187
2459326.544654 148710085457.000000 284.000000 2320405.529416 98631.888927
2459326.549948 148710085457.000000 195.000000 39189200.785391 97872.746113
2459326.554008 148710391610.000000 304.000000 11181356.445268 99094.844312
2459327.040459 148731683182.000000 171.000000 74218825.296453 97773.737924
2459327.044564 148731988438.000000 284.000000 2395013.688265 98727.217270
2459327.049874 148731988438.000000 195.000000 38739001.677274 97826.707108
2459327.053935 148732289054.000000 304.000000 10954763.814219 99120.586391
2459327.540072 148753600458.000000 171.000000 75266203.198499 97956.216397
2459327.544175 148753902531.000000 284.000000 2354144.562140 98662.399275
2459327.553546 148754206715.000000 304.000000 11050260.062284 99163.706400
2459328.039372 148775540522.000000 171.000000 76662937.965784 97958.356800
2459328.043476 148775843670.000000 284.000000 2351368.522963 98664.587983
2459328.541280 148797487080.000000 171.000000 75937174.524406 97810.955398
2459328.545383 148797797935.000000 284.000000 2363459.348494 98751.026658
2459328.550687 148797797935.000000 195.000000 38735533.561568 98177.383578
2459328.554750 148798099798.000000 304.000000 11160312.563540 99329.473845
2459329.041499 148819452052.000000 171.000000 76856228.984373 97805.933149
2459329.050925 148819759430.000000 195.000000 38876383.453635 98187.170967
2459329.054992 148820068917.000000 304.000000 11145219.411107 99305.835744
2459329.541374 148841431003.000000 171.000000 75481366.966315 97853.996440
2459329.545472 148841734827.000000 284.000000 2301950.201746 98883.507366
2459329.550772 148841734827.000000 195.000000 38186179.501690 98286.269509
2459329.554829 148842036182.000000 304.000000 11094257.032031 99328.951076
2459330.041511 148863413929.000000 171.000000 76643762.360535 97865.791965
2459330.045624 148863714142.000000 284.000000 2226906.109661 98679.657193
2459330.054987 148864022984.000000 304.000000 11119594.339133 99327.763753
2459330.540914 148885397235.000000 171.000000 76332611.919639 97818.841638
2459330.545027 148885706771.000000 284.000000 2242906.957163 98695.582205
2459330.554384 148886011930.000000 304.000000 11129743.300751 99426.414381
2459331.040803 148907391581.000000 171.000000 78765022.721559 97757.323896
2459331.044911 148907692643.000000 284.000000 2234220.475991 98508.419286
2459331.054283 148908006994.000000 304.000000 10941243.890499 99418.903550
2459331.541827 148929384186.000000 171.000000 78064347.450739 97741.470607
2459331.545932 148929687874.000000 284.000000 2243354.739372 98523.296236
2459331.551237 148929687874.000000 195.000000 37753206.249442 98506.107483
2459331.555305 148929993666.000000 304.000000 11041256.036199 99425.980078
2459332.041874 148951370808.000000 171.000000 79639914.298055 97750.986341
2459332.045980 148951677076.000000 284.000000 2231106.128433 98335.254361
2459332.051289 148951677076.000000 195.000000 37843367.699192 98516.103639
2459332.055347 148951980593.000000 304.000000 10975410.734332 99419.440847
2459332.541653 148973351391.000000 171.000000 79761715.746131 97710.689098
2459332.545763 148973655307.000000 284.000000 2239481.321487 98118.690086
2459332.551060 148973655307.000000 195.000000 37660323.483526 98677.770261
2459332.555138 148973961324.000000 304.000000 11051816.674163 99519.204634
2459333.041467 148995328009.000000 171.000000 79014303.949965 97688.222049
2459333.045573 148995629461.000000 284.000000 2209920.219961 98102.810418
2459333.054939 148995933013.000000 304.000000 10798019.958090 99510.850175
2459335.041842 149083086476.000000 171.000000 78095868.841501 97668.483005
2459335.045948 149083389613.000000 284.000000 2140298.671967 102689.126980
2459335.051264 149083389613.000000 195.000000 37200038.842158 98686.088332
2459335.055326 149083694844.000000 304.000000 10725584.601763 99393.421543
2459335.541739 149104976386.000000 171.000000 78891812.118593 97685.263888
2459335.545854 149105282808.000000 284.000000 2084153.458443 97716.542037
2459335.551151 149105282808.000000 195.000000 37528585.324525 98740.831651
2459335.555208 149105580040.000000 304.000000 10673040.706501 99220.637037
2459336.041789 149126840355.000000 171.000000 77732230.863722 97701.152514
2459336.045899 149127149995.000000 284.000000 2040998.323256 97723.710132
2459336.051234 149127149995.000000 195.000000 36823900.807159 98736.914041
2459336.055297 149127450438.000000 304.000000 10582854.098969 99046.504115
2459336.541673 149148684279.000000 171.000000 77299774.081453 97665.032186
2459336.545784 149148985794.000000 284.000000 2042031.659780 97742.642334
2459336.551080 149148985794.000000 195.000000 36769194.538502 98722.643499
2459336.555138 149149290045.000000 304.000000 10533730.818979 99044.670933
2459337.041944 149170490570.000000 171.000000 76923062.922122 97591.614757
2459337.046065 149170789851.000000 284.000000 2032935.642595 97724.540557
2459337.051374 149170789851.000000 195.000000 36673760.940180 98722.159088
2459337.055431 149171097145.000000 304.000000 10462880.115917 99041.057019
2459337.541370 149192262878.000000 171.000000 77537330.976647 97592.436493
2459337.545474 149192571125.000000 284.000000 2048519.159703 97689.967444
2459337.550785 149192571125.000000 195.000000 36669391.156329 98755.592358
2459337.554843 149192870158.000000 304.000000 10554124.991924 98671.056870
2459338.041472 149213999232.000000 171.000000 76153726.261326 97586.183958
2459338.045576 149214299586.000000 284.000000 1984635.393651 97680.799991
2459338.050893 149214299586.000000 195.000000 36420616.873604 98755.842987
2459338.540852 149235702096.000000 171.000000 76089707.557740 97595.154392
2459338.544957 149235999924.000000 284.000000 1977984.837294 97692.301079
2459338.550280 149235999924.000000 195.000000 36513718.464562 98642.624029
2459338.554342 149236305624.000000 304.000000 10661750.491080 98502.803409
2459339.040105 149257355992.000000 171.000000 74636510.487906 97580.504194
2459339.044237 149257656995.000000 284.000000 1937132.269062 97676.149717
2459339.053594 149257960083.000000 304.000000 10330862.667112 98474.887137
2459339.541011 149278973045.000000 171.000000 74231178.265309 97613.771310
2459339.550406 149279265798.000000 195.000000 35086239.153084 98671.068704
2459339.554463 149279566260.000000 304.000000 10339747.954257 98472.714484
2459340.040972 149300536217.000000 171.000000 74777897.232397 97528.435465
2459340.045061 149300831945.000000 284.000000 1830800.587430 97683.631339
2459340.050550 149300831945.000000 195.000000 34714699.207696 98632.842048
2459340.054608 149301129756.000000 304.000000 10279231.485421 98470.297781
2459340.540906 149322044667.000000 171.000000 73177571.630357 97452.933247
2459340.544997 149322343302.000000 284.000000 1900350.667109 97669.825904
2459340.550311 149322343302.000000 195.000000 34188653.207847 98573.226567
2459340.554369 149322638299.000000 304.000000 10284630.429608 98343.905360
2459341.040142 149343502421.000000 171.000000 73123610.464501 97424.005286
2459341.044224 149343798151.000000 284.000000 1905452.386073 97675.580047
2459341.049523 149343798151.000000 195.000000 34190705.529739 98541.124455
2459341.053769 149344095961.000000 304.000000 10359181.540941 98341.316934
2459341.539978 149364906977.000000 171.000000 73492458.309315 97437.243851
2459341.544084 149365199682.000000 284.000000 1972960.143564 97616.965280
2459341.549396 149365199682.000000 195.000000 34861316.972108 98542.542562
2459341.553458 149365499960.000000 304.000000 10422544.497501 98348.044654
2459342.039939 149386249066.000000 171.000000 72735118.234801 97437.288303
2459342.044056 149386544508.000000 284.000000 1935794.853261 97472.531123
2459342.049359 149386544508.000000 195.000000 34692298.009442 98502.126567
2459342.053442 149386836170.000000 304.000000 10406353.588984 98319.786721
2459342.541725 149407525249.000000 171.000000 73474580.623068 97394.553790
2459342.545832 149407822938.000000 284.000000 1959339.749543 97404.073417
2459342.551141 149407822938.000000 195.000000 34538710.462637 98495.407035
2459342.555217 149408122704.000000 304.000000 10464693.021083 98315.233379
2459343.045601 149429041214.000000 284.000000 1952548.411343 97393.417651
2459343.050910 149429041214.000000 195.000000 34767406.878944 98496.873395
2459343.054969 149429331774.000000 304.000000 10462641.749055 98300.480794
2459343.540745 149449891618.000000 171.000000 72980639.427881 97312.624164
2459343.544850 149450188064.000000 284.000000 1986961.518950 97373.522619
2459343.550154 149450188064.000000 195.000000 34826158.987183 98474.281688
2459343.554220 149450480588.000000 304.000000 10532272.517678 98196.237439
2459344.040587 149470975733.000000 171.000000 74293739.636785 97305.628650
2459344.044694 149471268037.000000 284.000000 2052978.594631 97337.836982
2459344.049992 149471268037.000000 195.000000 35370739.440722 98476.831065
2459344.054049 149471557172.000000 304.000000 10372114.113531 98203.005748
2459344.540061 149491974206.000000 171.000000 74867308.931959 97277.896685
2459344.544182 149492268276.000000 284.000000 2062748.370702 97303.386772
2459344.549491 149492268276.000000 195.000000 36147786.981593 98414.001546
2459344.553551 149492559228.000000 304.000000 10545740.917645 98199.826067
2459345.048772 149513192620.000000 195.000000 37402464.749080 98406.726009
2459345.052854 149513484330.000000 304.000000 10457864.682377 103278.888784
2459345.541840 149533750926.000000 171.000000 75995110.974524 97241.207551
2459345.545965 149534042174.000000 284.000000 2185229.207746 97282.030111
2459345.551269 149534042174.000000 195.000000 38107383.361235 98413.054843
2459345.555357 149534335492.000000 304.000000 10803488.881494 98198.634367
2459346.041837 149554521218.000000 171.000000 76374181.453891 97245.726507
2459346.045945 149554807832.000000 284.000000 2195176.854364 97252.649933
2459346.051123 149554807832.000000 195.000000 37957787.768148 98402.597387
2459346.055193 149555096515.000000 304.000000 10620702.555974 98191.071715
2459346.545678 149575484934.000000 284.000000 2152218.436320 97247.103950
2459346.550984 149575484934.000000 195.000000 37917964.396121 98389.107715
2459346.555051 149575775153.000000 304.000000 10563282.992748 98186.983137
2459347.041421 149595790981.000000 171.000000 77566146.310114 97251.112734
2459347.045524 149596079314.000000 284.000000 2140127.884103 97246.624586
2459347.050827 149596079314.000000 195.000000 38505747.569961 98394.951305
2459347.054888 149596363414.000000 304.000000 10538562.417992 98185.229394
2459347.541020 149616288630.000000 171.000000 79693516.137219 97249.044359
2459347.545114 149616576994.000000 284.000000 2158085.851059 97191.020351
2459347.550414 149616576994.000000 195.000000 38806548.346754 98144.930453
2459347.554493 149616862548.000000 304.000000 10539887.267809 98159.463914
2459348.045239 149636980156.000000 284.000000 2172187.671962 97189.000298
2459348.050542 149636980156.000000 195.000000 39155356.599061 98145.298374
2459348.054629 149637259281.000000 304.000000 10430869.410818 98156.895168
2459348.541199 149656999600.000000 171.000000 79620495.112391 97245.873346
2459348.545303 149657282889.000000 284.000000 2189787.911636 97124.010143
2459348.550608 149657282889.000000 195.000000 40060732.256278 98150.677374
2459349.041082 149677206231.000000 171.000000 79869616.958013 97252.469026
2459349.045187 149677489279.000000 284.000000 2181374.955784 97132.298139
2459349.050516 149677489279.000000 195.000000 41243108.830130 98144.581420
2459349.540741 149697313745.000000 171.000000 79346141.825932 97260.650481
2459349.550174 149697589983.000000 195.000000 41883168.271214 98367.473831
2459349.554237 149697868283.000000 304.000000 10738782.317107 103132.841208
2459350.040014 149717310217.000000 171.000000 80370989.128152 97264.724121
2459350.049431 149717579522.000000 195.000000 41286085.168331 98353.530304
2459350.053505 149717862034.000000 304.000000 10733830.554190 97995.931659
2459350.539949 149737191216.000000 171.000000 80655081.990481 97251.835068
2459350.543716 149737464618.000000 284.000000 2376287.072125 97145.677822
2459350.549019 149737464618.000000 195.000000 41843846.565947 98121.674267
2459350.553083 149737740079.000000 304.000000 10757527.388722 97879.066112
2459351.039238 149756962839.000000 171.000000 81809884.839719 97256.915268
2459351.043365 149757240227.000000 284.000000 2451776.560446 97151.310514
2459351.048701 149757240227.000000 195.000000 42281970.337964 98114.040209
2459351.052763 149757508561.000000 304.000000 10752627.803313 97866.039827
2459351.538870 149776617214.000000 171.000000 82467333.994624 97266.301015
2459351.548283 149776891839.000000 195.000000 43196652.791417 98041.553572
2459351.552349 149777164084.000000 304.000000 11339040.335326 97950.175368
2459352.038717 149796152200.000000 171.000000 81932028.010999 97219.041966
2459352.042828 149796430611.000000 284.000000 2605033.618272 97158.727700
2459352.048137 149796430611.000000 195.000000 42611225.172622 98032.853774
2459352.052195 149796700002.000000 304.000000 10872633.019567 97861.060168
2459352.541094 149815571573.000000 171.000000 81426374.232370 97220.695640
2459352.545202 149815840257.000000 284.000000 2671431.323330 97165.621506
2459352.550533 149815840257.000000 195.000000 43200713.705890 98034.876854
2459352.554607 149816113402.000000 304.000000 10874305.769209 97832.480193
2459353.040485 149834864905.000000 171.000000 81566620.815281 97240.788840
2459353.044585 149835132954.000000 284.000000 2698242.353089 97163.093890
2459353.049947 149835132954.000000 195.000000 44510205.887633 97988.996017
2459353.054010 149835396290.000000 304.000000 10880322.470293 97824.350511
2459353.544944 149854299338.000000 284.000000 2664811.971118 97172.097998
2459353.550251 149854299338.000000 195.000000 42752461.883729 97939.680619
2459353.554329 149854559516.000000 304.000000 10935538.610163 97774.962361
2459354.040588 149873066488.000000 171.000000 79500343.387972 97218.000719
2459354.049896 149873332388.000000 195.000000 42167946.292707 97861.176930
2459354.053957 149873593501.000000 304.000000 10700943.378892 97765.657048
2459354.540148 149891970427.000000 171.000000 77912421.081888 97251.858398
2459354.544256 149892230276.000000 284.000000 2515023.365469 97178.543085
2459354.549552 149892230276.000000 195.000000 41161035.802526 97682.173233
2459354.553616 149892494953.000000 304.000000 10693046.510319 97687.147646
2459355.039745 149910736528.000000 171.000000 77511396.035714 97244.035211
2459355.044004 149910999901.000000 284.000000 2481658.669355 97171.018902
2459355.049140 149910999901.000000 195.000000 40519930.528176 97670.025702
2459355.053207 149911258416.000000 304.000000 10508773.394316 97677.164689
2459355.539975 149929369723.000000 171.000000 76311444.234631 97299.184316
2459355.544081 149929626793.000000 284.000000 2457895.389431 97286.050294
2459355.549393 149929626793.000000 195.000000 39516908.744196 97818.670967
2459355.553455 149929885911.000000 304.000000 10594512.733620 97733.342017
2459356.039838 149947858863.000000 171.000000 77698422.070868 97360.861284
2459356.043954 149948116449.000000 284.000000 2416367.806760 97334.373495
2459356.049260 149948116449.000000 195.000000 39347867.083887 97803.788133
2459356.053338 149948376082.000000 304.000000 10502806.111362 97782.127564
2459356.541468 149966212630.000000 171.000000 76924784.843144 97358.594073
2459356.545589 149966463657.000000 284.000000 2318435.103663 97331.842478
2459356.554978 149966716729.000000 304.000000 10451847.341405 97778.558533
2459357.040858 149984410188.000000 171.000000 75147561.057960 97369.597434
2459357.044955 149984661584.000000 284.000000 2306243.242910 97386.143725
2459357.050259 149984661584.000000 195.000000 37965931.032656 97801.162198
2459357.054322 149984918826.000000 304.000000 10562560.940365 97784.381228
2459357.540711 150002465758.000000 171.000000 75429049.098696 97383.306637
2459357.544836 150002721241.000000 284.000000 2279701.116357 97394.460572
2459357.550142 150002721241.000000 195.000000 38017589.175216 97799.719179
2459357.554203 150002967955.000000 304.000000 10553167.097305 97782.401449
2459358.040201 150020367897.000000 171.000000 75906467.588533 97396.294410
2459358.044301 150020620242.000000 284.000000 2280225.587129 97412.573915
2459358.049607 150020620242.000000 195.000000 37799806.433707 97767.121166
2459358.053684 150020870946.000000 304.000000 10645627.546873 97793.746292
2459358.539616 150038122230.000000 171.000000 76814221.486108 97530.436878
2459358.543735 150038367649.000000 284.000000 2198432.745303 97482.326870
2459358.549039 150038367649.000000 195.000000 37151745.470364 97677.571130
2459358.553100 150038615108.000000 304.000000 10461695.932116 97678.977338
2459359.039473 150055722842.000000 171.000000 77917267.610664 97536.045931
2459359.043576 150055970256.000000 284.000000 2197920.262061 97487.535730
2459359.048883 150055970256.000000 195.000000 38037186.643576 97684.952929
2459359.052942 150056205385.000000 304.000000 10733450.906032 97680.221517
2459359.539243 150073155930.000000 171.000000 78009495.199330 97536.051062
2459359.543375 150073392705.000000 284.000000 2175975.160085 97488.298054
2459359.552754 150073645904.000000 304.000000 10621745.539337 97693.857757
2459360.041683 150090430260.000000 171.000000 79539704.720099 97552.788664
2459360.045811 150090672403.000000 284.000000 2272957.296364 97493.376351
2459360.055202 150090914862.000000 304.000000 10558667.578896 97694.479848
2459360.541097 150107548458.000000 171.000000 81058404.492455 97574.222939
2459360.545201 150107779696.000000 284.000000 2469405.842878 97562.049391
2459360.550507 150107779696.000000 195.000000 40721822.618134 97734.220130
2459360.554569 150108027472.000000 304.000000 10672708.458663 97694.671337
2459361.095422 150126374744.000000 171.000000 79484002.753164 97582.059414
2459361.099532 150126374744.000000 284.000000 2497308.529867 97565.834893
2459361.104828 150126609588.000000 195.000000 40060925.840397 97743.719420
2459361.624619 150144062250.000000 171.000000 80300880.372960 97588.558908
2459361.628736 150144295772.000000 284.000000 2506711.418261 97562.910426
2459361.634038 150144295772.000000 195.000000 40575737.301999 97745.150240
2459361.638101 150144529702.000000 304.000000 10766211.394167 97717.624370
2459362.041329 150157887522.000000 171.000000 79147380.213134 97572.330332
2459362.045423 150158119593.000000 284.000000 2442227.560228 97569.360198
2459362.050733 150158119593.000000 195.000000 39654955.511315 97735.682241
2459362.054793 150158353698.000000 304.000000 10566079.549181 97705.205936
2459362.541588 150174327917.000000 171.000000 79595215.913904 97647.957284
2459362.545325 150174551923.000000 284.000000 2583131.639103 97591.515981
2459362.550638 150174551923.000000 195.000000 40172298.166643 97741.448159
2459362.554701 150174777962.000000 304.000000 10718862.146273 97702.121390
2459363.040856 150190592298.000000 171.000000 80295382.878465 97660.467151
2459363.044955 150190822865.000000 284.000000 2339331.303289 97595.191332
2459363.050436 150190822865.000000 195.000000 39666219.547108 97729.804880
2459363.054513 150191040692.000000 304.000000 10473724.771299 97698.311449
2459363.541791 150206675476.000000 171.000000 77008333.696966 97808.007189
2459363.545900 150206897760.000000 284.000000 2528121.722870 97761.339106
2459363.551216 150206897760.000000 195.000000 38697419.797311 97790.477752
2459363.555297 150207123581.000000 304.000000 10729852.356354 97751.609533
2459364.041442 150222589491.000000 171.000000 79018017.638797 97731.813798
2459364.045547 150222804867.000000 284.000000 2360729.425190 97786.797786
2459364.050855 150222804867.000000 195.000000 38591207.840118 97789.604246
2459364.054915 150223020795.000000 304.000000 10301156.480014 97747.958631
2459364.541550 150238314455.000000 171.000000 80771053.917774 97748.102065
2459364.545658 150238521335.000000 284.000000 2379622.621699 97792.170788
2459364.550995 150238521335.000000 195.000000 40499028.961046 97802.381787
2459364.555055 150238746608.000000 304.000000 10353896.815211 97754.735095
2459365.045523 150254060654.000000 284.000000 2384368.631883 97786.665389
2459365.050838 150254060654.000000 195.000000 39607775.503471 97811.265022
2459365.054911 150254277391.000000 304.000000 10422543.949952 97766.621237
2459365.540319 150269204577.000000 171.000000 81259096.041618 97746.197944
2459365.544434 150269413481.000000 284.000000 2383350.659583 97786.254001
2459365.549742 150269413481.000000 195.000000 39859038.924975 97817.689086
2459365.553803 150269624411.000000 304.000000 10477571.840095 97756.737015
2459366.040310 150284372448.000000 171.000000 82603827.016591 97759.060683
2459366.044794 150284575407.000000 284.000000 2392991.681250 97784.793430
2459366.050131 150284575407.000000 195.000000 40091049.466782 97813.211212
2459366.054194 150284780389.000000 304.000000 10364336.242032 97758.038117
2459366.539791 150299341512.000000 171.000000 82232840.958661 97755.746412
2459366.543883 150299553514.000000 284.000000 2386060.863995 97784.454039
2459366.549182 150299553514.000000 195.000000 40021237.578105 97813.871278
2459366.553249 150299752435.000000 304.000000 10490747.470523 97759.481419
2459367.039178 150314134593.000000 171.000000 81153376.118067 97828.103248
2459367.043122 150314325334.000000 284.000000 2353795.841539 97785.065851
2459367.048584 150314325334.000000 195.000000 40436239.139473 97810.604591
2459367.052646 150314534532.000000 304.000000 10375616.425914 97759.878294
2459367.541714 150328710734.000000 171.000000 81088866.484584 97881.058728
2459367.551139 150328911692.000000 195.000000 39934749.831709 97979.962019
2459367.555210 150329115927.000000 304.000000 10393998.527531 97747.184806
2459368.040933 150343107881.000000 171.000000 80334724.321471 97880.511731
2459368.050382 150343305017.000000 195.000000 39917622.424822 97982.472516
2459368.054445 150343502949.000000 304.000000 10333406.221783 97747.052559
2459368.545197 150357507263.000000 284.000000 2327219.615249 97993.657687
2459368.554563 150357701247.000000 304.000000 10413662.712699 97744.823298
2459369.041235 150371309693.000000 171.000000 81610578.742012 97893.657481
2459369.045359 150371496414.000000 284.000000 2312895.597412 97993.355264
2459369.540329 150385105793.000000 171.000000 80987125.571382 97904.990740
2459369.544451 150385288348.000000 284.000000 2324484.984702 98016.284307
2459369.549759 150385288348.000000 195.000000 39945880.254231 97980.146580
2459369.553836 150385488271.000000 304.000000 10458153.945907 97761.694847
2459370.039958 150398694102.000000 171.000000 80800355.834975 97902.187055
2459370.044081 150398887786.000000 284.000000 2293870.519807 98013.156528
2459370.053465 150399068099.000000 304.000000 10341213.983020 97757.056378
2459370.540879 150412091674.000000 171.000000 79826994.794798 97892.110761
2459370.544979 150412282129.000000 284.000000 2282033.955574 98013.027889
2459370.550282 150412282129.000000 195.000000 39383799.641532 97974.345496
2459370.554345 150412458111.000000 304.000000 10286873.382042 97756.104094
2459371.041173 150425286280.000000 171.000000 80361013.814311 97892.468175
2459371.045278 150425456900.000000 284.000000 2271088.001997 98012.798711
2459371.050584 150425456900.000000 195.000000 39526552.502247 97972.646230
2459371.544704 150438445385.000000 284.000000 2327812.483466 98012.534423
2459371.550009 150438445385.000000 195.000000 40039121.589649 97977.257334
2459371.554083 150438614577.000000 304.000000 10327389.613547 97754.275814
2459372.044564 150451216266.000000 284.000000 2365477.200490 98012.284086
2459372.049885 150451216266.000000 195.000000 40396259.595540 97978.982740
2459372.053951 150451382912.000000 304.000000 10376831.669776 97755.068059
2459372.540136 150463607455.000000 171.000000 83010882.981263 97951.242048
2459372.544231 150463769429.000000 284.000000 2551778.874668 97985.550959
2459372.549531 150463769429.000000 195.000000 41817452.965451 97926.377852
2459372.553599 150463948036.000000 304.000000 10529591.639809 97840.318087
2459373.040299 150475961321.000000 171.000000 84606329.277801 97964.317838
2459373.044409 150476135225.000000 284.000000 2642338.313854 97985.685388
2459373.049735 150476135225.000000 195.000000 42979439.571265 97928.500531
2459373.053809 150476296454.000000 304.000000 10510733.397530 97838.976228
2459373.541912 150488094305.000000 171.000000 83289696.306249 98106.626913
2459373.546054 150488266313.000000 284.000000 2713528.868691 98225.484781
2459373.551366 150488266313.000000 195.000000 43065640.053468 98140.363077
2459373.555428 150488439896.000000 304.000000 10520441.324644 97940.750883
2459374.041681 150500035938.000000 171.000000 82823594.549904 98103.107138
