# average_observation_time[JD] flux[DN/s] flux_unc[DN/s] last_data_point_before_bakeout first_data_point_after_bakeout
2450302.216559 56610965.106590 14020372.197350 0 1
2450302.370488 55846299.738800 13903982.488915 0 0
2450303.560420 53100519.537624 16414956.131507 0 0
2450304.545785 50305858.373767 20353866.839182 0 0
2450305.094000 50523287.058411 23612616.206526 1 0
2450308.150737 50165676.186821 5898730.045118 0 1
2450309.607888 48525671.079453 5713346.273838 0 0
2450311.535359 47251723.206314 5665937.880945 0 0
2450313.603847 46405746.833131 5778676.552465 0 0
2450315.511051 46785387.151624 6109990.679559 0 0
2450316.511052 48146704.716640 6469704.502820 0 0
2450317.529992 50538551.863268 7004207.345116 0 0
2450318.344406 51515872.657324 7325642.997113 0 0
2450319.545787 55757765.091894 8244841.427420 0 0
2450320.545782 58082504.627941 8878636.509965 0 0
2450321.545784 58818354.033625 9297689.707750 0 0
2450323.259505 57716534.275386 9663896.668350 0 0
2450323.518028 58838548.278585 9937238.824402 0 0
2450325.518021 58958496.885731 10638108.210112 0 0
2450326.511069 60697613.499448 11310078.440055 0 0
2450327.488321 58268468.707109 11201174.565055 0 0
2450327.562428 59257650.162574 11418003.785652 0 0
2450329.518023 57462853.042220 11763657.976910 0 0
2450330.272944 54718452.170203 11459555.494930 0 0
2450330.293377 54501231.700277 11421041.781142 0 0
2450330.329746 54239761.861829 11378601.019816 0 0
2450330.518009 54952623.097940 11592944.260033 0 0
2450331.518000 52175877.705135 11335560.588763 0 0
2450332.526241 50187670.315430 11224169.584983 1 0
2450343.518071 51977475.694207 3144749.331632 0 1
2450344.549269 53744925.358398 3252965.547636 0 0
2450345.252658 53541451.009356 3242359.964105 0 0
2450346.545803 54892932.622938 3328672.364765 0 0
2450347.545788 55519145.288359 3371511.129809 0 0
2450349.555120 55221549.799790 3366742.662366 0 0
2450350.545798 55637734.786313 3400343.543594 0 0
2450351.545798 55992725.320291 3431541.042098 0 0
2450353.545801 53694694.985819 3312447.568940 0 0
2450354.545799 53238946.980444 3296612.334567 0 0
2450356.545844 52333587.065706 3267790.833031 0 0
2450357.545801 50709888.214666 3181171.534999 0 0
2450358.545786 49493753.489270 3120189.194272 0 0
2450359.545824 48964278.231291 3102851.430137 0 0
2450360.545793 47495722.027695 3026281.486588 0 0
2450361.545801 46462981.354176 2977404.539035 0 0
2450362.545809 46299628.625497 2984508.584045 0 0
2450363.545793 45110718.310447 2925922.795040 0 0
2450365.545831 43480331.648238 2857117.953346 0 0
2450366.544392 42521663.150460 2813251.708666 0 0
2450367.544398 42668259.336717 2842689.218561 0 0
2450370.545801 43790172.139373 2982281.080153 0 0
2450373.545786 47056151.673907 3280428.586419 0 0
2450374.545783 46224624.784586 3248826.490821 0 0
2450375.545787 48407974.432152 3430031.719811 0 0
2450376.546057 48573287.456600 3470669.342390 0 0
2450377.545785 50158926.238543 3614303.593742 0 0
2450377.795786 49914452.276897 3604414.295043 0 0
2450379.545784 49350062.146372 3618013.417820 0 0
2450380.545788 49638766.202589 3671215.760913 0 0
2450382.545740 48690692.599507 3665816.562141 0 0
2450383.619017 48816208.883295 3710931.835831 0 0
2450384.557662 47843375.499879 3668152.791252 0 0
2450385.576591 47108182.115982 3645642.050716 0 0
2450386.531902 46669111.309900 3643486.050710 0 0
2450387.531895 45827117.988617 3610986.432718 0 0
2450388.531966 44615710.913457 3548331.538941 0 0
2450389.545801 44213237.565251 3549647.147700 0 0
2450390.545784 43004108.064618 3485050.476160 0 0
2450391.545784 42250249.606497 3456210.085814 0 0
2450393.076547 41636507.778879 3455319.277290 0 0
2450393.545793 41307400.450096 3443173.606432 0 0
2450394.436297 42528555.883096 3574624.744901 0 0
2450394.545774 42393899.126378 3566970.507521 0 0
2450397.333482 43290441.432599 3739179.875382 0 0
2450397.389038 43475398.008612 3757100.507912 0 0
2450397.444596 43465828.087267 3758241.015830 0 0
2450397.476548 43582803.835006 3769479.039958 0 0
2450397.555724 44123330.044787 3818992.249969 0 0
2450397.652948 44191817.730660 3828419.805700 0 0
2450397.754325 44237035.176702 3835996.437017 0 0
2450397.861280 44548047.812664 3866828.419619 0 0
2450397.958513 44849784.026995 3896556.857100 0 0
2450398.041850 44812263.038558 3896361.009496 0 0
2450398.152927 45587673.401936 3967852.386496 0 0
2450398.208483 45456156.868714 3958491.298837 0 0
2450398.264039 45519342.995898 3966063.818411 0 0
2450398.319593 45650923.045904 3979598.177931 0 0
2450398.379328 45694904.367119 3985671.480306 0 0
2450398.430736 45576134.897696 3977251.042476 0 0
2450398.527946 45960682.476891 4014421.358899 0 0
2450398.639077 46655422.419150 4079304.270714 0 0
2450398.861283 47260512.849496 4140814.890242 0 0
2450398.958503 47575356.762877 4172191.899971 0 0
2450399.041856 47643936.556782 4181483.284980 0 0
2450399.090137 47504428.174659 4171150.002505 0 0
2450400.545994 51989717.408315 4627563.645837 0 0
2450401.545993 54111780.462819 4861800.725709 0 0
2450402.545993 55811380.484149 5061718.454895 0 0
2450404.545994 57339718.199532 5298636.606199 0 0
2450405.545992 57998566.112756 5409808.468027 0 0
2450406.224056 57711135.623804 5417192.765750 0 0
2450406.551912 57642314.629096 5427279.382126 0 0
2450407.545993 58161330.393922 5527002.375285 0 0
2450408.342937 57216495.657833 5477659.189717 0 0
2450409.071798 57100179.818027 5503558.181446 0 0
2450409.113514 56566689.098747 5454275.506543 0 0
2450411.114746 54974142.812371 5399580.589789 0 0
2450411.708492 55938081.346897 5524246.165396 0 0
2450412.125159 55823813.696721 5534084.344673 0 0
2450412.166829 55509205.959282 5505017.332912 0 0
2450412.180675 56201378.709117 5574328.092239 0 0
2450412.194572 55666385.969798 5521999.978749 0 0
2450412.208449 55914358.553387 5547289.057484 0 0
2450412.545992 57522156.200339 5724363.807536 0 0
2450413.268674 56453913.162619 5655366.420647 0 0
2450413.458451 56971179.759221 5717051.389121 0 0
2450413.546007 56017882.188725 5625922.438468 0 0
2450414.546008 55625424.948432 5637627.213098 0 0
2450415.368391 55829823.815294 5700725.428790 0 0
2450415.546010 56035775.237961 5730946.035380 0 0
2450416.375172 53505849.229559 5513530.054797 0 0
2450416.458449 53396334.956539 5506388.947366 0 0
2450416.545992 53860681.673468 5558623.522904 0 0
2450417.375183 52079377.414985 5415183.605512 0 0
2450417.458451 52063604.482848 5417598.117435 0 0
2450417.546005 51035368.490620 5314841.640195 0 0
2450418.545992 50220122.843787 5277089.831341 0 0
2450419.545998 50872614.375207 5393545.418243 0 0
2450420.546003 50148778.301794 5364327.770683 0 0
2450421.545992 47869623.913217 5166216.713405 0 0
2450422.291257 46933395.766880 5098636.553151 0 0
2450422.331810 46705532.250872 5075711.373995 0 0
2450422.408619 46350946.164997 5040613.924558 0 0
2450422.545992 45457683.375771 4949511.834745 0 0
2450424.458507 43408712.747016 4806377.883893 0 0
2450424.545791 43175540.530116 4784219.168155 0 0
2450426.545811 47388432.718048 5342549.214027 0 0
2450429.087082 54814726.386275 6315493.079624 0 0
2450429.095349 55044102.380189 6342355.499949 0 0
2450429.101502 54708636.483587 6304050.558845 0 0
2450429.109802 55414218.685455 6385768.764464 0 0
2450429.121839 55382791.159301 6382803.751873 0 0
2450429.136665 55220307.180709 6364890.237926 0 0
2450429.144922 55427572.004697 6389219.139055 0 0
2450429.160591 55373143.283963 6383800.384606 0 0
2450429.545784 55938527.044419 6470145.251617 0 0
2450430.545823 56317333.579978 6569461.491836 0 0
2450431.545796 55581110.391155 6538600.184233 0 0
2450432.545788 55690632.493038 6606757.792833 0 0
2450433.375179 59325055.171654 7086726.951207 0 0
2450433.545799 59418564.841159 7108011.745336 0 0
2450434.545794 61552879.195692 7424739.783031 0 0
2450435.545800 60003201.924010 7298019.319210 0 0
2450436.375117 58003613.886565 7103243.298685 0 0
2450436.458644 57858218.044253 7090307.854109 0 0
2450436.545789 57656014.825622 7070607.071230 1 0
2450437.545805 63279956.386806 9031395.683013 0 1
2450439.559317 60541753.723241 9025909.998745 0 0
2450439.567594 60464346.623083 9016964.441736 0 0
2450439.579653 60608848.208281 9042309.730213 0 0
2450439.587941 60233779.449034 8988970.053612 0 0
2450439.594105 60322639.191841 9004174.321081 0 0
2450439.602385 60242086.311546 8994770.600153 0 0
2450439.614441 60432427.071180 9027022.486259 0 0
2450439.637132 60642965.297402 9065760.182129 0 0
2450439.663675 59984371.824576 8975842.144026 0 0
2450439.671949 59766534.237127 8945914.717003 0 0
2450439.683994 60293017.778840 9028626.766724 0 0
2450439.692259 60334256.997363 9037505.083405 0 0
2450439.698462 60035703.049219 8994818.570795 0 0
2450439.706738 60329945.555337 9041615.838794 0 0
2450439.718796 60394735.734023 9055308.008372 0 0
2450439.727058 60440762.565099 9064949.400142 0 0
2450439.733240 60295691.441571 9045247.818735 0 0
2450439.741502 60566851.202494 9088678.944885 0 0
2450439.753545 60524027.482506 9086290.898187 0 0
2450439.761819 60038754.202308 9016214.186271 0 0
2450439.776627 60500923.529747 9090604.632262 0 0
2450439.788666 59998947.955446 9019244.999180 0 0
2450439.811390 59817940.873901 8999707.117496 0 0
2450439.823818 60356192.418766 9084927.055178 0 0
2450439.832106 60103632.123391 9049755.275521 0 0
2450439.838273 60280341.615659 9078478.758057 0 0
2450439.846563 60140771.834993 9060315.861807 0 0
2450439.858645 59870151.608281 9023707.649148 0 0
2450439.866924 59847803.339141 9023194.490461 0 0
2450439.873113 59644973.026458 8994751.917437 0 0
