# average_observation_time[JD] flux[DN/s] flux_unc[DN/s] last_data_point_before_bakeout first_data_point_after_bakeout
2450218.894045 78276153.966953 252780.048817 0 0
2450219.458363 101369370.055799 316513.636965 0 0
2450219.773916 76594332.277689 248194.156474 0 0
2450220.402370 76925447.291720 249091.256929 0 0
2450220.717941 76750549.324869 248579.729657 0 0
2450221.360236 77391685.507147 250313.937403 0 0
2450221.543790 80254346.020082 258068.030217 0 0
2450221.758454 77347396.856275 250189.902564 0 0
2450221.972880 77670846.142391 251064.848654 0 0
2450222.234394 76549617.662328 248028.381991 0 0
2450222.550332 77201383.240183 249749.253719 0 0
2450223.323083 75656116.524592 245584.031090 0 0
2450223.638694 76452248.248048 247683.157268 0 0
2450224.152615 93332542.997596 293893.314974 0 0
2450225.583710 71505798.430495 234368.258660 0 0
2450226.629582 71092671.696620 233243.196895 0 0
2450226.881165 71180988.290619 233500.196922 1 0
2450229.473979 76086124.828597 246588.666125 0 1
2450229.795363 76688381.372606 248191.523738 0 0
2450230.402067 77865520.324437 251340.426566 0 0
2450230.826830 77918240.892313 251465.538881 0 0
2450231.396072 76583638.686401 247866.056411 0 0
2450231.711606 76704081.486354 248172.239941 0 0
2450232.407533 73388733.445332 239282.393344 0 0
2450232.723739 73694709.190772 240085.742903 0 0
2450233.410693 74536410.812408 242343.316330 0 0
2450233.726205 75442115.178406 244761.058455 0 0
2450234.404775 75187257.678597 244079.968517 0 0
2450234.720854 75559230.426045 245067.088561 0 0
2450235.413990 77112854.245160 249251.124605 0 0
2450235.729790 75927556.614502 246050.766672 0 0
2450236.499918 80961197.196936 259660.059223 0 0
2450236.827560 75779573.002543 245663.940074 0 0
2450237.381027 75897183.676471 245981.668831 0 0
2450237.696630 75779834.183909 245639.760007 0 0
2450238.333169 76236235.151469 246865.725604 0 0
2450238.648876 77060407.348200 249083.614475 0 0
2450239.437027 79247381.872312 255010.893642 0 0
2450239.752554 85947199.400026 273258.960414 0 0
2450240.308504 78075781.244068 251842.743587 0 0
2450240.624585 78086693.315855 251873.989240 0 0
2450241.341083 77174033.617103 249412.036414 0 0
2450241.656964 79037883.944021 254449.105930 0 0
2450242.524637 79843542.283746 256636.607227 0 0
2450242.840222 79420072.025382 255490.466471 0 0
2450243.742174 76973820.718539 248901.217833 0 0
2450244.460603 83639451.661739 266981.447268 0 0
2450244.776059 76662935.333921 248080.708180 0 0
2450245.288125 74304557.037936 241734.066261 0 0
2450245.474903 74980004.912349 243554.918754 0 0
2450245.791648 74885312.702046 243315.137812 0 0
2450246.467534 73693689.466879 240126.176869 0 0
2450246.789513 73888877.056013 240663.338360 0 0
2450247.373637 79397305.745731 255514.476835 0 0
2450247.689853 80196060.657662 257677.095349 0 0
2450248.758337 75271640.070565 244403.222398 0 0
2450249.380418 75154846.608257 244123.032276 0 0
2450249.696085 75342755.234133 244649.498784 0 0
2450250.441551 74962355.547204 243621.547226 0 0
2450250.757163 75311244.370309 244604.204670 0 0
2450251.399808 79852937.877040 256813.595542 0 0
