# average_observation_time[JD] flux[DN/s] flux_unc[DN/s] last_data_point_before_bakeout first_data_point_after_bakeout
2450279.258816 27864616.749421 5898.994120 0 0
2450280.294200 27789669.604307 5805.018431 0 0
2450281.221965 28162191.601966 5944.351472 0 0
2450282.128308 28201695.570121 5882.020597 0 0
2450282.257165 28177498.758706 5839.905803 0 0
2450282.566040 28119470.696094 5798.774211 0 0
2450283.342039 27658715.757588 5767.940183 0 0
2450283.594264 27759907.167094 5770.905165 0 0
2450284.071033 28051219.378339 5820.141738 0 0
2450284.089147 28151556.214419 5826.887935 0 0
2450284.443383 27940324.877625 5786.149485 0 0
2450284.639838 27755901.582072 5776.121993 0 0
2450285.221823 27552454.216859 5759.737242 0 0
2450285.524030 27764307.697672 5774.025033 0 0
2450286.280914 27325484.365946 5764.243310 0 0
2450286.483914 27268002.188076 5736.911499 0 0
2450287.049564 27404678.209234 5735.757904 0 0
2450287.391369 27285017.642397 5739.986177 0 0
2450287.593177 27263513.570179 5737.075321 1 0
2450288.321774 39028547.935365 7518.857833 0 1
2450288.530050 42225952.578812 8326.944693 0 0
2450289.351655 30161370.443830 5953.316735 0 0
2450289.579750 29154282.617861 5885.568347 0 0
2450290.250148 28268802.315627 5684.782359 0 0
2450290.486261 28364732.091293 5734.205557 0 0
2450291.211858 28995647.303484 5781.695196 0 0
2450291.426000 28785529.549344 5759.653862 0 0
2450292.419377 30402057.819703 5921.028583 0 0
2450293.152927 32050323.809301 6066.887834 0 0
2450294.189406 27243347.041950 5663.983555 0 0
2450295.063735 28253873.368680 5645.442741 0 0
2450295.418259 28822881.823854 5875.486065 0 0
2450295.597134 30565693.910438 6066.117235 0 0
2450296.416836 29587044.831439 5967.308313 0 0
2450297.165472 30312768.557637 5965.133771 0 0
2450298.001150 31244524.616457 6054.001197 0 0
2450300.709459 33428529.191550 6273.559972 1 0
2450302.211449 30253877.429225 6105.938391 0 1
2450303.573635 28807397.275208 5884.932351 1 0
2450308.154742 29828922.869761 6028.406833 0 1
2450311.562654 27698234.076746 5772.969649 0 0
2450312.600252 27690702.386799 5757.964844 0 0
2450315.521001 28055074.573706 5780.410299 0 0
2450316.520999 28087350.947189 5788.947003 0 0
2450317.543259 28422161.325764 5816.892866 0 0
2450320.562649 30479741.719064 6015.586627 0 0
2450321.562653 30872187.405981 6037.338767 0 0
2450322.530138 31291463.730201 6070.935112 0 0
2450323.275531 30781226.000219 6030.257640 0 0
2450324.381082 31061812.181604 6012.248438 0 0
2450324.413242 30998577.637086 6009.919165 0 0
2450324.545290 31422605.450748 6059.073314 0 0
2450325.541831 31927903.896388 6105.506820 0 0
2450326.541835 32211954.259894 6139.401576 0 0
2450328.541829 32476063.941299 6156.681773 0 0
2450329.541835 32131498.562855 6120.848091 0 0
2450330.541828 31695768.069837 6084.355909 0 0
2450331.541817 31138280.338325 6022.969940 0 0
2450332.541832 30508531.624201 5986.773245 1 0
2450343.256827 34293454.194977 6502.553062 0 1
2450343.541821 32052574.795447 6184.377638 0 0
2450344.569598 31686092.586844 6173.514970 0 0
2450345.200549 31281791.666109 6143.416975 0 0
2450345.562665 31289097.113026 6120.530283 0 0
2450346.562651 31241979.012295 6103.611388 0 0
2450347.562650 31110418.531127 6083.566012 0 0
2450351.562666 29570288.027138 5917.203155 0 0
2450352.583513 29590456.186954 5920.695118 0 0
2450353.583514 29208843.132597 5884.315365 0 0
2450354.583500 28641632.426638 5826.245536 0 0
2450355.584461 28446424.960913 5816.623342 0 0
2450356.583489 28028833.427593 5782.462539 0 0
2450358.583502 27925005.610169 5771.405013 0 0
2450359.583484 27798826.384940 5748.583445 0 0
2450360.583498 27643984.619527 5723.519549 0 0
2450361.583484 27490586.923406 5701.765274 0 0
2450362.583499 27196102.243913 5663.123001 0 0
2450363.583494 26675250.991918 5611.290346 0 0
2450364.583498 26310782.994211 5560.876206 0 0
2450365.583483 26111993.689043 5552.253015 0 0
2450366.583458 25808878.660685 5525.375881 0 0
2450367.583450 25814353.339170 5507.065997 0 0
2450368.583498 25786603.334082 5498.300503 0 0
2450369.583499 25591928.300864 5480.120714 0 0
2450371.583483 26584634.509087 5603.790599 0 0
2450372.583498 26458693.697959 5575.723953 0 0
2450373.583486 26465399.508225 5588.864760 0 0
2450376.583483 26699919.633574 5585.017143 0 0
2450377.583485 27022036.001630 5617.396859 0 0
2450377.833485 26984068.713158 5621.493160 0 0
2450379.583486 27258065.502011 5649.926886 0 0
2450380.583483 27117261.982832 5602.590547 0 0
2450381.583485 27357493.239644 5634.587402 0 0
2450382.583483 26810975.005371 5591.192786 0 0
2450383.656420 27009329.088694 5584.093342 0 0
2450384.595133 26833933.017163 5562.638097 0 0
2450386.569595 26594231.168796 5530.206440 0 0
2450387.569595 26420681.532386 5499.645963 0 0
2450388.569605 26258216.123606 5503.592635 0 0
2450389.583483 26145021.393174 5493.427775 0 0
2450390.583482 26051444.206168 5457.990007 0 0
2450393.080532 25690588.661722 5404.689101 0 0
2450393.583485 25984925.822515 5441.422302 0 0
2450394.453452 26134784.401121 5452.437296 0 0
2450394.583484 26270847.482941 5457.079461 0 0
