# t_obs[JD] flux_mean[DN/s] flux_stdev[DN/s]
2457227.589817 826.100732 3.495482
2457227.606258 825.315827 26.475877
2457234.591316 826.116913 3.782702
2457234.607756 826.101498 3.824142
2457241.591316 826.109336 3.789831
2457241.607759 826.171054 3.827211
2457248.589729 826.193752 3.200063
2457248.606175 826.214208 13.680531
2457255.592019 826.228173 3.712465
2457255.608455 826.243141 3.624024
2457262.591231 826.129803 3.196948
2457262.607675 826.126842 9.207675
2457269.590630 825.352019 26.554641
2457269.607121 826.264065 23.903899
2457283.591325 826.048643 3.298296
2457283.607765 826.102969 10.730232
2457290.591706 826.007030 3.900341
2457290.608135 826.065330 6.364706
2457297.590502 826.019810 3.842553
2457297.606937 826.058680 4.772948
2457304.590501 825.978981 3.152740
2457304.606938 826.031394 4.255102
2457311.591646 826.211195 4.375234
2457311.608082 826.225398 3.248710
2457318.590578 826.276581 5.411289
2457318.607018 826.523718 37.311864
2457325.591939 825.602275 19.072396
2457325.608374 826.115836 4.958589
2457332.590172 826.249139 3.830232
2457332.606606 826.245435 3.619071
2457339.592022 826.268828 3.362334
2457339.608457 826.289741 5.069898
2457346.590928 826.280408 3.038494
2457346.607353 826.276747 5.793220
2457353.590545 826.362792 5.097892
2457353.606981 826.361051 9.342704
2457359.215211 826.390348 4.373842
2457359.219386 826.417750 3.872930
2457359.223531 826.337061 29.832865
2457359.228454 828.874840 46.361545
2457359.256361 826.424684 3.932134
2457367.555778 971.954250 50.723086
2457367.559250 917.930531 27.301280
2457367.562724 891.140797 16.703228
2457367.573139 1009.167629 122.551096
2457367.583556 909.075146 102.475803
2457367.593973 871.284748 72.688779
2457367.604389 860.499550 60.146363
2457367.625223 848.527180 50.253791
2457367.646056 843.852291 70.163953
2457367.670471 840.791763 56.015369
2457367.687723 839.403316 31.224772
2457368.343846 826.728380 3.195681
2457368.348501 826.782638 5.953924
2457368.353362 827.452168 19.010027
2457368.359620 829.520668 91.120107
2457374.590915 826.594775 3.582526
2457374.607344 826.620642 19.991508
2457381.591932 826.627477 4.983883
2457381.608370 826.685000 15.760269
2457388.590918 826.585552 2.979811
2457388.607354 826.645659 4.921203
2457395.590137 826.517192 3.439004
2457395.606572 826.498013 3.762698
2457402.590539 826.649467 39.880744
2457402.606974 826.430124 4.320932
2457409.592036 826.432034 3.963646
2457409.608456 826.483986 4.376088
2457416.591660 826.362437 3.373322
2457416.608087 826.426765 4.917069
2457423.589836 826.284830 4.293010
2457423.606272 826.620368 54.429283
2457430.591329 826.335656 4.594302
2457430.607769 826.339138 8.446488
2457437.591285 826.247156 16.956992
2457437.607717 826.202517 3.316726
2457445.205985 828.629185 47.781764
2457451.590702 826.123168 7.621859
2457451.607187 826.143680 4.289824
2457465.590271 826.022720 7.823017
2457465.606975 826.061561 5.627046
2457472.590006 825.991136 5.540352
2457472.606438 825.188111 27.275995
2457479.590628 825.929231 5.184165
2457479.607068 825.992927 5.320038
2457486.588879 818.641264 77.658422
2457486.605286 825.910601 4.736886
2457493.590997 825.873014 5.946189
2457493.607434 825.930313 5.214055
2457500.591097 825.856900 3.362252
2457500.607537 825.907233 6.493078
2457507.591947 825.847777 4.587680
2457507.608369 825.905101 8.498927
2457514.590377 825.783040 4.945805
2457514.606804 825.894540 4.933457
2457521.591356 825.750882 12.940532
2457521.607801 825.769009 4.716748
2457528.590727 825.595740 22.926418
2457528.607145 825.641778 15.011354
2457534.665816 825.932422 12.898079
2457534.669992 826.005552 12.689339
2457534.674140 826.656845 19.531908
2457534.679068 828.204819 39.836631
2457542.596627 955.567684 50.296299
2457542.600099 907.643135 24.198475
2457542.603572 884.087257 39.926339
2457542.613988 984.165867 117.500064
2457542.624410 896.730976 84.329219
2457542.634822 867.515930 79.425749
2457542.645238 854.602760 46.379878
2457542.669624 843.317924 59.629428
2457542.686906 840.339634 84.196807
2457542.707739 837.942913 70.310972
2457542.728573 836.370491 49.627061
2457543.559200 825.648126 11.826303
2457543.563045 825.652540 7.158479
2457543.566912 826.452008 27.573788
2457543.571912 828.422925 81.159150
2457549.590892 825.953634 5.573144
2457549.607325 825.974422 7.232661
2457556.591578 825.901967 7.004605
2457556.608013 825.923377 3.396800
2457563.591580 825.913957 4.343665
2457563.608013 825.991008 11.343593
2457570.591339 825.757216 8.848030
2457570.607771 825.803843 4.842923
2457577.590183 825.834168 8.971661
2457577.606619 825.933120 17.344038
2457584.590133 825.807207 6.775307
2457584.606568 825.780684 3.782674
2457591.591946 825.825534 3.821879
2457591.608379 825.894449 6.038361
2457598.590215 825.035970 30.375822
2457598.606648 825.818812 5.225714
2457605.592082 825.773683 3.788745
2457605.608516 825.874136 21.483323
2457612.589735 825.780448 10.713709
2457612.606167 825.025402 26.510774
2457619.589867 825.803531 3.828510
2457619.606297 825.777765 4.347802
2457626.590531 825.805169 5.303667
2457626.606731 825.808915 22.395981
2457633.591846 825.827971 6.575085
2457633.608277 825.777724 11.554719
2457640.590985 825.831286 18.902159
2457640.607398 825.052704 26.672141
2457647.590514 825.877118 4.274920
2457647.606944 825.895911 4.761971
2457654.589774 825.927096 5.509756
2457654.606204 825.977338 13.395782
2457661.590942 825.898680 4.506617
2457661.607363 825.935410 5.273626
2457668.591265 826.054072 9.998449
2457668.608043 826.005097 6.599859
2457675.589783 825.747669 4.451903
2457675.606210 825.773495 9.142920
2457682.590619 824.795733 26.026581
2457682.607031 825.571469 3.878808
2457689.589132 825.596047 5.272071
2457689.605557 825.654581 20.915887
2457696.590110 825.659086 6.357201
2457696.606533 825.729287 6.723695
2457703.591730 825.695858 3.982367
2457703.608145 825.931958 52.141312
2457710.591833 824.866954 26.051172
2457710.608309 825.739674 4.962374
2457717.591737 825.723717 5.054970
2457717.608195 825.743002 4.438715
2457724.590446 826.000283 4.780576
2457724.606993 826.012862 8.556224
2457731.591884 826.068291 5.467816
2457731.608357 826.151163 19.281161
2457738.590848 825.848461 7.085282
2457738.607275 825.847678 8.094614
2457745.590870 825.826564 8.490341
2457745.607267 825.842840 6.446376
2457752.592020 825.699059 6.156611
2457752.608431 825.730094 13.921786
2457759.592016 825.587919 3.896312
2457759.608805 825.658675 8.034212
2457766.590576 825.644099 4.558789
2457766.606985 825.688498 4.673439
2457773.590935 825.674581 5.332187
2457773.607354 825.613658 5.852642
2457780.590938 825.610990 4.915857
2457780.607354 824.838525 26.301039
2457787.592009 825.544275 10.439936
2457787.608419 825.580566 8.933946
2457794.590562 825.463512 5.530725
2457794.606987 825.440293 4.061560
2457801.590509 825.526222 5.599842
2457801.606918 825.556982 19.770718
2457808.591967 825.214895 4.724340
2457808.608377 825.295413 9.675990
2457815.591168 825.364856 3.430955
2457815.607582 825.448608 12.222646
2457822.591802 825.560457 8.511807
2457822.608429 825.605587 11.088820
2457829.591279 825.439857 7.031328
2457829.607692 825.456106 8.938169
2457836.589935 825.454370 4.341773
2457836.606389 825.525270 8.733347
2457843.591104 825.437199 11.614274
2457843.607577 825.380175 3.827690
2457850.591062 825.194989 5.237296
2457850.607485 824.418324 26.194354
2457857.590057 825.104787 4.595530
2457857.606462 825.105544 6.090891
2457864.590273 825.364173 3.421415
2457864.606697 825.397439 5.708999
2457871.590621 825.177436 4.021083
2457871.607043 825.228216 9.281105
2457878.591590 825.236024 5.405927
2457878.608013 825.268069 4.823350
2457885.591708 825.145051 17.274494
2457885.608135 825.252089 24.393869
2457886.425989 824.992845 4.660334
2457886.430156 825.011343 5.237269
2457886.434311 825.974008 33.968884
2457886.439294 827.886235 39.164059
2457898.490694 846.011245 5.897499
2457899.096860 957.810612 65.216923
2457899.100328 908.555912 26.338511
2457899.103801 883.937679 14.944720
2457899.114201 993.370121 288.973559
2457899.124619 897.310616 77.126254
2457899.135022 867.574017 97.361851
2457899.145433 854.006096 58.578895
2457899.166433 843.597912 74.977827
2457899.187266 839.418297 80.466357
2457899.208100 837.128513 68.152072
2457899.228934 835.700191 58.816758
2457900.226704 823.376834 8.228957
2457900.231573 823.362970 4.938832
2457900.236424 823.328828 37.234089
2457900.242658 825.748641 45.931654
2457906.589476 825.227098 5.528616
2457906.605904 824.526374 26.311701
2457913.591866 825.127750 3.882581
2457913.608295 824.488667 20.491618
2457920.591357 825.054152 12.919472
2457920.607782 824.199414 25.068553
2457927.589449 825.105663 12.035190
2457927.605875 813.793383 96.169406
2457934.591714 824.989860 7.896800
2457934.608141 824.970541 6.966197
2457941.589409 825.011673 9.569397
2457941.605838 825.008799 3.878794
2457948.591713 824.994554 6.359314
2457948.608143 825.038991 12.751952
2457955.590159 824.937865 6.160221
2457955.606587 824.970346 8.168138
2457962.590923 824.884911 4.172998
2457962.607352 824.892680 4.842526
2457969.589727 824.963396 4.517493
2457969.606156 824.993647 7.000732
2457976.591710 824.941532 9.327789
2457976.608138 824.961411 6.143183
2457984.591846 824.999804 6.643529
2457984.608320 825.019487 8.089392
2457990.589789 824.879782 3.725688
2457990.606214 824.958945 5.556062
2457997.591303 824.935976 12.705763
2457997.607730 824.985828 4.148245
2458004.589132 823.420094 37.695558
2458004.605337 825.094415 13.230106
2458011.591218 825.014084 5.008892
2458011.607989 825.084619 5.930890
2458018.591586 825.003183 3.754359
2458018.608013 825.070773 6.121375
2458025.590980 825.171052 5.987301
2458025.607406 825.212021 3.767747
2458032.590856 825.238338 3.568536
2458032.607275 825.293475 4.338919
2458039.590909 825.256860 3.739975
2458039.607320 825.311764 5.143094
2458046.590508 825.160256 5.601727
2458046.606928 825.210841 4.361672
2458053.590926 154.752798 323.281286
2458053.607349 825.231460 4.573202
2458060.591998 825.153512 5.846527
2458060.608425 825.217314 8.273182
2458067.623133 825.134732 15.249805
2458067.626942 825.176665 5.681880
2458074.591028 825.179682 6.784911
2458074.607506 825.208381 8.711399
2458081.590155 825.151111 5.539099
2458081.606497 825.184970 6.490773
2458088.590368 825.237164 8.796461
2458088.606768 825.208621 4.571199
2458095.590613 825.336751 35.446674
2458095.607021 825.182558 6.660210
2458102.592004 824.364205 27.430405
2458102.608243 824.338337 26.217108
2458109.589416 825.226223 15.607381
2458109.605823 825.228936 5.639683
2458116.592094 825.160848 8.185335
2458116.608518 825.183324 4.091426
2458123.591535 825.034047 12.318241
2458123.607951 825.067810 5.730468
2458130.590249 825.017874 7.865820
2458130.606665 825.003802 4.093972
2458137.592123 824.270547 28.694798
2458137.608545 825.143306 5.643630
2458144.590710 825.063275 11.756847
2458144.607100 825.082130 5.289127
2458151.589665 824.941361 7.153347
2458151.606065 825.071619 5.102461
2458158.591840 825.023267 18.139005
2458158.608317 825.000228 6.218544
2458165.591272 824.883636 17.260576
2458165.607693 824.131044 26.756733
2458172.591967 824.080913 26.146463
2458172.608379 824.148537 26.837059
2458179.590389 824.044740 26.140956
2458179.606989 824.937784 6.826538
2458186.591309 824.775570 4.400647
2458186.607725 824.810606 14.466785
2458193.590760 823.799474 26.565914
2458193.607159 824.640755 6.559044
2458200.590285 824.613892 6.069883
2458200.606703 824.654162 17.086368
2458207.590614 824.622087 14.871914
2458207.607410 824.669611 8.082629
2458214.592035 824.507727 10.174937
2458214.608467 824.530828 5.165281
2458221.591719 824.427308 7.182662
2458221.608148 824.473817 4.619022
2458235.591597 824.350803 3.986382
2458235.608017 824.448906 9.702104
2458242.533719 824.377630 6.178118
2458242.537553 824.417508 7.089772
2458242.541391 825.352715 20.851430
2458242.546347 827.568155 51.668585
2458252.596135 962.629074 48.695362
2458252.599597 911.125450 29.053685
2458252.603070 885.538113 61.832624
2458252.613466 997.175617 129.812129
2458252.623874 900.551403 70.220224
2458252.634276 868.678406 80.423667
2458252.644686 854.850994 50.050892
2458252.665513 843.656132 58.105612
2458252.686368 838.985058 47.466465
2458252.707389 836.871349 46.317362
2458252.728223 835.570095 65.896721
2458254.390792 824.151783 5.641477
2458254.394680 824.938602 17.829144
2458254.399642 827.430952 84.449807
2458254.542982 823.732587 6.024068
2458256.591302 824.378800 3.584712
2458256.607724 823.668936 29.757531
2458270.591967 824.272394 4.982035
2458270.608395 824.300058 4.933226
2458277.590890 824.202714 8.307543
2458277.607320 824.283108 7.764781
2458284.589867 823.511887 43.398274
2458284.606089 824.315547 21.072039
2458291.590907 824.047660 5.084184
2458291.607335 824.098410 4.931119
2458298.590047 824.084268 4.116729
2458298.606456 823.332598 26.027856
2458305.590552 824.221029 8.924185
2458305.606984 824.276831 12.185704
2458312.591276 824.118604 21.130319
2458312.607704 824.235295 21.024308
2458319.591584 824.163978 11.694819
2458319.608013 823.722479 15.705167
2458326.591721 824.099915 10.581468
2458326.608152 824.146865 7.803155
2458333.590272 824.036483 5.484478
2458333.606963 824.149461 24.825213
2458340.591222 824.030621 8.065735
2458340.607703 824.103802 7.696706
2458347.589907 823.961383 15.973262
2458347.606487 823.944939 8.101787
2458354.591743 823.919703 5.193806
2458354.608174 823.969297 11.688426
2458361.591736 823.031881 26.077443
2458361.608147 823.879846 6.311838
2458368.591996 823.826761 28.019522
2458368.608406 823.827602 9.501524
2458375.590558 823.973679 32.533779
2458375.606986 823.909995 11.173952
2458382.589818 824.030035 9.848628
2458382.606245 823.886716 4.154916
2458389.590191 824.102654 3.814801
2458389.606619 823.333220 26.505609
2458396.591349 823.960299 8.068595
2458396.607779 823.959435 7.320656
2458403.591216 824.074169 5.188864
2458403.607644 824.118626 4.655863
2458410.591666 824.051292 4.254214
2458410.608438 824.122074 5.828976
2458417.590895 824.177153 4.585712
2458417.607325 823.396518 30.967763
2458424.590327 824.230603 5.292425
2458424.606751 823.456959 27.835017
2458431.590495 824.183954 4.346832
2458431.606976 824.281265 6.414475
2458438.591662 824.149721 9.397173
2458438.608073 824.167705 18.622041
2458445.590607 824.330115 4.835274
2458445.607035 824.402032 18.015207
2458452.590267 824.341018 7.384191
2458452.606681 824.339116 5.320662
2458459.589035 824.300445 4.754093
2458459.605464 824.406895 5.199735
2458466.590857 824.224552 4.037987
2458466.607269 824.327331 5.289993
2458473.590378 824.305575 3.442091
2458473.606795 824.301824 4.871150
2458480.591328 824.221492 4.517914
2458480.607757 824.268662 9.031582
2458487.590558 824.098907 7.733177
2458487.606987 824.172385 18.352195
2458494.590167 824.052402 5.351166
2458494.606560 824.081917 4.181786
2458501.590373 823.963076 5.487235
2458501.606766 823.328017 45.126192
2458508.589860 824.007698 4.433220
2458508.606272 824.028946 6.752450
2458515.591629 823.904247 3.566589
2458515.608109 823.958376 4.452951
2458522.591162 823.869308 4.905537
2458522.607573 823.869275 4.574366
2458529.592048 823.809515 9.521604
2458529.608472 823.891317 12.050717
2458536.589905 823.753801 9.230587
2458536.606331 823.806814 5.306758
2458543.591967 823.730610 7.971327
2458543.608397 823.838027 29.818275
2458550.590591 823.724181 20.040231
2458550.607012 823.914930 43.121605
2458557.591667 823.674339 13.067423
2458557.608093 822.870049 26.536611
2458564.591908 823.536860 4.723848
2458564.608304 823.633588 13.157291
2458571.592092 823.750772 10.536601
2458571.608521 823.769382 17.024807
2458585.592114 823.580156 4.596266
2458585.608545 823.598350 8.628768
2458592.590392 823.518948 17.244800
2458592.606813 823.178536 30.663492
2458597.072999 823.465183 5.806820
2458597.077166 823.468580 4.569492
2458597.081333 824.615078 34.091952
2458597.086312 826.931544 65.328455
2458597.201593 823.508493 31.791365
2458609.596369 966.981155 50.701158
2458609.599834 912.544250 50.571246
2458609.603306 885.684658 16.252520
2458609.613983 1002.105175 118.964708
2458609.624400 902.371845 82.946046
2458609.634816 868.448170 40.928739
2458609.645233 854.455383 49.784730
2458609.666066 843.004990 54.971060
2458609.686900 838.247551 48.574440
2458609.707733 836.044945 46.132639
2458609.728566 835.494183 104.780723
2458611.259643 822.404137 5.333588
2458611.264499 821.651554 30.584992
2458611.269360 823.229253 19.814151
2458611.275608 824.540480 69.430131
2458613.591446 823.540677 4.704601
2458613.607822 823.593486 9.046946
2458627.591034 823.365569 35.443145
2458627.607457 823.309810 5.285457
2458634.590933 823.328871 5.774912
2458634.607342 823.347027 6.224168
2458641.592032 823.213768 6.383981
2458641.608461 823.327026 23.371479
2458648.591469 823.078753 4.145520
2458648.607898 823.112578 10.115930
2458655.590553 823.125693 4.336797
2458655.606985 823.147453 6.040700
2458662.591994 823.069517 5.078268
2458662.608425 823.084840 5.479983
2458669.591314 823.028485 6.131025
2458669.607728 822.319938 28.632581
2458676.590347 823.075733 5.634084
2458676.606751 823.065893 4.397996
2458683.589821 823.149322 6.168457
2458683.606248 823.146750 4.487486
2458690.592127 823.053911 7.035567
2458690.608536 823.061752 4.862609
2458697.592101 823.111114 13.764635
2458697.608584 822.285889 26.277806
2458704.591344 823.012570 5.903366
2458704.607772 823.093163 10.733957
2458712.590250 822.224869 26.495676
2458712.606725 823.085096 5.936599
2458718.591423 823.107291 5.615609
2458718.608114 822.556268 20.468703
2458725.589064 823.053783 5.502528
2458725.605491 823.104279 6.236652
2458739.592054 823.137420 4.846897
2458739.608483 823.133817 4.619933
2458746.588986 823.057860 6.331157
2458746.605415 819.916508 53.191730
2458753.591999 823.120983 4.415241
2458753.608425 823.126662 8.883731
2458760.589317 823.178971 7.155304
2458760.605740 823.234306 18.934019
2458767.591981 823.331407 18.973450
2458767.608443 823.330956 6.087604
2458774.591560 823.445436 35.961498
2458774.608039 823.351724 8.546626
2458781.591826 823.368923 31.395033
2458781.608311 545.903755 389.156260
2458788.591336 823.316829 6.981752
2458788.607815 823.343054 7.408801
2458795.590987 823.015888 11.651247
2458795.607417 823.290562 5.611705
2458802.590820 823.360809 5.167901
2458802.607238 822.656855 43.693956
2458809.591095 823.374378 5.219438
2458809.607510 823.436760 12.185527
2458816.590508 823.394808 3.796644
2458816.606933 823.414456 4.943529
2458823.588865 823.352644 4.058276
2458823.605300 823.420760 20.013123
2458830.589731 823.321411 4.317763
2458830.606159 822.574557 29.849933
2458837.592040 823.306739 5.744951
2458837.608468 823.335083 5.577342
2458844.591641 823.416106 6.712232
2458844.608063 823.410677 5.077683
2458851.590236 823.298704 9.057126
2458851.606661 823.298663 12.611233
2458858.591985 823.268385 8.328231
2458858.607916 823.317819 4.508130
2458865.592085 823.203675 7.026736
2458865.608513 823.235940 6.816179
2458872.591581 823.126400 6.298105
2458872.608056 823.154911 3.861929
2458878.795999 822.991488 5.615544
2458878.800166 823.099693 8.716358
2458886.591071 823.063073 8.958250
2458886.607495 823.095663 11.524496
2458893.589181 823.055833 4.302424
2458893.605829 823.102881 4.903057
2458900.589639 823.057833 8.407165
2458900.606245 823.176574 13.006761
2458907.589550 822.975874 4.583726
2458907.605963 822.997455 4.173739
2458914.591485 822.922103 4.623200
2458914.607898 822.969718 5.238773
2458921.591744 823.038776 4.322449
2458921.608168 823.100822 16.521645
2458928.591845 822.971212 10.647695
2458928.608263 823.018304 4.618641
2458935.589918 822.797676 5.689853
2458935.606661 822.818282 4.674992
2458942.590013 822.228434 14.815809
2458942.606639 822.894527 9.726246
2458949.591271 822.911239 44.453696
2458949.607821 822.807823 7.147680
2458955.102888 822.683158 5.020747
2458955.106717 822.749726 19.265264
2458955.110582 823.700931 24.139648
2458955.115568 826.555482 100.350556
2458955.195577 823.114741 7.795482
2458969.596587 968.675808 52.089193
2458969.600060 913.626808 28.457591
2458969.603532 886.235809 55.145391
2458969.613948 1008.778351 145.307960
2458969.624365 903.861107 70.802563
2458969.634783 869.123829 66.748884
2458969.645198 854.510094 65.009540
2458969.665884 842.396404 55.327697
2458969.686699 837.987091 65.941371
2458969.707518 835.630638 73.204869
2458969.728352 834.315723 65.591542
2458971.073631 822.266460 46.104249
2458971.077486 822.080525 5.428478
2458971.081344 823.050595 36.122218
2458971.086313 825.658528 93.860399
2458977.590508 822.628367 3.567614
2458977.606934 822.683843 16.845795
2458984.590843 822.514660 4.645901
2458984.607271 821.778017 26.051556
2458991.588665 822.590272 6.890708
2458991.605092 822.607731 4.634532
2458998.590698 822.595880 15.795910
2458998.607110 822.580551 8.025078
2459005.590776 822.486139 4.208817
2459005.607195 822.503032 5.216112
2459019.592081 822.495367 30.028637
2459019.608511 822.387218 3.931285
2459026.594351 822.444827 5.489530
2459026.610581 822.443327 5.316962
2459033.591866 822.411267 14.435996
2459033.608266 822.460874 19.606389
2459040.591773 822.474140 6.735805
2459040.608183 822.517281 6.225858
2459047.591952 822.456932 12.403831
2459047.608466 822.466543 5.648111
2459054.589891 822.343060 7.499825
2459054.606334 821.525409 26.209140
2459061.591587 822.262295 5.837150
2459061.608013 822.299109 9.711501
2459068.591345 822.311159 4.988436
2459068.607772 822.335379 6.781311
2459075.590356 822.334971 11.392882
2459075.606763 822.326877 6.206209
2459082.592113 822.348140 14.461918
2459082.608338 822.359982 18.165601
2459089.591850 822.392207 4.297608
2459089.608244 822.463295 8.555644
2459096.589534 822.370475 4.530421
2459096.606292 822.416775 8.489052
2459103.589807 822.384230 6.981437
2459103.606234 822.417377 6.639245
2459110.591998 822.368729 5.307833
2459110.608431 822.390427 12.158942
2459124.591996 822.416430 15.678603
2459124.608428 822.476666 19.584173
2459131.591250 822.401127 4.648635
2459131.607682 822.478760 18.177673
2459138.591490 807.226641 111.096212
2459138.607948 822.524461 8.659456
2459145.591101 822.376684 6.319282
2459145.607575 822.449624 10.972494
2459152.590927 822.415500 5.833582
2459152.607355 822.468097 15.373861
2459159.591584 822.419608 6.836473
2459159.608014 822.483839 8.170600
2459166.591086 822.462069 6.228026
2459166.607276 822.495786 5.507268
2459173.591271 822.399336 3.763086
2459173.607705 822.489171 6.748986
2459180.590567 822.453218 5.477912
2459180.606996 822.495330 7.475854
2459187.590946 822.442299 4.148536
2459187.607374 822.488803 6.252287
2459194.591302 822.438698 3.821838
2459194.607730 822.484970 9.300291
2459201.590649 822.495997 6.371663
2459201.607298 822.514851 21.039802
2459208.592023 822.531610 9.083492
2459208.608452 821.738063 26.465265
2459215.591956 822.449018 6.911114
2459215.608385 822.518051 22.576215
2459222.592037 822.679028 44.721322
2459222.608467 822.453699 8.379318
2459236.590348 822.435584 9.163087
2459236.606758 822.483937 4.259041
2459243.590573 822.329389 4.352315
2459243.606988 822.406259 16.951051
2459250.589447 821.487714 26.405071
2459250.605878 822.291744 6.933010
2459257.591718 822.259139 10.007279
2459257.607779 822.303197 8.557827
2459264.591721 822.206199 6.271714
2459264.608150 822.271677 10.256490
2459271.587830 822.240174 14.424876
2459271.604435 822.254957 13.697804
2459278.591426 822.191713 21.487004
2459278.607855 822.204415 4.350939
2459292.591807 822.090273 10.767225
2459292.608433 822.117789 6.422320
2459299.591261 822.033374 4.204058
2459299.607691 822.038961 4.323173
2459306.590242 822.069712 5.292991
2459306.606597 822.066077 6.159744
2459310.326498 821.946705 10.126797
2459310.330349 822.001788 20.767596
2459310.334170 822.973266 27.147112
2459310.339149 824.525706 71.440951
2459310.439677 822.406207 3.861090
2459320.138787 974.496933 54.933541
2459320.142260 916.668980 29.600091
2459320.145757 887.624317 19.197262
2459320.156141 1037.920052 249.522639
2459320.166539 907.453331 83.003176
2459320.176953 870.593006 46.595696
2459320.187355 855.490513 83.389696
2459320.208553 842.979961 71.817152
2459320.229386 838.181683 96.116655
2459320.250220 835.557671 74.373956
2459320.271053 833.977177 52.543864
2459321.465740 821.862546 18.284303
2459321.469594 821.853346 6.903766
2459321.473442 822.782042 26.740891
2459321.478678 824.699520 44.492644
2459327.590014 822.215940 5.133595
2459327.606627 822.297736 9.941373
2459341.590143 822.198414 24.826695
2459341.606578 822.175679 5.857270
2459348.591360 822.078197 6.430878
2459348.607795 822.172902 19.367100
2459355.590139 821.194286 26.853254
2459355.606576 822.033504 7.162216
2459359.589403 821.992973 11.649802
2459359.605842 822.041306 7.331968
2459362.591011 822.008677 4.474160
2459362.607611 822.040609 4.786649
2459369.590468 821.976635 10.118088
2459369.606905 821.949634 4.799326
2459376.592051 821.859776 14.185228
2459376.608488 821.904831 4.968740
2459383.589966 821.815486 4.777960
2459383.606387 821.931239 27.885810
2459390.590144 821.874465 4.873580
2459390.606577 821.901075 4.860076
2459397.590982 821.842770 5.478769
2459397.607418 821.932624 20.002468
2459404.591694 820.990425 26.388242
2459404.607939 821.768286 4.015897
2459411.591919 820.961591 26.012638
2459411.608397 821.836287 5.839486
2459418.590043 821.724596 8.563975
2459418.606448 821.713310 4.676139
2459425.590243 821.749577 18.890384
2459425.606664 821.004064 25.333374
2459431.590549 821.695958 5.680212
2459431.606983 821.714083 4.514187
2459439.589646 679.672347 310.133382
2459439.605992 821.770413 10.765077
2459446.591989 821.737919 12.240580
2459446.608426 821.757972 10.377896
2459453.592033 821.745673 9.982944
2459453.608464 821.807648 4.535201
2459460.591592 821.703314 5.125953
2459460.608027 821.728050 6.092956
2459467.589812 821.713035 5.899887
2459467.606245 821.061587 25.079276
2459474.590232 821.751136 9.045953
2459474.606668 821.780924 9.287706
2459481.591945 821.771749 5.752730
2459481.608381 821.805197 8.527712
2459488.591109 821.817644 5.263605
2459488.607539 821.066372 26.964098
2459495.591623 821.824109 4.783246
2459495.608109 821.845251 6.121746
2459502.590605 821.743982 4.811998
2459502.607272 821.797616 5.782349
2459509.592102 821.861219 16.240093
2459509.608538 821.336769 18.617107
2459516.590887 822.547257 33.143960
2459516.607139 822.425858 19.798039
2459523.591751 821.852862 5.025771
2459523.608173 821.864763 4.935196
2459530.589100 822.032565 38.054477
2459530.605533 821.086429 28.371188
2459537.590891 821.946476 6.711065
2459537.607322 821.966783 13.229990
2459544.591705 821.887340 5.272929
2459544.608138 821.931031 7.456893
2459551.591663 821.864022 4.316368
2459551.608095 822.009622 31.857566
2459558.590628 821.794143 4.939469
2459558.607048 821.913732 24.653796
2459565.590034 821.887090 10.507219
2459565.606457 821.913657 4.980720
2459572.589775 821.066278 26.221532
2459572.606208 821.904962 7.192076
2459579.590715 821.872108 4.352604
2459579.607200 821.953018 7.686622
2459586.591830 821.911290 8.978791
2459586.608313 821.920506 13.395659
2459593.621198 821.890657 3.932169
2459593.636513 821.936975 5.664401
2459600.591948 821.868259 6.205406
2459600.608377 821.898080 5.952636
2459607.605922 821.752586 7.854130
2459614.590656 821.801781 4.454925
2459614.607276 821.821488 4.075209
2459621.590237 821.679483 4.072293
2459621.606671 821.732251 4.216990
2459628.590278 821.757832 18.087151
2459628.607066 821.744984 4.861013
2459642.590128 821.647222 6.340566
2459642.606560 821.662499 5.820120
2459649.589999 821.585331 3.471495
2459649.606414 821.613955 10.573869
2459656.590893 821.565045 9.874406
2459656.607329 821.571744 15.036541
2459663.591352 821.496269 19.467250
2459663.607789 820.725868 26.211206
2459670.151222 821.432226 5.123846
2459670.155170 821.445374 12.986630
2459670.158959 822.448873 18.760169
2459670.163866 824.981160 54.269614
2459670.273686 820.901940 26.011651
2459679.928713 977.685482 56.449176
2459679.932188 918.221687 30.711739
2459679.935660 888.377892 18.817822
2459679.956479 909.287895 87.213884
2459679.966883 878.230118 146.166321
2459679.977285 855.109650 69.505820
2459679.998102 842.271721 54.467833
2459680.019165 837.127155 59.250565
2459680.039997 834.442902 27.548077
2459680.060831 833.583855 66.473370
2459682.012052 820.945454 21.945257
2459682.015886 820.969026 11.432492
2459682.019745 821.989312 46.767038
2459682.024711 823.716565 49.544596
2459683.932280 972.953003 7.884426
2459683.936034 836.944885 5.752957
2459683.942878 794.854980 7.164976
2459685.591076 821.391947 12.017023
2459685.607129 821.020365 16.289396
2459691.590885 821.413253 7.411168
2459691.607320 821.449081 4.388582
2459698.591364 821.347028 9.433752
2459698.607800 821.434938 22.394011
2459705.591064 821.261000 4.455775
2459712.591634 821.232738 6.017709
2459712.607946 821.277749 7.098527
2459719.591445 821.088453 5.608574
2459719.607859 821.176274 11.541908
2459726.590403 821.047472 7.749314
2459726.606820 821.086899 4.333305
2459740.588533 821.089866 3.975107
2459740.604954 820.318539 26.189188
2459747.589778 820.980548 3.614788
2459747.606215 821.026271 6.282939
2459754.590373 821.035551 32.228892
2459754.606793 820.972937 5.241750
