# average_observation_time[JD] flux[DN/s] flux_unc[DN/s] last_data_point_before_bakeout first_data_point_after_bakeout
2450312.600252 37210442.168325 4539551.545159 0 0
2450315.521001 37360159.228717 4879948.712142 0 0
2450316.520999 37288745.162604 5011735.569271 0 0
2450317.543259 37616105.241318 5215079.194504 0 0
2450320.562649 39974406.578485 6113700.234511 0 0
2450321.562653 40368233.247767 6384464.750734 0 0
2450322.530138 40799205.564043 6665931.711025 0 0
2450323.275531 40049169.216838 6709023.376661 0 0
2450324.381082 40283705.374244 7001398.142347 0 0
2450324.413242 40198058.020836 6993964.217844 0 0
2450324.545290 40728662.736455 7117280.114680 0 0
2450325.541831 41263713.335095 7450800.590020 0 0
2450326.541835 41510638.566935 7742194.526400 0 0
2450328.541829 41611768.539685 8266969.095839 0 0
2450329.541835 41053484.744467 8410096.056746 0 0
2450330.541828 40382603.750053 8524893.485822 0 0
2450331.541817 39561129.918487 8600514.245535 0 0
2450332.541832 38653108.181067 8648022.655328 1 0
2450343.256827 45748345.254292 2765152.448856 0 1
2450343.541821 42764566.926358 2585430.738167 0 0
2450344.569598 42287511.635130 2557861.311206 0 0
2450345.200549 41752514.393291 2526773.143669 0 0
2450345.562665 41769116.848320 2528602.453101 0 0
2450346.562651 41718206.516900 2528402.865354 0 0
2450347.562650 41555168.334028 2522269.487195 0 0
2450351.562666 39548600.609441 2423086.091347 0 0
2450352.583513 39589330.717937 2433308.558815 0 0
2450353.583514 39092867.954454 2411150.712287 0 0
2450354.583500 38347638.369992 2374197.782972 0 0
2450355.584461 38100616.734552 2368512.110377 0 0
2450356.583489 37555301.439325 2344852.689694 0 0
2450358.583502 37445843.891729 2360383.756135 0 0
2450359.583484 37291902.781651 2362882.296796 0 0
2450360.583498 37099771.381879 2363538.437682 0 0
2450361.583484 36909629.150839 2364849.944292 0 0
2450362.583499 36530209.571585 2354523.975542 0 0
2450363.583494 35846812.448370 2324890.246522 0 0
2450364.583498 35372781.403604 2308936.203577 0 0
2450365.583483 35121690.570143 2307811.871330 0 0
2450366.583458 34730328.490913 2297761.857563 0 0
2450367.583450 34754479.101447 2315487.067063 0 0
2450368.583498 34734097.965270 2330847.570034 0 0
2450369.583499 34488966.505116 2331568.330985 0 0
2450371.583483 35863291.927527 2461353.926935 0 0
2450372.583498 35711929.780180 2470323.486992 0 0
2450373.583486 35739924.874966 2492106.653286 0 0
2450376.583483 36114942.710724 2581371.384917 0 0
2450377.583485 36571069.877915 2636175.440884 0 0
2450377.833485 36521277.116912 2638235.415120 0 0
2450379.583486 36932561.513885 2708593.913019 0 0
2450380.583483 36763123.351646 2719982.784689 0 0
2450381.583485 37110639.086123 2770078.507853 0 0
2450382.583483 36390922.238071 2740882.267882 0 0
2450383.656420 36682687.853188 2789645.694006 0 0
2450384.595133 36466317.570081 2796927.346288 0 0
2450386.569595 36185080.488116 2826026.842679 0 0
2450387.569595 35971499.804548 2835417.702267 0 0
2450388.569605 35789215.021330 2847338.783209 0 0
2450389.583483 35658012.141326 2863803.461428 0 0
2450390.583482 35553504.570328 2882195.179990 0 0
2450393.080532 35110471.086156 2913755.515450 0 0
2450393.583485 35533166.470622 2962728.177546 0 0
2450394.453452 35743573.849737 3004732.137344 0 0
2450394.583484 35948131.986931 3025591.929545 0 0
