# average_observation_time[JD] flux[DN/s] flux_unc[DN/s] last_data_point_before_bakeout first_data_point_after_bakeout
2450272.520184 3073554.418300 355238.478201 0 0
2450273.096046 3292163.982674 387083.738849 0 0
2450273.370901 3207072.722618 380194.420654 0 0
2450274.214617 3187218.422285 387559.636653 0 0
2450274.459941 3300687.832674 404343.995248 0 0
2450275.460615 3168570.820795 400107.956618 0 0
2450276.279258 3274833.173110 423920.761629 0 0
2450276.466387 3144617.841818 409379.677371 0 0
2450277.340543 3016008.649990 403155.873569 0 0
2450277.523517 3011283.758342 404752.089750 0 0
2450278.562574 2815401.896970 390421.406887 0 0
2450279.475759 2525665.672175 359901.666412 0 0
2450280.501499 2271625.102846 333641.143752 0 0
2450281.232541 2218304.340044 332832.351230 0 0
2450282.146920 2216365.587460 341430.442359 0 0
2450282.570515 2115428.039702 329849.499295 0 0
2450283.598816 2061567.206793 330930.005858 0 0
2450284.099386 2111462.694092 343709.996905 0 0
2450284.644387 2087013.914572 344894.892085 0 0
2450285.272061 2063942.824588 347002.274425 0 0
2450285.528591 2042510.632823 345804.102524 0 0
2450287.597801 2191449.140857 392062.362082 1 0
2450295.601685 3198501.130180 563333.028589 1 1
2450849.296912 4333792.937380 521949.099571 0 1
2450849.547637 4366999.721422 523418.151549 0 0
2450849.798024 4228156.137798 518780.141743 0 0
2450850.047582 4136754.663350 515863.822841 0 0
2450850.295758 4073043.207040 513926.381134 0 0
2450850.544169 4056136.696981 513600.759001 0 0
2450850.794232 3882209.468042 507967.004071 0 0
2450851.043868 3889044.912011 508432.152928 0 0
2450851.293823 3809246.387695 506014.384075 0 0
2450851.543813 3717880.820873 503246.781557 0 0
2450851.793872 3699594.292234 502872.909822 0 0
2450852.043422 3620014.274901 500521.083164 0 0
2450852.293494 3632844.076317 501145.954674 0 0
2450852.545691 3532854.374770 498164.203669 0 0
2450852.795672 3488726.223627 496975.155730 0 0
2450853.045694 3633196.356020 501802.849861 0 0
2450853.295705 3606175.038001 501138.775219 0 0
2450853.545695 3654993.912893 502951.239057 0 0
2450853.795651 3690424.559411 504345.560033 0 0
2450854.045649 3730637.526332 505918.596171 0 0
2450854.295555 3788451.064708 508113.583806 0 0
2450854.546043 3824775.615470 509601.792523 0 0
2450854.795946 3888569.494245 512069.866830 0 0
2450855.046012 3865929.167237 511522.868820 0 0
2450855.295928 3930217.193410 514047.575840 0 0
2450855.546055 3985620.673372 516295.074051 0 0
2450855.795953 3989318.967022 516691.699470 0 0
2450856.046016 4050624.442100 519200.083161 0 0
2450856.545908 4138796.574681 523037.810150 0 0
2450856.796043 4261646.007521 528011.834253 0 0
2450857.046004 4197042.292095 525824.586672 0 0
2450857.546014 4217704.453186 527207.181264 0 0
2450857.796059 4271097.988379 529583.765624 0 0
2450858.046038 4316086.213177 531660.118231 0 0
2450858.295976 4376621.799207 534383.729730 0 0
2450858.546002 4446618.343596 537531.025827 0 0
2450859.046003 4642338.497308 546310.472809 0 0
2450859.295939 4690900.788107 548723.435318 0 0
2450859.545649 4888697.596639 557637.421070 0 0
2450859.795606 4851490.371044 556395.032642 0 0
2450860.045580 4871264.490664 557648.461808 0 0
2450860.295593 4873693.711507 558144.119333 0 0
2450860.545733 4933818.943135 561205.692242 0 0
2450860.795672 5004621.899893 564786.038380 0 0
2450861.045663 5049828.140826 567247.525192 0 0
2450861.295723 5013476.615745 566007.439107 0 0
2450861.545704 5094198.452483 570118.378754 0 0
2450861.795680 5155026.255017 573361.671728 0 0
2450862.045738 5115425.106294 571951.712391 0 0
2450862.295699 5128145.268847 572973.276158 0 0
2450862.545682 5140894.979206 574001.535730 0 0
2450862.795682 5244508.419695 579333.555510 0 0
2450863.045596 5234911.947655 579325.433084 0 0
2450863.295692 5358905.990771 585739.785234 0 0
2450863.795208 5112398.391786 574828.153894 0 0
2450864.045288 5041808.811433 571922.752307 0 0
2450864.295269 5127762.439714 576431.802642 0 0
2450864.544903 5003188.754341 570948.782306 0 0
2450864.794857 4949369.005839 568833.098210 0 0
2450865.044862 4926394.387805 568167.528905 0 0
2450865.544942 4916092.522342 568508.974492 0 0
2450865.794624 4976921.079730 571813.920271 0 0
2450866.044599 5012399.942434 573938.577233 0 0
2450866.294637 5070936.530657 577198.863851 0 0
2450866.544649 5080896.466260 578121.898244 0 0
2450866.794641 5095310.488578 579267.233486 0 0
2450867.044492 5141289.482893 581973.626649 0 0
2450867.294626 5206207.784625 585649.830646 0 0
2450867.544625 5149072.329938 583262.258543 0 0
2450867.794227 5153382.149637 583929.762287 0 0
2450868.044169 5219002.466396 587677.018578 0 0
2450868.316403 5169124.971152 585671.060128 0 0
2450868.544171 5268683.698352 591131.006914 0 0
2450868.794132 5198450.316162 588032.376686 0 0
2450869.294200 5127022.438739 585337.705811 0 0
2450869.544116 5100009.884329 584426.563443 0 0
2450869.794181 4956920.121375 577687.899700 0 0
2450870.044258 4850193.144302 572821.967843 0 0
2450870.239403 4816675.857092 571495.724801 0 0
2450870.545652 4693289.947246 565956.703289 0 0
2450870.795591 4639654.916518 563749.507069 0 0
2450871.378220 4327093.872082 549759.997882 0 0
2450871.795735 4339828.044486 550942.992470 0 0
2450872.045721 4423860.114390 555276.084247 0 0
2450872.295742 4375417.277270 553335.036178 0 0
2450872.545362 4394990.382847 554627.078536 0 0
2450872.804190 4565926.325657 563287.369289 0 0
2450873.312231 4549604.457919 563271.826521 0 0
2450873.559850 4493895.123935 560915.598466 0 0
2450873.817194 4549432.201345 564045.602364 0 0
2450874.327933 4598135.547655 567272.868212 0 0
2450874.654228 4656760.399581 570751.746554 0 0
2450874.801359 4659881.227930 571149.087402 0 0
2450875.303560 4469374.722644 562355.765086 0 0
2450875.544177 4508340.748848 564673.342482 0 0
2450877.038716 3891405.801941 536916.549618 0 0
2450877.406816 4410537.875472 562594.850847 0 0
2450877.672681 4414788.764541 563213.120225 0 0
2450878.187170 4206374.329864 553518.232449 0 0
2450878.275682 4066566.537874 546793.187021 0 0
2450878.536863 4055156.825116 546586.367397 0 0
2450878.861365 4061980.633946 547348.511535 0 0
2450879.573094 4341807.361301 562351.200701 0 0
2450880.066387 4452966.126966 568868.477068 0 0
2450880.377681 4524392.868585 573129.230564 0 0
2450880.839082 4553738.124765 575441.022522 0 0
2450881.047803 4707845.174437 584137.884225 0 0
2450881.295305 4725312.063620 585524.443780 0 0
2450881.548040 4762376.766496 588012.762352 0 0
2450881.805649 4719289.407846 586078.110877 0 0
2450882.069055 4674659.596476 584068.533569 0 0
2450882.308514 4762777.952011 589376.225200 0 0
2450882.547510 4809449.050111 592420.467333 0 0
2450882.801392 4816619.317617 593282.348728 0 0
2450883.340201 5135275.025827 612699.147430 0 0
2450883.547453 5130870.127148 612854.430508 0 0
2450883.801050 5328471.827033 625162.750281 0 0
2450884.058092 5411121.978549 630725.306054 0 0
2450884.292793 5458357.682139 634127.673436 0 0
2450884.542677 5556328.740425 640730.556437 0 0
2450884.794089 5480395.342407 636596.772271 0 0
2450885.043333 5359334.759264 629698.311298 0 0
2450885.292441 5217209.590335 621570.266962 0 0
2450885.545639 5263885.423394 624935.860379 0 0
2450885.797183 5219647.992532 622766.878803 0 0
2450886.046294 5289620.974495 627570.470561 0 0
2450886.544639 5281549.588875 628133.214049 0 0
2450887.045361 5156409.617741 621485.981685 0 0
2450887.294211 5252543.912610 627929.700993 0 0
2450887.544231 5348298.899336 634437.289371 0 0
2450887.798740 5412598.410290 639046.293762 0 0
2450888.047142 5532530.413088 647241.227225 0 0
2450888.293822 5592763.645779 651686.125162 0 0
2450888.543468 5996051.536388 678783.152413 0 0
2450888.794655 5597772.035388 653183.567694 0 0
2450889.044085 5803348.304868 667250.633173 0 0
2450889.293499 5579668.521520 653176.461706 0 0
2450889.546211 5497776.878782 648443.367515 0 0
2450889.797239 5597457.858706 655521.580129 0 0
2450890.048474 5666400.895439 660653.923877 0 0
2450890.296178 5697160.988798 663287.973477 0 0
2450890.546254 5999662.442408 684245.563662 0 0
2450890.797160 5799234.571426 671335.844300 0 0
2450891.046109 6039468.672073 688279.753517 0 0
2450891.295719 6309601.999678 707664.341344 0 0
2450891.545800 6377653.494824 713149.342839 0 0
2450891.798796 6457560.232787 719524.955356 0 0
2450892.049945 6634246.901098 732873.632233 0 0
2450892.294673 6594794.284547 730783.379351 0 0
2450892.797328 6813973.260866 748190.977725 1 0
2450896.419441 6643568.653441 1376893.305664 0 1
2450896.542762 6333893.885488 1357956.683364 0 0
2450896.795815 6206642.630650 1350403.225366 0 0
2450897.047487 5979743.886749 1337445.287887 0 0
2450897.556600 6000879.548702 1339775.437712 0 0
2450897.801343 5880663.574055 1333706.525749 0 0
2450898.088114 5685178.835833 1323824.057838 0 0
2450898.511547 5462381.638105 1313538.873071 0 0
2450898.646335 5537846.549066 1318478.591392 0 0
2450898.803699 5426013.472629 1313211.130320 0 0
2450899.106103 5562577.154834 1322899.560796 0 0
2450899.540656 5358913.624852 1314665.514525 0 0
2450899.675682 5265460.225635 1310492.521483 0 0
2450899.832593 5388873.349410 1318826.394115 0 0
2450900.080878 5367094.518424 1319835.446960 0 0
2450900.295154 5256355.085980 1315457.436037 0 0
2450900.552084 5846978.941973 1354182.034190 0 0
2450901.050941 5319591.298116 1327289.948153 0 0
2450901.294556 5373847.338906 1333608.790408 0 0
2450901.540996 5378443.345570 1337075.994347 0 0
2450902.038780 5328949.792446 1340702.135462 0 0
2450902.546769 5133298.085443 1335096.673221 0 0
2450902.782793 5120104.136416 1337670.391043 0 0
2450903.045406 5117598.633779 1341473.229327 0 0
2450903.295328 5185398.963096 1350150.750615 0 0
2450903.562930 5336065.738155 1365568.895239 0 0
2450903.833025 5351042.908984 1371569.039148 0 0
2450904.104604 5176537.184838 1363369.867040 0 0
2450904.343064 5150021.082420 1365678.352143 0 0
2450904.550279 5181769.992040 1371977.936650 0 0
2450904.811099 5063982.667559 1367659.615003 0 0
2450905.079642 5108494.282012 1376310.120754 0 0
2450905.334735 5121943.739749 1382437.512568 0 0
2450905.587649 5047592.614261 1381326.870995 0 0
2450906.126119 5181504.611670 1404108.562733 0 0
2450906.563061 5415792.638457 1435701.280852 0 0
2450906.823645 5352879.950778 1436067.886147 0 0
2450907.093293 5607863.511381 1468090.309097 0 0
2450907.348729 5696199.138887 1484166.585177 0 0
2450907.600021 5773590.525039 1499525.222064 0 0
2450907.861487 6120137.662457 1545686.240075 0 0
2450908.138189 6362233.344978 1582969.828012 0 0
2450908.341018 6322704.822489 1585435.571600 0 0
2450908.551554 6628920.262793 1630385.890622 0 0
2450908.812666 6608454.267392 1637889.527316 0 0
2450909.081082 6797040.023613 1672737.417369 0 0
2450909.336857 6921372.787252 1699819.206876 0 0
2450909.588728 6869827.477756 1703605.346260 0 0
2450910.127267 6939409.731951 1736608.823341 0 0
2450910.295675 7076187.535154 1763687.166479 0 0
2450910.805169 7125707.383604 1794645.789773 0 0
2450911.057142 7186390.638286 1815810.175918 0 0
2450911.296428 7118918.376228 1817000.356605 0 0
2450911.546410 7137221.431308 1831906.814803 0 0
2450911.801699 7251211.295830 1862520.768845 0 0
2450912.056292 7246733.804857 1874595.464050 0 0
2450912.322442 7148947.466201 1871994.314096 0 0
2450912.563766 7152577.830813 1884680.947193 0 0
2450912.806573 7145577.703534 1895750.662280 0 0
2450913.295345 7070470.865353 1907620.428373 0 0
2450913.795281 7079164.770995 1934572.441302 0 0
2450914.045330 7076359.900386 1946914.445973 1 0
2450917.795646 7143698.171654 782910.187234 0 1
2450918.045582 6907042.709969 774092.756104 0 0
2450918.295351 6932212.635112 774995.074250 0 0
2450918.545308 6649993.826434 764747.360247 0 0
2450918.795290 6668446.955941 765407.486847 0 0
2450919.045272 6734253.207249 767783.028021 0 0
2450919.544947 6702746.884928 766699.900638 0 0
2450919.794892 6649829.807677 764842.665739 0 0
2450920.044835 6702276.898957 766776.091249 0 0
2450920.544930 6918605.312361 774787.869299 0 0
2450920.794871 6823294.144835 771381.964135 0 0
2450921.045649 6753400.238177 768935.845387 0 0
2450921.294934 6861838.637797 772995.702946 0 0
2450921.802944 6702082.402852 767426.211258 0 0
2450922.046722 6580170.123639 763174.042815 0 0
2450922.294612 6412443.764045 757367.255258 0 0
2450922.547297 6457706.909183 759108.818158 0 0
2450922.797402 6391366.560522 756925.483639 0 0
2450923.055171 6184309.849653 749893.007674 0 0
2450928.801441 4515899.527581 701930.721375 0 0
2450929.054170 4451806.703445 700330.394855 0 0
2450929.554061 4415317.925787 699725.836171 0 0
2450929.805185 4418994.147186 700046.542862 0 0
2450930.060862 4375110.419342 699035.913571 0 0
2450930.549891 4328230.423749 698156.027291 0 0
2450930.756598 4331066.632826 698422.875665 0 0
2450931.047318 4357005.207862 699425.449004 0 0
2450931.298001 4290893.879039 697795.563310 0 0
2450931.552641 4341851.764329 699480.720941 0 0
2450931.798464 4312981.763811 698900.404096 0 0
2450932.296975 4409892.184327 702199.217002 0 0
2450933.049070 4652868.781131 710340.659101 0 0
2450933.298214 4731493.094626 713095.214640 0 0
2450933.548395 4692777.335223 712207.089015 0 0
2450933.798997 4741497.329619 714066.819372 0 0
2450934.054166 4950730.608146 721164.741788 0 0
2450934.335958 5093272.254390 726332.181649 0 0
2450934.548025 5206486.458373 730525.808982 0 0
2450934.798157 5401882.834585 737778.285683 0 0
2450935.011152 5413035.203240 738557.767485 0 0
2450935.337251 5626284.213048 746904.932519 0 0
2450935.547820 5655132.760162 748391.579644 0 0
2450935.798183 5548307.823139 744944.983429 0 0
2450937.163316 5768404.413119 756140.011382 0 0
2450937.297767 5865355.008068 760226.298149 0 0
2450937.546202 5787781.922211 757771.668209 0 0
2450937.796607 5890163.039324 762394.571752 0 0
2450938.046667 5883757.316023 762748.780790 0 0
2450938.296708 6009295.251137 768421.793277 0 0
2450938.546041 6017050.187779 769381.182357 0 0
2450938.798051 5996305.564446 769191.178404 0 0
2450939.054899 6122293.673698 775077.175918 0 0
2450939.548405 6520573.037851 793530.990116 0 0
2450939.798432 6300832.631704 784754.166806 0 0
2450940.298591 6666686.719179 802424.578532 0 0
2450940.547636 6450124.106352 793569.556904 0 0
2450940.798206 6496446.505704 796434.296667 0 0
2450941.036873 6647626.755989 804044.322011 0 0
2450941.285366 6509642.635256 798627.112496 0 0
2450941.547711 6483248.970691 798307.911945 0 0
2450941.798152 6452150.488279 797736.014743 0 0
2450942.298183 6387735.039064 796485.756529 0 0
2450942.806039 6238030.559162 791385.579040 0 0
2450943.058615 6307907.058664 795401.873643 0 0
2450943.298808 6382493.057643 799654.006704 0 0
2450943.552852 6308884.891873 797127.670450 0 0
2450943.798980 6190695.666332 792526.171997 0 0
2450944.049749 6205707.982393 794063.032558 0 0
2450944.298208 6218428.060225 795500.569369 0 0
2450944.548202 6168906.279902 794059.869142 0 0
2450944.797396 6223994.961619 797491.570207 0 0
2450945.044234 6199712.091142 797216.264693 0 0
2450945.295614 6221257.523848 799119.609420 0 0
2450945.545690 6220801.458681 799990.094243 0 0
2450946.045622 6388220.312864 809902.927635 0 0
2450946.295688 6366051.427828 809769.363812 0 0
2450946.548398 6539845.388934 819356.429754 0 0
2450947.045643 6395485.195898 814119.200836 0 0
2450947.295414 6723336.864684 831767.221838 0 0
2450947.545693 6512671.278335 822022.327155 0 0
2450947.795642 6436707.726651 819179.009171 0 0
2450948.045688 6435697.301887 820142.499094 0 0
2450948.298438 6403542.945026 819529.458785 0 0
2450948.548367 6440594.218908 822456.332923 0 0
2450948.795634 6429206.756525 822892.501601 0 0
2450949.046033 6449808.944571 825007.606933 0 0
2450949.295312 6296275.784935 818076.145770 0 0
2450949.547867 6235167.295291 815946.305502 0 0
2450949.795214 6254933.656413 817972.319442 0 0
2450950.045344 6166074.601775 814378.299826 0 0
2450950.547983 6113510.137514 813667.762509 0 0
2450951.295298 5982044.300604 809796.972626 0 0
2450951.545418 5801153.241940 801402.587697 0 0
2450951.796886 5688223.264301 796558.146344 0 0
2450952.046424 5741090.200461 800198.239798 0 0
2450952.295081 5718703.818043 799976.526578 0 0
2450952.544561 5636125.599779 796643.517929 0 0
2450953.044676 5434439.305890 788123.205469 0 0
2450953.293682 5484341.651011 791560.450899 0 0
2450953.547187 5526723.992923 794670.032525 0 0
2450953.797277 5417140.243781 789902.233563 0 0
2450954.048553 5247651.607446 782105.372422 0 0
2450954.296684 5106167.642141 775795.232106 0 0
2450954.546115 5041746.130956 773380.189995 0 0
2450954.752611 4930843.398300 768521.837268 0 0
2450955.044022 4913742.728998 768582.871302 0 0
2450955.296592 4894105.905566 768393.841446 0 0
2450955.548418 4906101.919229 769780.810397 0 0
2450956.055371 4826050.237434 767350.336179 0 0
2450956.298023 4864267.780885 770032.374705 0 0
2450956.547597 4920175.675182 773677.144556 0 0
2450956.801802 4947024.134502 775886.723158 0 0
2450957.056967 4870132.881685 772743.712452 0 0
2450957.299713 4885505.319426 774320.573269 0 0
2450957.546520 4939390.430312 777942.240597 0 0
2450958.051772 5002135.447376 782971.042465 0 0
2450958.297041 4962321.601837 781675.033873 0 0
2450958.799371 4935382.583226 781932.146722 0 0
2450959.053399 4949579.296365 783566.473811 0 0
2450959.354461 4785086.694809 775711.503402 0 0
2450959.548470 4795897.309710 776925.536660 0 0
2450959.802329 4712162.794831 773263.415466 0 0
2450960.055469 4710629.498683 773994.199262 0 0
2450960.298429 4613085.995820 769551.901389 0 0
2450960.548365 4686729.647300 774293.490841 0 0
2450961.058535 4690292.439590 776138.694837 0 0
2450961.302485 4848693.980630 785733.954759 0 0
2450961.547993 4768677.109333 782091.475823 0 0
2450961.796742 4687288.647748 778390.389856 0 0
2450962.044972 4698135.425726 779815.438864 0 0
2450962.298832 4871792.453214 790530.761225 0 0
2450962.548098 4878692.429738 791814.284620 0 0
2450962.801218 4822268.770869 789449.162481 0 0
2450963.048559 5086490.969014 805913.189089 0 0
2450963.298118 5102025.130119 807812.572262 0 0
2450963.547631 4974467.207294 801097.528346 0 0
2450963.796693 4834202.465315 793678.591846 0 0
2450964.044559 4850365.903838 795528.788853 0 0
2450964.298932 4876799.168003 798033.354300 0 0
2450964.548315 4876199.730144 798913.481909 0 0
2450964.798840 4884001.414485 800310.111506 0 0
2450965.298489 4990599.464008 808739.767353 0 0
2450965.548044 4910350.727388 804726.489909 0 0
2450965.801150 4911975.604820 805786.240294 0 0
2450966.048538 4934450.155584 808131.555105 0 0
2450966.267679 4987533.282759 812320.761230 0 0
2450966.801175 5050942.039883 818488.478832 0 0
2450967.048433 5148945.427789 825865.846190 0 0
2450967.298153 5174889.318918 828618.281360 0 0
2450967.547654 5279858.045882 836672.072375 0 0
2450967.796588 5399056.837640 845845.415495 0 0
2450968.044595 5475587.466947 852241.451670 0 0
2450968.297870 5583989.631715 860990.562312 0 0
2450968.546823 5692666.796618 869894.319073 0 0
2450968.799619 5778734.568537 877339.346479 0 0
2450969.046831 5853970.800810 884075.076711 0 0
2450969.296317 5914248.998568 889810.385059 0 0
2450969.547598 6081486.739309 903615.892877 0 0
2450970.547308 6234822.807494 921002.562929 0 0
2450970.796461 6271101.310005 925282.608415 0 0
2450971.044600 6398021.189559 936727.026432 0 0
2450971.296122 6303470.996373 930791.234718 0 0
2450971.547292 6271813.768081 929796.085599 0 0
2450971.796928 6273190.256361 931395.815476 0 0
2450972.048510 6197876.496337 926921.608918 0 0
2450972.294191 6322385.263993 938319.916841 0 0
2450972.546938 6320584.849459 939714.323486 0 0
2450973.047430 6297243.409964 940877.803299 0 0
2450973.295365 6416373.575436 952144.147185 0 0
2450973.544245 6385714.210257 951180.827410 0 0
2450973.794515 6342624.265912 949188.324915 0 0
2450974.044114 6360379.906129 952211.862137 0 0
2450974.294907 6434304.361784 959954.847520 0 0
2450974.543821 6348958.940838 954388.130704 0 0
2450974.794051 6377529.826013 958358.547896 0 0
2450975.043810 6426806.410673 964108.258690 0 0
2450975.545639 6470014.083865 971029.433227 0 0
2450975.795802 6533758.916303 978154.729052 0 0
2450976.045657 6550464.936501 981258.026955 0 0
2450976.296411 7013118.162979 1023847.960564 0 0
2450976.545703 6572287.808375 986502.352249 0 0
2450977.045260 6601095.940930 992411.432121 0 0
2450977.297167 6668160.917713 1000098.817019 0 0
2450977.545281 6687457.763490 1003542.402851 0 0
2450978.045308 6498786.878163 990042.991948 0 0
2450978.295216 6359389.938771 979253.152425 0 0
2450978.545357 6393944.773652 983974.636076 0 0
2450978.795333 6180376.786410 966545.442130 0 0
2450979.045270 6122063.150981 962934.961432 0 0
2450979.295389 6139439.979590 966036.938302 0 0
2450979.545209 6120609.792014 965914.638197 0 0
2450979.794857 5962102.051280 953326.908693 0 0
2450980.044904 6034433.783105 961293.631883 0 0
2450980.294876 5891983.380824 950085.116613 0 0
2450980.544980 5801249.195379 943492.956782 0 0
2450980.794972 5726437.511610 938303.629589 0 0
2450981.044968 5784042.060447 944871.284898 0 0
2450981.298718 5654762.953001 934811.092301 0 0
2450981.608097 5409961.314962 914933.572905 0 0
2450981.795677 5414802.152800 916354.264930 0 0
2450982.045670 5357233.296438 912627.835607 0 0
2450982.295669 5421852.653308 919644.838659 0 0
2450982.608187 5385444.069696 918086.988124 0 0
2450982.795562 5196603.385048 902429.274704 0 0
2450983.045327 5200677.762120 904049.989474 1 0
2450987.076542 5329076.746566 2365992.977511 0 1
2450987.548085 5340354.519502 2404614.610771 0 0
2450987.798604 5215412.419912 2437282.133590 0 0
2450988.048649 5255161.560808 2510523.407054 0 0
2450988.298085 5276715.767792 2599757.630294 0 0
2450988.547598 5233956.964063 2692139.639119 0 0
2450988.794970 5236698.012705 2806552.962968 0 0
2450989.295650 5446175.436426 3144228.991144 1 0
2451100.391838 7506062.344096 1324615.343355 0 1
2451101.215211 7361097.813731 1317800.303545 0 0
2451101.628955 7308077.775414 1315387.870615 0 0
2451101.955460 7439313.930319 1321696.609887 0 0
2451102.382102 7370068.569590 1318554.122569 0 0
2451102.795958 7466440.428347 1323323.677797 0 0
2451103.087764 7528098.986814 1326433.443504 0 0
2451103.296392 7532285.312047 1326750.587059 0 0
2451103.544978 7295731.911438 1315604.538895 0 0
2451103.919980 7532739.719610 1327165.501451 0 0
2451104.293565 7433537.325014 1322654.697489 0 0
2451104.544998 7600608.022518 1330931.725329 0 0
2451104.794962 7309430.419532 1317122.169760 0 0
2451105.044935 7308044.708112 1317263.519725 0 0
2451105.296231 7148722.694501 1309968.766272 0 0
2451105.606013 7088129.250764 1307414.321447 0 0
2451105.856113 7019784.010342 1304471.238230 0 0
2451106.107362 6976760.524402 1302720.705032 0 0
2451106.544937 6906681.510323 1299928.357840 0 0
2451106.795093 6743646.362806 1292765.612579 0 0
2451107.044977 6690296.405106 1290619.555904 0 0
2451107.296327 6681432.085748 1290484.551179 0 0
2451107.544651 6857766.105183 1298765.572050 0 0
2451107.794711 6848858.127087 1298649.594385 0 0
2451108.295924 6691628.248244 1292084.191453 0 0
2451109.297574 6362873.480461 1278670.585300 0 0
2451109.545418 6421593.936764 1281574.206981 0 0
2451109.795423 6553702.157414 1287811.205653 0 0
2451110.295383 6642890.917981 1292581.285478 0 0
2451110.545442 6500392.097316 1286482.932384 0 0
2451111.045306 6440411.434942 1284531.894233 0 0
2451111.295110 6546723.476375 1289737.112541 0 0
2451111.544981 6552071.079759 1290386.446122 0 0
2451111.794913 6661731.782990 1295865.055650 0 0
2451112.044639 6504429.892798 1289037.926172 0 0
2451112.294662 6538439.151718 1291027.363697 0 0
2451112.544156 6429860.381566 1286485.659729 0 0
2451113.294339 6355437.218757 1284413.827140 0 0
2451113.544351 6234871.807533 1279402.289029 0 0
2451113.794270 6193633.539897 1277991.627068 0 0
2451114.044227 6233918.112058 1280255.990780 0 0
2451114.544292 6301208.964120 1284259.403448 0 0
2451114.794228 6427069.083981 1290581.336313 0 0
2451115.043141 6539428.871652 1296392.386635 0 0
2451115.543195 6688069.578084 1304639.513597 0 0
2451115.793244 6621599.044185 1301987.282845 0 0
2451116.293127 6604497.665318 1302315.245624 0 0
2451116.545350 6617192.004174 1303530.990644 0 0
2451116.795815 6588330.190086 1302722.106935 0 0
2451117.045502 6474037.326044 1297764.055543 0 0
2451117.295830 6403172.255965 1294937.328938 0 0
2451117.545809 6432928.107427 1296969.318465 0 0
2451117.796414 6402635.302655 1296107.329112 0 0
2451118.045421 6456675.126044 1299349.732460 0 0
2451118.296047 6516510.907420 1302926.407516 0 0
2451118.545848 6675301.343272 1311522.137266 0 0
2451119.048477 6667805.461526 1312523.652699 0 0
2451119.795558 6949701.900756 1329355.060505 0 0
2451120.127929 7098219.529205 1338364.200090 0 0
2451120.336377 7116429.711206 1340038.142892 0 0
2451120.544564 7113955.489829 1340597.708951 0 0
2451120.836229 7156242.126353 1343900.505591 0 0
